 sweep_vcmfb            sweep_voutp            sweep_voutn            sweep_voutcm           sweep_vod             
 1.583399999999842e+00  3.582477838740136e-07  3.582477838714094e-07  3.582477838727115e-07  2.604149856774143e-18 
 1.583499999999842e+00  3.582477786298148e-07  3.582477786300285e-07  3.582477786299216e-07 -2.136640609448973e-19 
 1.583599999999842e+00  3.582477733269581e-07  3.582477733256476e-07  3.582477733263029e-07  1.310465848520809e-18 
 1.583699999999842e+00  3.582477680138269e-07  3.582477680159766e-07  3.582477680149017e-07 -2.149716680572211e-18 
 1.583799999999842e+00  3.582477627678439e-07  3.582477627639391e-07  3.582477627658915e-07  3.904874826401528e-18 
 1.583899999999842e+00  3.582477575298180e-07  3.582477575278470e-07  3.582477575288325e-07  1.970939789142350e-18 
 1.583999999999842e+00  3.582477522105646e-07  3.582477522102210e-07  3.582477522103928e-07  3.435777392300256e-19 
 1.584099999999842e+00  3.582477469672479e-07  3.582477469662460e-07  3.582477469667469e-07  1.001934097483431e-18 
 1.584199999999842e+00  3.582477416655266e-07  3.582477416656716e-07  3.582477416655991e-07 -1.450014526580955e-19 
 1.584299999999842e+00  3.582477363795191e-07  3.582477363788102e-07  3.582477363791646e-07  7.088606977334426e-19 
 1.584399999999842e+00  3.582477310917600e-07  3.582477310920538e-07  3.582477310919069e-07 -2.938145535788354e-19 
 1.584499999999842e+00  3.582477258345210e-07  3.582477258344607e-07  3.582477258344909e-07  6.029815793266551e-20 
 1.584599999999842e+00  3.582477205538847e-07  3.582477205522551e-07  3.582477205530699e-07  1.629585511398867e-18 
 1.584699999999842e+00  3.582477152521336e-07  3.582477152499506e-07  3.582477152510421e-07  2.183015663311146e-18 
 1.584799999999842e+00  3.582477099767481e-07  3.582477099742661e-07  3.582477099755071e-07  2.482018293691914e-18 
 1.584899999999842e+00  3.582477046885065e-07  3.582477046889200e-07  3.582477046887132e-07 -4.134579573785054e-19 
 1.584999999999842e+00  3.582476994013217e-07  3.582476993986081e-07  3.582476993999649e-07  2.713575925647558e-18 
 1.585099999999842e+00  3.582476940867666e-07  3.582476940716240e-07  3.582476940791953e-07  1.514261975630194e-17 
 1.585199999999842e+00  3.582476887968898e-07  3.582476888180980e-07  3.582476888074939e-07 -2.120822269158999e-17 
 1.585299999999842e+00  3.582476835151017e-07  3.582476835162201e-07  3.582476835156609e-07 -1.118401127730897e-18 
 1.585399999999842e+00  3.582476782581099e-07  3.582476782566503e-07  3.582476782573801e-07  1.459596586796770e-18 
 1.585499999999842e+00  3.582476729254841e-07  3.582476729254924e-07  3.582476729254883e-07 -8.311510794932822e-21 
 1.585599999999842e+00  3.582476676347989e-07  3.582476676343389e-07  3.582476676345689e-07  4.599918299182885e-19 
 1.585699999999842e+00  3.582476623530312e-07  3.582476623535377e-07  3.582476623532844e-07 -5.065786420172750e-19 
 1.585799999999842e+00  3.582476570454383e-07  3.582476570457848e-07  3.582476570456116e-07 -3.464364754270088e-19 
 1.585899999999842e+00  3.582476517707326e-07  3.582476517705305e-07  3.582476517706316e-07  2.020702974793540e-19 
 1.585999999999842e+00  3.582476464789380e-07  3.582476464764181e-07  3.582476464776780e-07  2.519870078522340e-18 
 1.586099999999842e+00  3.582476411830358e-07  3.582476411811059e-07  3.582476411820708e-07  1.929858691200517e-18 
 1.586199999999842e+00  3.582476358712922e-07  3.582476358712333e-07  3.582476358712628e-07  5.886878983417387e-20 
 1.586299999999842e+00  3.582476305630594e-07  3.582476305644243e-07  3.582476305637418e-07 -1.364887715381898e-18 
 1.586399999999842e+00  3.582476252777100e-07  3.582476252755767e-07  3.582476252766433e-07  2.133252477659955e-18 
 1.586499999999842e+00  3.582476199294129e-07  3.582476199291226e-07  3.582476199292677e-07  2.902676031122080e-19 
 1.586599999999842e+00  3.582476146591151e-07  3.582476146568050e-07  3.582476146579601e-07  2.310123544958494e-18 
 1.586699999999842e+00  3.582476093253536e-07  3.582476093251419e-07  3.582476093252478e-07  2.116523576951683e-19 
 1.586799999999842e+00  3.582476040160619e-07  3.582476040143461e-07  3.582476040152040e-07  1.715824053341196e-18 
 1.586899999999842e+00  3.582475986985356e-07  3.582475986990421e-07  3.582475986987888e-07 -5.065786420172750e-19 
 1.586999999999842e+00  3.582475933841610e-07  3.582475933832438e-07  3.582475933837024e-07  9.171249236395937e-19 
 1.587099999999842e+00  3.582475881127430e-07  3.582475881134243e-07  3.582475881130836e-07 -6.813321269476778e-19 
 1.587199999999842e+00  3.582475828056942e-07  3.582475828069531e-07  3.582475828063236e-07 -1.258955657415907e-18 
 1.587299999999842e+00  3.582475774444561e-07  3.582475774442849e-07  3.582475774443706e-07  1.711535949045721e-19 
 1.587399999999842e+00  3.582475721836230e-07  3.582475721796332e-07  3.582475721816281e-07  3.989789879363772e-18 
 1.587499999999842e+00  3.582475668362277e-07  3.582475668317415e-07  3.582475668339846e-07  4.486151186454792e-18 
 1.587599999999842e+00  3.582475615240774e-07  3.582475615232385e-07  3.582475615236580e-07  8.388273155777743e-19 
 1.587699999999842e+00  3.582475561893884e-07  3.582475561863181e-07  3.582475561878532e-07  3.070335615119229e-18 
 1.587799999999842e+00  3.582475508688311e-07  3.582475508674010e-07  3.582475508681160e-07  1.430056312761276e-18 
 1.587899999999842e+00  3.582475455580248e-07  3.582475455562090e-07  3.582475455571169e-07  1.815826880676406e-18 
 1.587999999999842e+00  3.582475402011624e-07  3.582475402031787e-07  3.582475402021706e-07 -2.016308991379659e-18 
 1.588099999999842e+00  3.582475349137784e-07  3.582475349143247e-07  3.582475349140515e-07 -5.462833114198203e-19 
 1.588199999999842e+00  3.582475295782417e-07  3.582475295794114e-07  3.582475295788265e-07 -1.169752500158189e-18 
 1.588299999999842e+00  3.582475242761834e-07  3.582475242731147e-07  3.582475242746491e-07  3.068747428343127e-18 
 1.588399999999841e+00  3.582475188993392e-07  3.582475188967178e-07  3.582475188980285e-07  2.621408153074449e-18 
 1.588499999999841e+00  3.582475136196984e-07  3.582475136193685e-07  3.582475136195334e-07  3.299193329555500e-19 
 1.588599999999841e+00  3.582475082682772e-07  3.582475082649583e-07  3.582475082666178e-07  3.318833906019959e-18 
 1.588699999999841e+00  3.582475029239477e-07  3.582475029229998e-07  3.582475029234737e-07  9.478828075367655e-19 
 1.588799999999841e+00  3.582474975975509e-07  3.582474975954336e-07  3.582474975964922e-07  2.117370609898937e-18 
 1.588899999999841e+00  3.582474922573605e-07  3.582474922545800e-07  3.582474922559703e-07  2.780491528480648e-18 
 1.588999999999841e+00  3.582474869265766e-07  3.582474869269952e-07  3.582474869267859e-07 -4.185930946212345e-19 
 1.589099999999841e+00  3.582474816069215e-07  3.582474816033347e-07  3.582474816051281e-07  3.586866894266742e-18 
 1.589199999999841e+00  3.582474762281445e-07  3.582474762279547e-07  3.582474762280496e-07  1.897883197441667e-19 
 1.589299999999841e+00  3.582474708847932e-07  3.582474708865732e-07  3.582474708856832e-07 -1.780039738654912e-18 
 1.589399999999841e+00  3.582474655931261e-07  3.582474655929645e-07  3.582474655930453e-07  1.615715346887578e-19 
 1.589499999999841e+00  3.582474602357336e-07  3.582474602329496e-07  3.582474602343416e-07  2.783985539388072e-18 
 1.589599999999841e+00  3.582474548674804e-07  3.582474548669643e-07  3.582474548672224e-07  5.161077626738859e-19 
 1.589699999999841e+00  3.582474495623025e-07  3.582474495591790e-07  3.582474495607408e-07  3.123486932559436e-18 
 1.589799999999841e+00  3.582474441774859e-07  3.582474441755754e-07  3.582474441765306e-07  1.910535752091278e-18 
 1.589899999999841e+00  3.582474388645772e-07  3.582474388654231e-07  3.582474388650001e-07 -8.459741560702325e-19 
 1.589999999999841e+00  3.582474335116072e-07  3.582474335127930e-07  3.582474335122001e-07 -1.185846126156020e-18 
 1.590099999999841e+00  3.582474281883621e-07  3.582474281877466e-07  3.582474281880543e-07  6.155282548578594e-19 
 1.590199999999841e+00  3.582474228523601e-07  3.582474228521680e-07  3.582474228522640e-07  1.921176603491160e-19 
 1.590299999999841e+00  3.582474174800539e-07  3.582474174760464e-07  3.582474174780502e-07  4.007524631696908e-18 
 1.590399999999841e+00  3.582474121096018e-07  3.582474121094312e-07  3.582474121095165e-07  1.706241993125381e-19 
 1.590499999999841e+00  3.582474067902989e-07  3.582474067886385e-07  3.582474067894687e-07  1.660396334855242e-18 
 1.590599999999841e+00  3.582474014021399e-07  3.582474013982445e-07  3.582474014001922e-07  3.895398645304120e-18 
 1.590699999999841e+00  3.582473960674560e-07  3.582473960646614e-07  3.582473960660587e-07  2.794573451228750e-18 
 1.590799999999841e+00  3.582473906957147e-07  3.582473906925584e-07  3.582473906941366e-07  3.156309459265540e-18 
 1.590899999999841e+00  3.582473853557438e-07  3.582473853538658e-07  3.582473853548048e-07  1.877977923181191e-18 
 1.590999999999841e+00  3.582473799591001e-07  3.582473799578453e-07  3.582473799584727e-07  1.254826371798043e-18 
 1.591099999999841e+00  3.582473746129974e-07  3.582473746123544e-07  3.582473746126759e-07  6.429509465252174e-19 
 1.591199999999841e+00  3.582473692601171e-07  3.582473692609829e-07  3.582473692605500e-07 -8.658264907715051e-19 
 1.591299999999841e+00  3.582473638820324e-07  3.582473638808888e-07  3.582473638814606e-07  1.143600357911712e-18 
 1.591399999999841e+00  3.582473585108275e-07  3.582473585070543e-07  3.582473585089409e-07  3.773214142662688e-18 
 1.591499999999841e+00  3.582473531980202e-07  3.582473531972873e-07  3.582473531976537e-07  7.328952576117834e-19 
 1.591599999999841e+00  3.582473478234683e-07  3.582473478235788e-07  3.582473478235236e-07 -1.105377996166862e-19 
 1.591699999999841e+00  3.582473424702178e-07  3.582473424679234e-07  3.582473424690706e-07  2.294400495875086e-18 
 1.591799999999841e+00  3.582473370854895e-07  3.582473370874041e-07  3.582473370864468e-07 -1.914506219031532e-18 
 1.591899999999841e+00  3.582473317085946e-07  3.582473317093829e-07  3.582473317089887e-07 -7.882700365385333e-19 
 1.591999999999841e+00  3.582473263362928e-07  3.582473263350059e-07  3.582473263356494e-07  1.286907744675299e-18 
 1.592099999999841e+00  3.582473209691750e-07  3.582473209695736e-07  3.582473209693743e-07 -3.986348808015551e-19 
 1.592199999999841e+00  3.582473156286511e-07  3.582473156265080e-07  3.582473156275795e-07  2.143046296112583e-18 
 1.592299999999841e+00  3.582473102321785e-07  3.582473102287441e-07  3.582473102304613e-07  3.434348024201764e-18 
 1.592399999999841e+00  3.582473048383874e-07  3.582473048371647e-07  3.582473048377760e-07  1.222744998920786e-18 
 1.592499999999841e+00  3.582472994835168e-07  3.582472994819672e-07  3.582472994827419e-07  1.549593837442539e-18 
 1.592599999999841e+00  3.582472940985519e-07  3.582472940968247e-07  3.582472940976883e-07  1.727206058569925e-18 
 1.592699999999841e+00  3.582472887405183e-07  3.582472887399895e-07  3.582472887402539e-07  5.288132568827004e-19 
 1.592799999999841e+00  3.582472833762103e-07  3.582472833743744e-07  3.582472833752924e-07  1.835890973614493e-18 
 1.592899999999841e+00  3.582472779848660e-07  3.582472779864945e-07  3.582472779856803e-07 -1.628473780655596e-18 
 1.592999999999841e+00  3.582472726147288e-07  3.582472726137603e-07  3.582472726142445e-07  9.685292356260890e-19 
 1.593099999999841e+00  3.582472671996734e-07  3.582472672025394e-07  3.582472672011064e-07 -2.865988916594129e-18 
 1.593199999999841e+00  3.582472618134582e-07  3.582472618111089e-07  3.582472618122836e-07  2.349245879209802e-18 
 1.593299999999841e+00  3.582472564553818e-07  3.582472564556843e-07  3.582472564555331e-07 -3.025495808473954e-19 
 1.593399999999841e+00  3.582472510355181e-07  3.582472510384553e-07  3.582472510369867e-07 -2.937192623722693e-18 
 1.593499999999841e+00  3.582472456534117e-07  3.582472456510827e-07  3.582472456522472e-07  2.329022967594106e-18 
 1.593599999999841e+00  3.582472402649925e-07  3.582472402637895e-07  3.582472402643910e-07  1.202998543337920e-18 
 1.593699999999841e+00  3.582472348639461e-07  3.582472348644320e-07  3.582472348641891e-07 -4.858792743687480e-19 
 1.593799999999841e+00  3.582472295133161e-07  3.582472295131202e-07  3.582472295132181e-07  1.959293086117603e-19 
 1.593899999999841e+00  3.582472240942818e-07  3.582472240943113e-07  3.582472240942965e-07 -2.948733447629033e-20 
 1.593999999999841e+00  3.582472186572159e-07  3.582472186556228e-07  3.582472186564194e-07  1.593110155107729e-18 
 1.594099999999841e+00  3.582472132842758e-07  3.582472132850299e-07  3.582472132846529e-07 -7.540710812931409e-19 
 1.594199999999841e+00  3.582472079073343e-07  3.582472079089824e-07  3.582472079081584e-07 -1.648061417560851e-18 
 1.594299999999841e+00  3.582472025162020e-07  3.582472025142922e-07  3.582472025152471e-07  1.909794598262430e-18 
 1.594399999999841e+00  3.582471971069716e-07  3.582471971079376e-07  3.582471971074546e-07 -9.660410763435295e-19 
 1.594499999999841e+00  3.582471916989692e-07  3.582471916966123e-07  3.582471916977908e-07  2.356869175735091e-18 
 1.594599999999841e+00  3.582471863066751e-07  3.582471863069263e-07  3.582471863068007e-07 -2.511982084201034e-19 
 1.594699999999841e+00  3.582471808750064e-07  3.582471808759022e-07  3.582471808754543e-07 -8.957373417214226e-19 
 1.594799999999841e+00  3.582471755160311e-07  3.582471755136911e-07  3.582471755148611e-07  2.339981456349208e-18 
 1.594899999999841e+00  3.582471701398264e-07  3.582471701363931e-07  3.582471701381098e-07  3.433236293458493e-18 
 1.594999999999841e+00  3.582471647092990e-07  3.582471647060830e-07  3.582471647076910e-07  3.215972342487765e-18 
 1.595099999999841e+00  3.582471592675691e-07  3.582471592680134e-07  3.582471592677913e-07 -4.442687808348805e-19 
 1.595199999999841e+00  3.582471538764364e-07  3.582471538783300e-07  3.582471538773832e-07 -1.893542153586988e-18 
 1.595299999999841e+00  3.582471484799744e-07  3.582471484779074e-07  3.582471484789409e-07  2.067025089096510e-18 
 1.595399999999841e+00  3.582471430440664e-07  3.582471430443022e-07  3.582471430441843e-07 -2.357927966919159e-19 
 1.595499999999841e+00  3.582471376593065e-07  3.582471376590573e-07  3.582471376591819e-07  2.491335656111711e-19 
 1.595599999999841e+00  3.582471322436570e-07  3.582471322440494e-07  3.582471322438532e-07 -3.923880128155546e-19 
 1.595699999999841e+00  3.582471268477415e-07  3.582471268460489e-07  3.582471268468952e-07  1.692583586850906e-18 
 1.595799999999841e+00  3.582471214062561e-07  3.582471214065875e-07  3.582471214064218e-07 -3.314545801724484e-19 
 1.595899999999841e+00  3.582471159769577e-07  3.582471159760831e-07  3.582471159765204e-07  8.746144575992685e-19 
 1.595999999999841e+00  3.582471106147473e-07  3.582471106139409e-07  3.582471106143441e-07  8.063224262268905e-19 
 1.596099999999841e+00  3.582471051653657e-07  3.582471051668073e-07  3.582471051660865e-07 -1.441650076226819e-18 
 1.596199999999841e+00  3.582470997377317e-07  3.582470997382333e-07  3.582470997379825e-07 -5.015493838929526e-19 
 1.596299999999841e+00  3.582470943393890e-07  3.582470943375881e-07  3.582470943384886e-07  1.800897924981049e-18 
 1.596399999999841e+00  3.582470888929279e-07  3.582470888925291e-07  3.582470888927285e-07  3.987936994791653e-19 
 1.596499999999841e+00  3.582470834721298e-07  3.582470834716897e-07  3.582470834719098e-07  4.401394952170158e-19 
 1.596599999999841e+00  3.582470780564716e-07  3.582470780549792e-07  3.582470780557255e-07  1.492419113502874e-18 
 1.596699999999841e+00  3.582470726531005e-07  3.582470726535833e-07  3.582470726533419e-07 -4.827558403757478e-19 
 1.596799999999841e+00  3.582470672297194e-07  3.582470672293905e-07  3.582470672295550e-07  3.288605417714821e-19 
 1.596899999999841e+00  3.582470617699657e-07  3.582470617695881e-07  3.582470617697769e-07  3.775119966794010e-19 
 1.596999999999841e+00  3.582470563587680e-07  3.582470563564597e-07  3.582470563576139e-07  2.308376539504782e-18 
 1.597099999999841e+00  3.582470509009216e-07  3.582470509017779e-07  3.582470509013497e-07 -8.562973701148942e-19 
 1.597199999999841e+00  3.582470455023560e-07  3.582470455008635e-07  3.582470455016097e-07  1.492524992621281e-18 
 1.597299999999841e+00  3.582470400625250e-07  3.582470400607575e-07  3.582470400616413e-07  1.767493063123708e-18 
 1.597399999999841e+00  3.582470346137891e-07  3.582470346122181e-07  3.582470346130036e-07  1.571034358919914e-18 
 1.597499999999840e+00  3.582470292207933e-07  3.582470292207942e-07  3.582470292207938e-07 -8.999725064576941e-22 
 1.597599999999840e+00  3.582470237185024e-07  3.582470237202723e-07  3.582470237193874e-07 -1.769875343287861e-18 
 1.597699999999840e+00  3.582470182839626e-07  3.582470182814333e-07  3.582470182826980e-07  2.529293320060544e-18 
 1.597799999999840e+00  3.582470128731908e-07  3.582470128760750e-07  3.582470128746329e-07 -2.884253064519299e-18 
 1.597899999999840e+00  3.582470073967678e-07  3.582470073978433e-07  3.582470073973055e-07 -1.075573024335351e-18 
 1.597999999999840e+00  3.582470019745733e-07  3.582470019750249e-07  3.582470019747991e-07 -4.515744400049489e-19 
 1.598099999999840e+00  3.582469965626909e-07  3.582469965630078e-07  3.582469965628493e-07 -3.168962013915151e-19 
 1.598199999999840e+00  3.582469911158899e-07  3.582469911152469e-07  3.582469911155684e-07  6.430038860844207e-19 
 1.598299999999840e+00  3.582469856654806e-07  3.582469856631540e-07  3.582469856643173e-07  2.326534808311546e-18 
 1.598399999999840e+00  3.582469802284296e-07  3.582469802256118e-07  3.582469802270207e-07  2.817813917719040e-18 
 1.598499999999840e+00  3.582469747349623e-07  3.582469747365508e-07  3.582469747357566e-07 -1.588504413457033e-18 
 1.598599999999840e+00  3.582469693332571e-07  3.582469693335151e-07  3.582469693333861e-07 -2.580274115573412e-19 
 1.598699999999840e+00  3.582469638819152e-07  3.582469638829500e-07  3.582469638824326e-07 -1.034756624189535e-18 
 1.598799999999840e+00  3.582469584068668e-07  3.582469584069024e-07  3.582469584068846e-07 -3.568126290308740e-20 
 1.598899999999840e+00  3.582469529685424e-07  3.582469529700579e-07  3.582469529693001e-07 -1.515500761315553e-18 
 1.598999999999840e+00  3.582469474841534e-07  3.582469474861513e-07  3.582469474851524e-07 -1.997886024776878e-18 
 1.599099999999840e+00  3.582469420430922e-07  3.582469420398046e-07  3.582469420414484e-07  3.287652505649160e-18 
 1.599199999999840e+00  3.582469365888138e-07  3.582469365869316e-07  3.582469365878727e-07  1.882213087917462e-18 
 1.599299999999840e+00  3.582469311600600e-07  3.582469311595979e-07  3.582469311598290e-07  4.621094122864242e-19 
 1.599399999999840e+00  3.582469257032915e-07  3.582469257034218e-07  3.582469257033567e-07 -1.303371947587555e-19 
 1.599499999999840e+00  3.582469202040739e-07  3.582469202037265e-07  3.582469202039002e-07  3.473893874926699e-19 
 1.599599999999840e+00  3.582469148005862e-07  3.582469147984196e-07  3.582469147995029e-07  2.166604399958093e-18 
 1.599699999999840e+00  3.582469092807628e-07  3.582469092800905e-07  3.582469092804267e-07  6.722794623238975e-19 
 1.599799999999840e+00  3.582469038265027e-07  3.582469038260985e-07  3.582469038263006e-07  4.041405949587080e-19 
 1.599899999999840e+00  3.582468983726370e-07  3.582468983722097e-07  3.582468983724233e-07  4.273810614489979e-19 
 1.599999999999840e+00  3.582468928826486e-07  3.582468928797846e-07  3.582468928812166e-07  2.864030152903603e-18 
 1.600099999999840e+00  3.582468874408511e-07  3.582468874402583e-07  3.582468874405547e-07  5.928171839596034e-19 
 1.600199999999840e+00  3.582468819795895e-07  3.582468819806632e-07  3.582468819801263e-07 -1.073667200204029e-18 
 1.600299999999840e+00  3.582468765192383e-07  3.582468765213209e-07  3.582468765202796e-07 -2.082642259061511e-18 
 1.600399999999840e+00  3.582468710089090e-07  3.582468710105061e-07  3.582468710097075e-07 -1.597080622047983e-18 
 1.600499999999840e+00  3.582468655473926e-07  3.582468655454811e-07  3.582468655464368e-07  1.911488664156939e-18 
 1.600599999999840e+00  3.582468600703582e-07  3.582468600726085e-07  3.582468600714833e-07 -2.250248903499456e-18 
 1.600699999999840e+00  3.582468546139983e-07  3.582468546138123e-07  3.582468546139053e-07  1.860825505999291e-19 
 1.600799999999840e+00  3.582468491517192e-07  3.582468491486871e-07  3.582468491502032e-07  3.032113253374378e-18 
 1.600899999999840e+00  3.582468436982543e-07  3.582468436961599e-07  3.582468436972071e-07  2.094394841204664e-18 
 1.600999999999840e+00  3.582468381713363e-07  3.582468381716670e-07  3.582468381715016e-07 -3.307134263436009e-19 
 1.601099999999840e+00  3.582468326947940e-07  3.582468326981935e-07  3.582468326964938e-07 -3.399460854686728e-18 
 1.601199999999840e+00  3.582468272112682e-07  3.582468272113957e-07  3.582468272113319e-07 -1.274255190025688e-19 
 1.601299999999840e+00  3.582468217770027e-07  3.582468217767179e-07  3.582468217768603e-07  2.847618889550551e-19 
 1.601399999999840e+00  3.582468162699569e-07  3.582468162706334e-07  3.582468162702952e-07 -6.765675666193724e-19 
 1.601499999999840e+00  3.582468107770181e-07  3.582468107793645e-07  3.582468107781913e-07 -2.346334203453615e-18 
 1.601599999999840e+00  3.582468052995052e-07  3.582468053021486e-07  3.582468053008269e-07 -2.643431009703061e-18 
 1.601699999999840e+00  3.582467998073464e-07  3.582467998073307e-07  3.582467998073386e-07  1.577598864261134e-20 
 1.601799999999840e+00  3.582467943568222e-07  3.582467943572564e-07  3.582467943570394e-07 -4.341573250270323e-19 
 1.601899999999840e+00  3.582467888267923e-07  3.582467888242108e-07  3.582467888255015e-07  2.581438785875887e-18 
 1.601999999999840e+00  3.582467833493539e-07  3.582467833497010e-07  3.582467833495275e-07 -3.471246896966530e-19 
 1.602099999999840e+00  3.582467778704785e-07  3.582467778691605e-07  3.582467778698195e-07  1.317983265927691e-18 
 1.602199999999840e+00  3.582467723776144e-07  3.582467723791752e-07  3.582467723783948e-07 -1.560764084434455e-18 
 1.602299999999840e+00  3.582467668508659e-07  3.582467668500480e-07  3.582467668504569e-07  8.179691292516372e-19 
 1.602399999999840e+00  3.582467613923075e-07  3.582467613943987e-07  3.582467613933531e-07 -2.091271407211664e-18 
 1.602499999999840e+00  3.582467558810803e-07  3.582467558835212e-07  3.582467558823008e-07 -2.440884256190877e-18 
 1.602599999999840e+00  3.582467503844895e-07  3.582467503864788e-07  3.582467503854841e-07 -1.989362755745131e-18 
 1.602699999999840e+00  3.582467449090172e-07  3.582467449066686e-07  3.582467449078429e-07  2.348557664940158e-18 
 1.602799999999840e+00  3.582467393776229e-07  3.582467393790849e-07  3.582467393783539e-07 -1.461978866960922e-18 
 1.602899999999840e+00  3.582467339030106e-07  3.582467339001295e-07  3.582467339015700e-07  2.881129630526299e-18 
 1.602999999999840e+00  3.582467284020696e-07  3.582467284047341e-07  3.582467284034018e-07 -2.664553893825215e-18 
 1.603099999999840e+00  3.582467228858393e-07  3.582467228872018e-07  3.582467228865206e-07 -1.362452495658542e-18 
 1.603199999999840e+00  3.582467174003177e-07  3.582467173999815e-07  3.582467174001496e-07  3.362191405007538e-19 
 1.603299999999840e+00  3.582467118675573e-07  3.582467118694799e-07  3.582467118685186e-07 -1.922605971589652e-18 
 1.603399999999840e+00  3.582467063837898e-07  3.582467063821620e-07  3.582467063829759e-07  1.627785566385952e-18 
 1.603499999999840e+00  3.582467008813007e-07  3.582467008813644e-07  3.582467008813326e-07 -6.363335016247931e-20 
 1.603599999999840e+00  3.582466953346232e-07  3.582466953374456e-07  3.582466953360344e-07 -2.822419659369736e-18 
 1.603699999999840e+00  3.582466898359672e-07  3.582466898332917e-07  3.582466898346294e-07  2.675565322139521e-18 
 1.603799999999840e+00  3.582466843307057e-07  3.582466843308555e-07  3.582466843307806e-07 -1.497660129864010e-19 
 1.603899999999840e+00  3.582466788065738e-07  3.582466788095700e-07  3.582466788080719e-07 -2.996167292675274e-18 
 1.603999999999840e+00  3.582466732730108e-07  3.582466732718647e-07  3.582466732724377e-07  1.146141456753475e-18 
 1.604099999999840e+00  3.582466678069723e-07  3.582466678093945e-07  3.582466678081834e-07 -2.422143652232875e-18 
 1.604199999999840e+00  3.582466622604278e-07  3.582466622585005e-07  3.582466622594642e-07  1.927264652799550e-18 
 1.604299999999840e+00  3.582466567247235e-07  3.582466567089094e-07  3.582466567168164e-07  1.581405218567858e-17 
 1.604399999999840e+00  3.582466511978273e-07  3.582466511895955e-07  3.582466511937114e-07  8.231836758331714e-18 
 1.604499999999840e+00  3.582466456874730e-07  3.582466456868199e-07  3.582466456871465e-07  6.530624023330656e-19 
 1.604599999999840e+00  3.582466401836717e-07  3.582466401857919e-07  3.582466401847318e-07 -2.120123466977514e-18 
 1.604699999999840e+00  3.582466346741896e-07  3.582466346751155e-07  3.582466346746525e-07 -9.259128904673571e-19 
 1.604799999999840e+00  3.582466291528713e-07  3.582466291527032e-07  3.582466291527872e-07  1.680831004707752e-19 
 1.604899999999840e+00  3.582466236031704e-07  3.582466236032547e-07  3.582466236032126e-07 -8.427977825180288e-20 
 1.604999999999840e+00  3.582466180737368e-07  3.582466180748909e-07  3.582466180743139e-07 -1.154082390633984e-18 
 1.605099999999840e+00  3.582466125544570e-07  3.582466125530520e-07  3.582466125537545e-07  1.405068840817274e-18 
 1.605199999999840e+00  3.582466070081725e-07  3.582466070081632e-07  3.582466070081678e-07  9.370301979000698e-21 
 1.605299999999840e+00  3.582466014993429e-07  3.582466015008556e-07  3.582466015000992e-07 -1.512642025118570e-18 
 1.605399999999840e+00  3.582465959898275e-07  3.582465959869087e-07  3.582465959883681e-07  2.918716717560709e-18 
 1.605499999999840e+00  3.582465904236626e-07  3.582465904234345e-07  3.582465904235486e-07  2.281165606074238e-19 
 1.605599999999840e+00  3.582465849019505e-07  3.582465848996341e-07  3.582465849007923e-07  2.316317473385291e-18 
 1.605699999999840e+00  3.582465793969575e-07  3.582465793958671e-07  3.582465793964123e-07  1.090396100912302e-18 
 1.605799999999840e+00  3.582465738588508e-07  3.582465738590622e-07  3.582465738589565e-07 -2.114405994583547e-19 
 1.605899999999840e+00  3.582465683186155e-07  3.582465683189972e-07  3.582465683188063e-07 -3.816412822972657e-19 
 1.605999999999840e+00  3.582465627394280e-07  3.582465627417384e-07  3.582465627405832e-07 -2.310388242754511e-18 
 1.606099999999840e+00  3.582465572064393e-07  3.582465572079815e-07  3.582465572072104e-07 -1.542182299154064e-18 
 1.606199999999840e+00  3.582465516377704e-07  3.582465516378133e-07  3.582465516377918e-07 -4.288104295474895e-20 
 1.606299999999840e+00  3.582465461421431e-07  3.582465461422528e-07  3.582465461421980e-07 -1.097437062286353e-19 
 1.606399999999840e+00  3.582465405856181e-07  3.582465405844702e-07  3.582465405850441e-07  1.147835522647984e-18 
 1.606499999999840e+00  3.582465350287428e-07  3.582465350297199e-07  3.582465350292314e-07 -9.771583837762422e-19 
 1.606599999999839e+00  3.582465294995967e-07  3.582465295004675e-07  3.582465295000321e-07 -8.708557488958275e-19 
 1.606699999999839e+00  3.582465239527554e-07  3.582465239530869e-07  3.582465239529211e-07 -3.315075197316518e-19 
 1.606799999999839e+00  3.582465183822479e-07  3.582465183802297e-07  3.582465183812388e-07  2.018161875951777e-18 
 1.606899999999839e+00  3.582465128326211e-07  3.582465128307443e-07  3.582465128316827e-07  1.876813252878716e-18 
 1.606999999999839e+00  3.582465072749745e-07  3.582465072747773e-07  3.582465072748759e-07  1.971998580326418e-19 
 1.607099999999839e+00  3.582465017588209e-07  3.582465017590759e-07  3.582465017589484e-07 -2.549569171235444e-19 
 1.607199999999839e+00  3.582464961882775e-07  3.582464961861416e-07  3.582464961872095e-07  2.135846516060922e-18 
 1.607299999999839e+00  3.582464906401960e-07  3.582464906404745e-07  3.582464906403353e-07 -2.785679605282580e-19 
 1.607399999999839e+00  3.582464850811329e-07  3.582464850796733e-07  3.582464850804031e-07  1.459543647237566e-18 
 1.607499999999839e+00  3.582464795171327e-07  3.582464795157276e-07  3.582464795164301e-07  1.405068840817274e-18 
 1.607599999999839e+00  3.582464739596566e-07  3.582464739597718e-07  3.582464739597142e-07 -1.152494203857882e-19 
