 time                   tr_vin                 tr_vout                tr_err                 tr_vin_diff            tr_idd                 tr_iout               
 1.927425000000374e-05  1.000000000000000e+00  9.999931303512601e-01 -6.869648739860068e-06  6.869648739860068e-06  7.954132533907150e-04 -1.303734922372798e-14 
 1.927475000000374e-05  1.000000000000000e+00  9.999931303503200e-01 -6.869649679996925e-06  6.869649679996925e-06  7.954132531284583e-04 -1.705413596693449e-14 
 1.927525000000374e-05  1.000000000000000e+00  9.999931303495547e-01 -6.869650445273656e-06  6.869650445273656e-06  7.954132532264327e-04 -1.961097934656799e-14 
 1.927575000000374e-05  1.000000000000000e+00  9.999931303483589e-01 -6.869651641094876e-06  6.869651641094876e-06  7.954132534576744e-04 -2.548183882128911e-14 
 1.927625000000374e-05  1.000000000000000e+00  9.999931303470065e-01 -6.869652993457542e-06  6.869652993457542e-06  7.954132533886938e-04 -3.477551649362546e-14 
 1.927675000000374e-05  1.000000000000000e+00  9.999931303448814e-01 -6.869655118646456e-06  6.869655118646456e-06  7.954132534344138e-04 -3.752331779568982e-14 
 1.927725000000374e-05  1.000000000000000e+00  9.999931303432542e-01 -6.869656745789321e-06  6.869656745789321e-06  7.954132534196826e-04 -2.253974878138028e-14 
 1.927775000000374e-05  1.000000000000000e+00  9.999931303426274e-01 -6.869657372621241e-06  6.869657372621241e-06  7.954132534566216e-04 -5.346833930857553e-15 
 1.927825000000375e-05  1.000000000000000e+00  9.999931303427195e-01 -6.869657280472730e-06  6.869657280472730e-06  7.954132533910782e-04  1.185718168322605e-15 
 1.927875000000375e-05  1.000000000000000e+00  9.999931303427460e-01 -6.869657254049422e-06  6.869657254049422e-06  7.954132534597147e-04  1.417754842644068e-15 
 1.927925000000375e-05  1.000000000000000e+00  9.999931303428613e-01 -6.869657138697249e-06  6.869657138697249e-06  7.954132532204638e-04  4.161116001949495e-15 
 1.927975000000375e-05  1.000000000000000e+00  9.999931303431621e-01 -6.869656837937832e-06  6.869656837937832e-06  7.954132531508749e-04  8.725242656697626e-15 
 1.928025000000375e-05  1.000000000000000e+00  9.999931303437338e-01 -6.869656266172974e-06  6.869656266172974e-06  7.954132531348545e-04  2.037814341287008e-14 
 1.928075000000375e-05  1.000000000000000e+00  9.999931303451999e-01 -6.869654800123470e-06  6.869654800123470e-06  7.954132531204237e-04  3.385292041669162e-14 
 1.928125000000375e-05  1.000000000000000e+00  9.999931303471191e-01 -6.869652880880928e-06  6.869652880880928e-06  7.954132532030317e-04  2.979394508254289e-14 
 1.928175000000375e-05  1.000000000000000e+00  9.999931303481793e-01 -6.869651820728961e-06  6.869651820728961e-06  7.954132532336312e-04  2.713718146502805e-14 
 1.928225000000375e-05  1.000000000000000e+00  9.999931303498328e-01 -6.869650167162789e-06  6.869650167162789e-06  7.954132532023787e-04  6.356026167634251e-15 
 1.928275000000376e-05  1.000000000000000e+00  9.999931303488149e-01 -6.869651185126280e-06  6.869651185126280e-06  7.954132532337547e-04 -2.246203230996418e-14 
 1.928325000000376e-05  1.000000000000000e+00  9.999931303475866e-01 -6.869652413366012e-06  6.869652413366012e-06  7.954132534202539e-04 -2.131961292217483e-14 
 1.928375000000376e-05  1.000000000000000e+00  9.999931303466829e-01 -6.869653317087554e-06  6.869653317087554e-06  7.954132532446562e-04 -2.386980189953574e-15 
 1.928425000000376e-05  1.000000000000000e+00  9.999931303473479e-01 -6.869652652063962e-06  6.869652652063962e-06  7.954132532520319e-04  7.321921038784179e-15 
 1.928475000000376e-05  1.000000000000000e+00  9.999931303474151e-01 -6.869652584895469e-06  6.869652584895469e-06  7.954132532666798e-04  1.680877627987700e-14 
 1.928525000000376e-05  1.000000000000000e+00  9.999931303490288e-01 -6.869650971186303e-06  6.869650971186303e-06  7.954132532504346e-04  3.933853237169975e-14 
 1.928575000000376e-05  1.000000000000000e+00  9.999931303513490e-01 -6.869648651042226e-06  6.869648651042226e-06  7.954132531754110e-04  3.199662752190793e-14 
 1.928625000000376e-05  1.000000000000000e+00  9.999931303522285e-01 -6.869647771523546e-06  6.869647771523546e-06  7.954132529656083e-04  1.851407917256267e-14 
 1.928675000000376e-05  1.000000000000000e+00  9.999931303532004e-01 -6.869646799634310e-06  6.869646799634310e-06  7.954132534154925e-04  2.033373472005998e-14 
 1.928725000000376e-05  1.000000000000000e+00  9.999931303542618e-01 -6.869645738150076e-06  6.869645738150076e-06  7.954132529675383e-04  8.832933904542525e-15 
 1.928775000000377e-05  1.000000000000000e+00  9.999931303540837e-01 -6.869645916340872e-06  6.869645916340872e-06  7.954132532658513e-04  3.641531139273035e-15 
 1.928825000000377e-05  1.000000000000000e+00  9.999931303546260e-01 -6.869645373996924e-06  6.869645373996924e-06  7.954132532045042e-04  1.038058529942347e-14 
 1.928875000000377e-05  1.000000000000000e+00  9.999931303551217e-01 -6.869644878282344e-06  6.869644878282344e-06  7.954132532355290e-04  8.013589651058755e-15 
 1.928925000000377e-05  1.000000000000000e+00  9.999931303554274e-01 -6.869644572637945e-06  6.869644572637945e-06  7.954132532247338e-04 -8.972823779288790e-15 
 1.928975000000377e-05  1.000000000000000e+00  9.999931303542244e-01 -6.869645775564592e-06  6.869645775564592e-06  7.954132534141438e-04 -3.217981432137986e-14 
 1.929025000000377e-05  1.000000000000000e+00  9.999931303522094e-01 -6.869647790619382e-06  6.869647790619382e-06  7.954132532475604e-04 -3.538058782821536e-14 
 1.929075000000377e-05  1.000000000000000e+00  9.999931303506864e-01 -6.869649313623327e-06  6.869649313623327e-06  7.954132531720692e-04 -9.626743477220270e-15 
 1.929125000000377e-05  1.000000000000000e+00  9.999931303512467e-01 -6.869648753293767e-06  6.869648753293767e-06  7.954132533925277e-04  2.105315950634027e-14 
 1.929175000000377e-05  1.000000000000000e+00  9.999931303527917e-01 -6.869647208307406e-06  6.869647208307406e-06  7.954132534389129e-04  3.103295397597630e-14 
 1.929225000000378e-05  1.000000000000000e+00  9.999931303543500e-01 -6.869645649998368e-06  6.869645649998368e-06  7.954132531077415e-04  1.643018975947777e-14 
 1.929275000000378e-05  1.000000000000000e+00  9.999931303544347e-01 -6.869645565288351e-06  6.869645565288351e-06  7.954132535523603e-04  4.241052119173511e-15 
 1.929325000000378e-05  1.000000000000000e+00  9.999931303547741e-01 -6.869645225893173e-06  6.869645225893173e-06  7.954132531905021e-04 -9.309219630466722e-15 
 1.929375000000378e-05  1.000000000000000e+00  9.999931303535038e-01 -6.869646496210358e-06  6.869646496210358e-06  7.954132532677053e-04 -2.605360370910921e-14 
 1.929425000000378e-05  1.000000000000000e+00  9.999931303521687e-01 -6.869647831253545e-06  6.869647831253545e-06  7.954132533919462e-04 -1.692979093402183e-14 
 1.929475000000378e-05  1.000000000000000e+00  9.999931303518108e-01 -6.869648189189448e-06  6.869648189189448e-06  7.954132534376741e-04 -1.176725387739286e-14 
 1.929525000000378e-05  1.000000000000000e+00  9.999931303509920e-01 -6.869649007978929e-06  6.869649007978929e-06  7.954132532193885e-04 -9.777734043653221e-15 
 1.929575000000378e-05  1.000000000000000e+00  9.999931303508330e-01 -6.869649166962866e-06  6.869649166962866e-06  7.954132535048669e-04 -6.593614299878303e-15 
 1.929625000000378e-05  1.000000000000000e+00  9.999931303503327e-01 -6.869649667340383e-06  6.869649667340383e-06  7.954132531908375e-04 -8.927303405266933e-15 
 1.929675000000379e-05  1.000000000000000e+00  9.999931303499403e-01 -6.869650059693200e-06  6.869650059693200e-06  7.954132534585029e-04 -7.172040701483028e-15 
 1.929725000000379e-05  1.000000000000000e+00  9.999931303496155e-01 -6.869650384544457e-06  6.869650384544457e-06  7.954132533918917e-04 -6.848965862632287e-15 
 1.929775000000379e-05  1.000000000000000e+00  9.999931303492554e-01 -6.869650744589784e-06  6.869650744589784e-06  7.954132532869289e-04 -1.390998411323697e-14 
 1.929825000000379e-05  1.000000000000000e+00  9.999931303482245e-01 -6.869651775542884e-06  6.869651775542884e-06  7.954132535054746e-04 -1.401101465261140e-14 
 1.929875000000379e-05  1.000000000000000e+00  9.999931303478543e-01 -6.869652145691241e-06  6.869652145691241e-06  7.954132534577544e-04  6.722400405249893e-15 
 1.929925000000379e-05  1.000000000000000e+00  9.999931303488967e-01 -6.869651103302843e-06  6.869651103302843e-06  7.954132533607415e-04  1.499911090055982e-15 
 1.929975000000379e-05  1.000000000000000e+00  9.999931303480043e-01 -6.869651995700110e-06  6.869651995700110e-06  7.954132534577406e-04 -2.349342955364240e-14 
 1.930025000000379e-05  1.000000000000000e+00  9.999931303465474e-01 -6.869653452645785e-06  6.869653452645785e-06  7.954132531915238e-04 -1.519895416448054e-14 
 1.930075000000379e-05  1.000000000000000e+00  9.999931303464844e-01 -6.869653515595431e-06  6.869653515595431e-06  7.954132533891104e-04 -1.636468652352694e-14 
 1.930125000000380e-05  1.000000000000000e+00  9.999931303449109e-01 -6.869655089114524e-06  6.869655089114524e-06  7.954132532649589e-04 -2.032929315443456e-14 
 1.930175000000380e-05  1.000000000000000e+00  9.999931303444515e-01 -6.869655548524811e-06  6.869655548524811e-06  7.954132531520758e-04 -7.752687280361695e-15 
 1.930225000000380e-05  1.000000000000000e+00  9.999931303441356e-01 -6.869655864383262e-06  6.869655864383262e-06  7.954132533885098e-04  1.363353708669670e-15 
