 frequency              vavdd_real             vavdd_imag             vout_real              vout_imag             
 1.318256738556512e+04  1.000000000000000e+00  0.000000000000000e+00  9.857629182497242e-01  1.686983787942170e-02 
 1.333521432163430e+04  1.000000000000000e+00  0.000000000000000e+00  9.857720885081837e-01  1.667899700730583e-02 
 1.348962882591761e+04  1.000000000000000e+00  0.000000000000000e+00  9.857810432438353e-01  1.649067427889362e-02 
 1.364583136589033e+04  1.000000000000000e+00  0.000000000000000e+00  9.857898020429531e-01  1.630421520578526e-02 
 1.380384264602995e+04  1.000000000000000e+00  0.000000000000000e+00  9.857983617862041e-01  1.611992291883063e-02 
 1.396368361056049e+04  1.000000000000000e+00  0.000000000000000e+00  9.858067268483495e-01  1.593778026385827e-02 
 1.412537544622867e+04  1.000000000000000e+00  0.000000000000000e+00  9.858149015051008e-01  1.575777020809599e-02 
 1.428893958511217e+04  1.000000000000000e+00  0.000000000000000e+00  9.858228899634029e-01  1.557987581002279e-02 
 1.445439770746043e+04  1.000000000000000e+00  0.000000000000000e+00  9.858306963347747e-01  1.540408025130044e-02 
 1.462177174456835e+04  1.000000000000000e+00  0.000000000000000e+00  9.858383246299087e-01  1.523036684344280e-02 
 1.479108388168326e+04  1.000000000000000e+00  0.000000000000000e+00  9.858457849789616e-01  1.505843009965174e-02 
 1.496235656094553e+04  1.000000000000000e+00  0.000000000000000e+00  9.858530747703955e-01  1.488854906012874e-02 
 1.513561248436329e+04  1.000000000000000e+00  0.000000000000000e+00  9.858601977786613e-01  1.472070727123048e-02 
 1.531087461682153e+04  1.000000000000000e+00  0.000000000000000e+00  9.858671577051658e-01  1.455488839302860e-02 
 1.548816618912606e+04  1.000000000000000e+00  0.000000000000000e+00  9.858739638316339e-01  1.439080028997767e-02 
 1.566751070108275e+04  1.000000000000000e+00  0.000000000000000e+00  9.858806137913803e-01  1.422870909171998e-02 
 1.584893192461241e+04  1.000000000000000e+00  0.000000000000000e+00  9.858871110638515e-01  1.406859871459254e-02 
 1.603245390690170e+04  1.000000000000000e+00  0.000000000000000e+00  9.858934643335608e-01  1.391018664875894e-02 
 1.621810097359060e+04  1.000000000000000e+00  0.000000000000000e+00  9.858996714207091e-01  1.375372970333788e-02 
 1.640589773199671e+04  1.000000000000000e+00  0.000000000000000e+00  9.859057406363192e-01  1.359895157985166e-02 
 1.659586907437694e+04  1.000000000000000e+00  0.000000000000000e+00  9.859116699092618e-01  1.344610303672298e-02 
 1.678804018122696e+04  1.000000000000000e+00  0.000000000000000e+00  9.859174671891349e-01  1.329491385896250e-02 
 1.698243652461881e+04  1.000000000000000e+00  0.000000000000000e+00  9.859231305285849e-01  1.314562888255578e-02 
 1.717908387157727e+04  1.000000000000000e+00  0.000000000000000e+00  9.859286675376127e-01  1.299798384244039e-02 
 1.737800828749516e+04  1.000000000000000e+00  0.000000000000000e+00  9.859340763515569e-01  1.285221782818468e-02 
 1.757923613958835e+04  1.000000000000000e+00  0.000000000000000e+00  9.859393686651293e-01  1.270782928063992e-02 
 1.778279410039067e+04  1.000000000000000e+00  0.000000000000000e+00  9.859445381154068e-01  1.256530033600421e-02 
 1.798870915128933e+04  1.000000000000000e+00  0.000000000000000e+00  9.859495874815509e-01  1.242461573383343e-02 
 1.819700858610131e+04  1.000000000000000e+00  0.000000000000000e+00  9.859545277099567e-01  1.228529062384718e-02 
 1.840772001469105e+04  1.000000000000000e+00  0.000000000000000e+00  9.859593528688295e-01  1.214779048947045e-02 
 1.862087136663018e+04  1.000000000000000e+00  0.000000000000000e+00  9.859640734435781e-01  1.201164124877011e-02 
 1.883649089489953e+04  1.000000000000000e+00  0.000000000000000e+00  9.859686837775572e-01  1.187729754929250e-02 
 1.905460717963402e+04  1.000000000000000e+00  0.000000000000000e+00  9.859731901467780e-01  1.174452015166093e-02 
 1.927524913191092e+04  1.000000000000000e+00  0.000000000000000e+00  9.859775947522026e-01  1.161330196503733e-02 
 1.949844599758204e+04  1.000000000000000e+00  0.000000000000000e+00  9.859819033725323e-01  1.148341664538811e-02 
 1.972422736115014e+04  1.000000000000000e+00  0.000000000000000e+00  9.859861108611201e-01  1.135529793507408e-02 
 1.995262314969042e+04  1.000000000000000e+00  0.000000000000000e+00  9.859902264086927e-01  1.122850270320470e-02 
 2.018366363681725e+04  1.000000000000000e+00  0.000000000000000e+00  9.859942484825790e-01  1.110324283785476e-02 
 2.041737944669696e+04  1.000000000000000e+00  0.000000000000000e+00  9.859981790884115e-01  1.097951102073152e-02 
 2.065380155810698e+04  1.000000000000000e+00  0.000000000000000e+00  9.860020234121974e-01  1.085709296951134e-02 
 2.089296130854210e+04  1.000000000000000e+00  0.000000000000000e+00  9.860057768968109e-01  1.073639757935646e-02 
 2.113489039836820e+04  1.000000000000000e+00  0.000000000000000e+00  9.860094508535491e-01  1.061680368843720e-02 
 2.137962089502407e+04  1.000000000000000e+00  0.000000000000000e+00  9.860130407457203e-01  1.049871763255544e-02 
 2.162718523727198e+04  1.000000000000000e+00  0.000000000000000e+00  9.860165483862418e-01  1.038213188647986e-02 
 2.187761623949732e+04  1.000000000000000e+00  0.000000000000000e+00  9.860199784579265e-01  1.026684352771715e-02 
 2.213094709605820e+04  1.000000000000000e+00  0.000000000000000e+00  9.860233325253276e-01  1.015285172756985e-02 
 2.238721138568524e+04  1.000000000000000e+00  0.000000000000000e+00  9.860266093925107e-01  1.004034642597001e-02 
 2.264644307593246e+04  1.000000000000000e+00  0.000000000000000e+00  9.860298134389709e-01  9.929131205469493e-03 
 2.290867652767962e+04  1.000000000000000e+00  0.000000000000000e+00  9.860329461549941e-01  9.819204874892845e-03 
 2.317394649968670e+04  1.000000000000000e+00  0.000000000000000e+00  9.860360115725624e-01  9.710381661726428e-03 
 2.344228815320116e+04  1.000000000000000e+00  0.000000000000000e+00  9.860390059390217e-01  9.603031115109210e-03 
 2.371373705661851e+04  1.000000000000000e+00  0.000000000000000e+00  9.860419332981767e-01  9.496965071298080e-03 
 2.398832919019689e+04  1.000000000000000e+00  0.000000000000000e+00  9.860447950424124e-01  9.392181829941077e-03 
 2.426610095082616e+04  1.000000000000000e+00  0.000000000000000e+00  9.860475925261279e-01  9.288679583953624e-03 
 2.454708915685234e+04  1.000000000000000e+00  0.000000000000000e+00  9.860503294034078e-01  9.186282266150009e-03 
 2.483133105295776e+04  1.000000000000000e+00  0.000000000000000e+00  9.860530045922699e-01  9.085165966440411e-03 
 2.511886431509789e+04  1.000000000000000e+00  0.000000000000000e+00  9.860556215799334e-01  8.985158319403524e-03 
 2.540972705549516e+04  1.000000000000000e+00  0.000000000000000e+00  9.860581793676200e-01  8.886431083094422e-03 
 2.570395782769077e+04  1.000000000000000e+00  0.000000000000000e+00  9.860606813017749e-01  8.788815512400350e-03 
 2.600159563165488e+04  1.000000000000000e+00  0.000000000000000e+00  9.860631264422951e-01  8.692479159786519e-03 
 2.630267991895601e+04  1.000000000000000e+00  0.000000000000000e+00  9.860655200050770e-01  8.597094321444461e-03 
 2.660725059799031e+04  1.000000000000000e+00  0.000000000000000e+00  9.860678590014360e-01  8.502990690868181e-03 
 2.691534803927140e+04  1.000000000000000e+00  0.000000000000000e+00  9.860701465353781e-01  8.410006485382994e-03 
 2.722701308078139e+04  1.000000000000000e+00  0.000000000000000e+00  9.860723836419641e-01  8.318144121757626e-03 
 2.754228703338396e+04  1.000000000000000e+00  0.000000000000000e+00  9.860745713375814e-01  8.227405830496309e-03 
 2.786121168630003e+04  1.000000000000000e+00  0.000000000000000e+00  9.860767124182275e-01  8.137640237666629e-03 
 2.818382931264689e+04  1.000000000000000e+00  0.000000000000000e+00  9.860788060042193e-01  8.049006145356960e-03 
 2.851018267504148e+04  1.000000000000000e+00  0.000000000000000e+00  9.860808530628432e-01  7.961505198616842e-03 
 2.884031503126847e+04  1.000000000000000e+00  0.000000000000000e+00  9.860828562468779e-01  7.874990652919153e-03 
 2.917427014001411e+04  1.000000000000000e+00  0.000000000000000e+00  9.860848147415103e-01  7.789615439057759e-03 
 2.951209226666633e+04  1.000000000000000e+00  0.000000000000000e+00  9.860867326967876e-01  7.705090979551311e-03 
 2.985382618918210e+04  1.000000000000000e+00  0.000000000000000e+00  9.860886076805574e-01  7.621714550222789e-03 
 3.019951720402270e+04  1.000000000000000e+00  0.000000000000000e+00  9.860904421426360e-01  7.539345311556574e-03 
 3.054921113215770e+04  1.000000000000000e+00  0.000000000000000e+00  9.860922368770747e-01  7.457988697147023e-03 
 3.090295432513850e+04  1.000000000000000e+00  0.000000000000000e+00  9.860939941398519e-01  7.377511576125889e-03 
 3.126079367124218e+04  1.000000000000000e+00  0.000000000000000e+00  9.860957131736326e-01  7.298060398445003e-03 
 3.162277660168646e+04  1.000000000000000e+00  0.000000000000000e+00  9.860973947490036e-01  7.219639842816940e-03 
 3.198895109691668e+04  1.000000000000000e+00  0.000000000000000e+00  9.860990409980359e-01  7.142120743648823e-03 
 3.235936569296556e+04  1.000000000000000e+00  0.000000000000000e+00  9.861006512376295e-01  7.065644036701670e-03 
 3.273406948788658e+04  1.000000000000000e+00  0.000000000000000e+00  9.861022288459322e-01  6.989952538534925e-03 
 3.311311214826191e+04  1.000000000000000e+00  0.000000000000000e+00  9.861037718046612e-01  6.915317198240040e-03 
 3.349654391578559e+04  1.000000000000000e+00  0.000000000000000e+00  9.861052833533498e-01  6.841486289704992e-03 
 3.388441561392312e+04  1.000000000000000e+00  0.000000000000000e+00  9.861067628285900e-01  6.768598040883202e-03 
 3.427677865464793e+04  1.000000000000000e+00  0.000000000000000e+00  9.861082108488062e-01  6.696659828778018e-03 
 3.467368504525610e+04  1.000000000000000e+00  0.000000000000000e+00  9.861096292161861e-01  6.625555473540289e-03 
 3.507518739525977e+04  1.000000000000000e+00  0.000000000000000e+00  9.861110184812381e-01  6.555296045646794e-03 
 3.548133892336055e+04  1.000000000000000e+00  0.000000000000000e+00  9.861123780517321e-01  6.486012746992198e-03 
 3.589219346450356e+04  1.000000000000000e+00  0.000000000000000e+00  9.861137107450760e-01  6.417473627604772e-03 
 3.630780547701321e+04  1.000000000000000e+00  0.000000000000000e+00  9.861150159414114e-01  6.349810609238371e-03 
 3.672823004981158e+04  1.000000000000000e+00  0.000000000000000e+00  9.861162941612431e-01  6.283033423265327e-03 
 3.715352290972041e+04  1.000000000000000e+00  0.000000000000000e+00  9.861175459423550e-01  6.217151477980003e-03 
 3.758374042884761e+04  1.000000000000000e+00  0.000000000000000e+00  9.861187738291455e-01  6.151946405866480e-03 
 3.801893963205935e+04  1.000000000000000e+00  0.000000000000000e+00  9.861199762204773e-01  6.087659704481805e-03 
 3.845917820453863e+04  1.000000000000000e+00  0.000000000000000e+00  9.861211555843629e-01  6.024077503541694e-03 
 3.890451449943137e+04  1.000000000000000e+00  0.000000000000000e+00  9.861223104003091e-01  5.961435349246672e-03 
 3.935500754558110e+04  1.000000000000000e+00  0.000000000000000e+00  9.861234430457169e-01  5.899523794634810e-03 
 3.981071705535313e+04  1.000000000000000e+00  0.000000000000000e+00  9.861245539077702e-01  5.838357833712612e-03 
 4.027170343254935e+04  1.000000000000000e+00  0.000000000000000e+00  9.861256433780279e-01  5.777952034569984e-03 
 4.073802778041476e+04  1.000000000000000e+00  0.000000000000000e+00  9.861267118454898e-01  5.718320552763789e-03 
 4.120975190973654e+04  1.000000000000000e+00  0.000000000000000e+00  9.861277596986143e-01  5.659477141262251e-03 
 4.168693834703711e+04  1.000000000000000e+00  0.000000000000000e+00  9.861287873165496e-01  5.601435163665617e-03 
 4.216965034286184e+04  1.000000000000000e+00  0.000000000000000e+00  9.861297967500661e-01  5.544004845965126e-03 
 4.265795188016292e+04  1.000000000000000e+00  0.000000000000000e+00  9.861307866680323e-01  5.487406182651929e-03 
 4.315190768278023e+04  1.000000000000000e+00  0.000000000000000e+00  9.861317590377122e-01  5.431453206732934e-03 
 4.365158322402035e+04  1.000000000000000e+00  0.000000000000000e+00  9.861327126102807e-01  5.376360395500024e-03 
 4.415704473533505e+04  1.000000000000000e+00  0.000000000000000e+00  9.861336500379044e-01  5.321848712566611e-03 
 4.466835921510016e+04  1.000000000000000e+00  0.000000000000000e+00  9.861345700892342e-01  5.268130597527372e-03 
 4.518559443749613e+04  1.000000000000000e+00  0.000000000000000e+00  9.861354745638816e-01  5.215030747039393e-03 
 4.570881896149144e+04  1.000000000000000e+00  0.000000000000000e+00  9.861363630122043e-01  5.162662707114135e-03 
 4.623810213993002e+04  1.000000000000000e+00  0.000000000000000e+00  9.861372364316215e-01  5.110950312611466e-03 
 4.677351412872386e+04  1.000000000000000e+00  0.000000000000000e+00  9.861380944020033e-01  5.060003983705767e-03 
 4.731512589615214e+04  1.000000000000000e+00  0.000000000000000e+00  9.861389385750468e-01  5.009658405313697e-03 
 4.786300923226798e+04  1.000000000000000e+00  0.000000000000000e+00  9.861397691705330e-01  4.959934756300054e-03 
 4.841723675841413e+04  1.000000000000000e+00  0.000000000000000e+00  9.861405857867861e-01  4.910941958480456e-03 
 4.897788193684887e+04  1.000000000000000e+00  0.000000000000000e+00  9.861413899608296e-01  4.862522511007982e-03 
 4.954501908048333e+04  1.000000000000000e+00  0.000000000000000e+00  9.861421812696953e-01  4.814785310943195e-03 
 5.011872336273159e+04  1.000000000000000e+00  0.000000000000000e+00  9.861429599789292e-01  4.767749424226900e-03 
 5.069907082747485e+04  1.000000000000000e+00  0.000000000000000e+00  9.861437275073139e-01  4.721264793348405e-03 
 5.128613839914095e+04  1.000000000000000e+00  0.000000000000000e+00  9.861444834646733e-01  4.675438659036976e-03 
 5.188000389290063e+04  1.000000000000000e+00  0.000000000000000e+00  9.861452286435275e-01  4.630209044582231e-03 
 5.248074602498184e+04  1.000000000000000e+00  0.000000000000000e+00  9.861459626784935e-01  4.585680141395429e-03 
 5.308844442310347e+04  1.000000000000000e+00  0.000000000000000e+00  9.861466874404915e-01  4.541629736227158e-03 
 5.370317963702997e+04  1.000000000000000e+00  0.000000000000000e+00  9.861474020051212e-01  4.498244198544909e-03 
 5.432503314924808e+04  1.000000000000000e+00  0.000000000000000e+00  9.861481070916074e-01  4.455465865737743e-03 
 5.495408738576727e+04  1.000000000000000e+00  0.000000000000000e+00  9.861488029045261e-01  4.413317928976028e-03 
 5.559042572704524e+04  1.000000000000000e+00  0.000000000000000e+00  9.861494906350962e-01  4.371669205641814e-03 
 5.623413251903985e+04  1.000000000000000e+00  0.000000000000000e+00  9.861501699271420e-01  4.330623051579062e-03 
 5.688529308438914e+04  1.000000000000000e+00  0.000000000000000e+00  9.861508409504717e-01  4.290203520869093e-03 
 5.754399373372075e+04  1.000000000000000e+00  0.000000000000000e+00  9.861515048348480e-01  4.250285489767424e-03 
 5.821032177709226e+04  1.000000000000000e+00  0.000000000000000e+00  9.861521612497234e-01  4.210970376752263e-03 
 5.888436553556408e+04  1.000000000000000e+00  0.000000000000000e+00  9.861528112708534e-01  4.172137757696201e-03 
 5.956621435290630e+04  1.000000000000000e+00  0.000000000000000e+00  9.861534541245045e-01  4.133960321271031e-03 
 6.025595860744109e+04  1.000000000000000e+00  0.000000000000000e+00  9.861540913035149e-01  4.096248742137034e-03 
 6.095368972402230e+04  1.000000000000000e+00  0.000000000000000e+00  9.861547220654513e-01  4.059173534588255e-03 
 6.165950018615367e+04  1.000000000000000e+00  0.000000000000000e+00  9.861553478281265e-01  4.022551404724782e-03 
 6.237348354824744e+04  1.000000000000000e+00  0.000000000000000e+00  9.861559682875197e-01  3.986482127640816e-03 
 6.309573444802491e+04  1.000000000000000e+00  0.000000000000000e+00  9.861565835847762e-01  3.950993835985435e-03 
 6.382634861906052e+04  1.000000000000000e+00  0.000000000000000e+00  9.861571946515451e-01  3.915980028799544e-03 
 6.456542290347127e+04  1.000000000000000e+00  0.000000000000000e+00  9.861578015864598e-01  3.881472099454191e-03 
 6.531305526475303e+04  1.000000000000000e+00  0.000000000000000e+00  9.861584045177945e-01  3.847500684899250e-03 
 6.606934480076547e+04  1.000000000000000e+00  0.000000000000000e+00  9.861590039311366e-01  3.814030990118164e-03 
 6.683439175686739e+04  1.000000000000000e+00  0.000000000000000e+00  9.861595999477469e-01  3.781094425400798e-03 
 6.760829753920418e+04  1.000000000000000e+00  0.000000000000000e+00  9.861601934048674e-01  3.748595191807300e-03 
 6.839116472814901e+04  1.000000000000000e+00  0.000000000000000e+00  9.861607840290443e-01  3.716630074086714e-03 
 6.918309709189981e+04  1.000000000000000e+00  0.000000000000000e+00  9.861613722910277e-01  3.685168594573988e-03 
 6.998419960023358e+04  1.000000000000000e+00  0.000000000000000e+00  9.861619586449092e-01  3.654182360693268e-03 
 7.079457843842010e+04  1.000000000000000e+00  0.000000000000000e+00  9.861625431797412e-01  3.623705391168660e-03 
 7.161434102129658e+04  1.000000000000000e+00  0.000000000000000e+00  9.861631263372856e-01  3.593711203243680e-03 
 7.244359600750546e+04  1.000000000000000e+00  0.000000000000000e+00  9.861637085356818e-01  3.564175264722418e-03 
 7.328245331389694e+04  1.000000000000000e+00  0.000000000000000e+00  9.861642901864135e-01  3.535074931485931e-03 
 7.413102413009836e+04  1.000000000000000e+00  0.000000000000000e+00  9.861648710631341e-01  3.506504728034582e-03 
 7.498942093325227e+04  1.000000000000000e+00  0.000000000000000e+00  9.861654521942402e-01  3.478327641479820e-03 
 7.585775750292515e+04  1.000000000000000e+00  0.000000000000000e+00  9.861660330509262e-01  3.450695468288327e-03 
 7.673614893618875e+04  1.000000000000000e+00  0.000000000000000e+00  9.861666146266203e-01  3.423475379196375e-03 
 7.762471166287611e+04  1.000000000000000e+00  0.000000000000000e+00  9.861671970128391e-01  3.396706607732032e-03 
 7.852356346101420e+04  1.000000000000000e+00  0.000000000000000e+00  9.861677805738295e-01  3.370373034526219e-03 
 7.943282347243527e+04  1.000000000000000e+00  0.000000000000000e+00  9.861683653984121e-01  3.344513955569027e-03 
 8.035261221856893e+04  1.000000000000000e+00  0.000000000000000e+00  9.861689518594209e-01  3.319114549135894e-03 
 8.128305161641721e+04  1.000000000000000e+00  0.000000000000000e+00  9.861695405899417e-01  3.294108942256528e-03 
 8.222426499471450e+04  1.000000000000000e+00  0.000000000000000e+00  9.861701313962246e-01  3.269591142068591e-03 
 8.317637711027457e+04  1.000000000000000e+00  0.000000000000000e+00  9.861707251682059e-01  3.245446210677410e-03 
 8.413951416452706e+04  1.000000000000000e+00  0.000000000000000e+00  9.861713217215177e-01  3.221768595800793e-03 
 8.511380382024529e+04  1.000000000000000e+00  0.000000000000000e+00  9.861719216565099e-01  3.198498727918192e-03 
 8.609937521846780e+04  1.000000000000000e+00  0.000000000000000e+00  9.861725250580987e-01  3.175679995177010e-03 
 8.709635899561590e+04  1.000000000000000e+00  0.000000000000000e+00  9.861731325153810e-01  3.153256614970915e-03 
 8.810488730080934e+04  1.000000000000000e+00  0.000000000000000e+00  9.861737441038674e-01  3.131273367736928e-03 
 8.912509381338258e+04  1.000000000000000e+00  0.000000000000000e+00  9.861743604003214e-01  3.109678065444535e-03 
 9.015711376060382e+04  1.000000000000000e+00  0.000000000000000e+00  9.861749814821876e-01  3.088516743211346e-03 
 9.120108393559921e+04  1.000000000000000e+00  0.000000000000000e+00  9.861756076803403e-01  3.067787500173111e-03 
 9.225714271548465e+04  1.000000000000000e+00  0.000000000000000e+00  9.861762397649333e-01  3.047396872581092e-03 
 9.332543007970754e+04  1.000000000000000e+00  0.000000000000000e+00  9.861768773770179e-01  3.027485754157524e-03 
 9.440608762860087e+04  1.000000000000000e+00  0.000000000000000e+00  9.861775215006642e-01  3.007918012631151e-03 
 9.549925860215223e+04  1.000000000000000e+00  0.000000000000000e+00  9.861781719953729e-01  2.988788605565124e-03 
 9.660508789899008e+04  1.000000000000000e+00  0.000000000000000e+00  9.861788296254431e-01  2.970012274660832e-03 
 9.772372209558992e+04  1.000000000000000e+00  0.000000000000000e+00  9.861794944630548e-01  2.951639998973423e-03 
 9.885530946570286e+04  1.000000000000000e+00  0.000000000000000e+00  9.861801668220217e-01  2.933678342502329e-03 
 1.000000000000091e+05  1.000000000000000e+00  0.000000000000000e+00  9.861808472233018e-01  2.916091960244599e-03 
 1.011579454259990e+05  1.000000000000000e+00  0.000000000000000e+00  9.861815359604428e-01  2.898890540713102e-03 
 1.023292992280847e+05  1.000000000000000e+00  0.000000000000000e+00  9.861822333501766e-01  2.882084519335186e-03 
 1.035142166679438e+05  1.000000000000000e+00  0.000000000000000e+00  9.861829396871006e-01  2.865685057910606e-03 
 1.047128548050995e+05  1.000000000000000e+00  0.000000000000000e+00  9.861836556654702e-01  2.849622358127316e-03 
 1.059253725177385e+05  1.000000000000000e+00  0.000000000000000e+00  9.861843814023010e-01  2.833952108151279e-03 
 1.071519305237704e+05  1.000000000000000e+00  0.000000000000000e+00  9.861851173806865e-01  2.818648936955664e-03 
 1.083926914021303e+05  1.000000000000000e+00  0.000000000000000e+00  9.861858639072403e-01  2.803729328907705e-03 
 1.096478196143285e+05  1.000000000000000e+00  0.000000000000000e+00  9.861866214745022e-01  2.789171314118137e-03 
 1.109174815262503e+05  1.000000000000000e+00  0.000000000000000e+00  9.861873903816643e-01  2.774993765917176e-03 
 1.122018454302066e+05  1.000000000000000e+00  0.000000000000000e+00  9.861881711193859e-01  2.761177916025392e-03 
 1.135010815672419e+05  1.000000000000000e+00  0.000000000000000e+00  9.861889639904214e-01  2.747744850374137e-03 
 1.148153621496988e+05  1.000000000000000e+00  0.000000000000000e+00  9.861897696527017e-01  2.734641577164870e-03 
 1.161448613840449e+05  1.000000000000000e+00  0.000000000000000e+00  9.861905882438878e-01  2.721929315380403e-03 
 1.174897554939637e+05  1.000000000000000e+00  0.000000000000000e+00  9.861914204127816e-01  2.709558736678860e-03 
 1.188502227437128e+05  1.000000000000000e+00  0.000000000000000e+00  9.861922664762516e-01  2.697556097682709e-03 
 1.202264434617523e+05  1.000000000000000e+00  0.000000000000000e+00  9.861931269147794e-01  2.685912336400198e-03 
 1.216186000646480e+05  1.000000000000000e+00  0.000000000000000e+00  9.861940022121053e-01  2.674620243772693e-03 
 1.230268770812495e+05  1.000000000000000e+00  0.000000000000000e+00  9.861948928479932e-01  2.663674404936052e-03 
 1.244514611771500e+05  1.000000000000000e+00  0.000000000000000e+00  9.861957993039729e-01  2.653071139757412e-03 
 1.258925411794283e+05  1.000000000000000e+00  0.000000000000000e+00  9.861967219099190e-01  2.642842404321142e-03 
 1.273503081016779e+05  1.000000000000000e+00  0.000000000000000e+00  9.861976613007022e-01  2.632953083801432e-03 
 1.288249551693253e+05  1.000000000000000e+00  0.000000000000000e+00  9.861986178180119e-01  2.623437564935911e-03 
 1.303166778452420e+05  1.000000000000000e+00  0.000000000000000e+00  9.861995922541094e-01  2.614231813963070e-03 
 1.318256738556529e+05  1.000000000000000e+00  0.000000000000000e+00  9.862005848020858e-01  2.605406013059182e-03 
 1.333521432163448e+05  1.000000000000000e+00  0.000000000000000e+00  9.862015962480823e-01  2.596900527343874e-03 
 1.348962882591779e+05  1.000000000000000e+00  0.000000000000000e+00  9.862026269379892e-01  2.588755125814497e-03 
 1.364583136589051e+05  1.000000000000000e+00  0.000000000000000e+00  9.862036776686235e-01  2.580915430203863e-03 
 1.380384264603013e+05  1.000000000000000e+00  0.000000000000000e+00  9.862047486530358e-01  2.573455089308800e-03 
 1.396368361056068e+05  1.000000000000000e+00  0.000000000000000e+00  9.862058407492946e-01  2.566327475865687e-03 
 1.412537544622886e+05  1.000000000000000e+00  0.000000000000000e+00  9.862069543348445e-01  2.559538899813686e-03 
 1.428893958511236e+05  1.000000000000000e+00  0.000000000000000e+00  9.862080901285041e-01  2.553078475438292e-03 
 1.445439770746062e+05  1.000000000000000e+00  0.000000000000000e+00  9.862092486485204e-01  2.546963428288098e-03 
 1.462177174456854e+05  1.000000000000000e+00  0.000000000000000e+00  9.862104305543122e-01  2.541182738174966e-03 
 1.479108388168345e+05  1.000000000000000e+00  0.000000000000000e+00  9.862116365004666e-01  2.535727680187188e-03 
 1.496235656094573e+05  1.000000000000000e+00  0.000000000000000e+00  9.862128670384569e-01  2.530620319467452e-03 
 1.513561248436349e+05  1.000000000000000e+00  0.000000000000000e+00  9.862141228285689e-01  2.525855317487025e-03 
 1.531087461682173e+05  1.000000000000000e+00  0.000000000000000e+00  9.862154045472179e-01  2.521429433285976e-03 
 1.548816618912626e+05  1.000000000000000e+00  0.000000000000000e+00  9.862167130047983e-01  2.517313852278610e-03 
 1.566751070108296e+05  1.000000000000000e+00  0.000000000000000e+00  9.862180487513896e-01  2.513537561304242e-03 
 1.584893192461262e+05  1.000000000000000e+00  0.000000000000000e+00  9.862194124931483e-01  2.510103195889683e-03 
 1.603245390690191e+05  1.000000000000000e+00  0.000000000000000e+00  9.862208050365303e-01  2.506988561364216e-03 
 1.621810097359082e+05  1.000000000000000e+00  0.000000000000000e+00  9.862222270956054e-01  2.504200812896784e-03 
 1.640589773199693e+05  1.000000000000000e+00  0.000000000000000e+00  9.862236793703307e-01  2.501748796873952e-03 
 1.659586907437716e+05  1.000000000000000e+00  0.000000000000000e+00  9.862251625825750e-01  2.499642989460290e-03 
 1.678804018122718e+05  1.000000000000000e+00  0.000000000000000e+00  9.862266776983621e-01  2.497844508785073e-03 
 1.698243652461904e+05  1.000000000000000e+00  0.000000000000000e+00  9.862282253247761e-01  2.496393847843129e-03 
 1.717908387157749e+05  1.000000000000000e+00  0.000000000000000e+00  9.862298064422750e-01  2.495257111836968e-03 
 1.737800828749539e+05  1.000000000000000e+00  0.000000000000000e+00  9.862314217903556e-01  2.494453282144647e-03 
 1.757923613958858e+05  1.000000000000000e+00  0.000000000000000e+00  9.862330722437426e-01  2.493978323014603e-03 
 1.778279410039090e+05  1.000000000000000e+00  0.000000000000000e+00  9.862347586905020e-01  2.493830566927570e-03 
 1.798870915128957e+05  1.000000000000000e+00  0.000000000000000e+00  9.862364819004491e-01  2.494034404182385e-03 
 1.819700858610155e+05  1.000000000000000e+00  0.000000000000000e+00  9.862382429960100e-01  2.494544867006711e-03 
 1.840772001469129e+05  1.000000000000000e+00  0.000000000000000e+00  9.862400427756858e-01  2.495390972190281e-03 
 1.862087136663043e+05  1.000000000000000e+00  0.000000000000000e+00  9.862418822541357e-01  2.496556803103614e-03 
 1.883649089489978e+05  1.000000000000000e+00  0.000000000000000e+00  9.862437623728155e-01  2.498052184531948e-03 
 1.905460717963427e+05  1.000000000000000e+00  0.000000000000000e+00  9.862456840657599e-01  2.499888851569277e-03 
 1.927524913191118e+05  1.000000000000000e+00  0.000000000000000e+00  9.862476483870105e-01  2.502058201319716e-03 
 1.949844599758230e+05  1.000000000000000e+00  0.000000000000000e+00  9.862496564079573e-01  2.504554423562692e-03 
 1.972422736115040e+05  1.000000000000000e+00  0.000000000000000e+00  9.862517092058979e-01  2.507374409451144e-03 
 1.995262314969068e+05  1.000000000000000e+00  0.000000000000000e+00  9.862538078570467e-01  2.510517662752992e-03 
 2.018366363681752e+05  1.000000000000000e+00  0.000000000000000e+00  9.862559534765519e-01  2.513986209402477e-03 
 2.041737944669723e+05  1.000000000000000e+00  0.000000000000000e+00  9.862581470785751e-01  2.517805455438745e-03 
 2.065380155810725e+05  1.000000000000000e+00  0.000000000000000e+00  9.862603898828062e-01  2.521960806407274e-03 
 2.089296130854238e+05  1.000000000000000e+00  0.000000000000000e+00  9.862626832390177e-01  2.526420444226029e-03 
 2.113489039836848e+05  1.000000000000000e+00  0.000000000000000e+00  9.862650281024979e-01  2.531237537754314e-03 
 2.137962089502436e+05  1.000000000000000e+00  0.000000000000000e+00  9.862674259326629e-01  2.536365508630362e-03 
 2.162718523727226e+05  1.000000000000000e+00  0.000000000000000e+00  9.862698778298862e-01  2.541841644435921e-03 
 2.187761623949761e+05  1.000000000000000e+00  0.000000000000000e+00  9.862723851831892e-01  2.547645632624081e-03 
