 time                   v(VDIFFCMD)            tr_vin_diff            v(OUTP)                v(OUTN)                tr_voutcm              tr_voutdiff            v(VOCM)                tr_idd                
 1.832725000000164e-05  0.000000000000000e+00  2.129754150814733e-10  1.649931382323874e+00  1.649931382750109e+00  1.649931382536991e+00 -4.262341590788310e-10  1.649931300040674e+00  1.670955892153971e-03 
 1.832775000000164e-05  0.000000000000000e+00  2.129898479807935e-10  1.649931382324198e+00  1.649931382750325e+00  1.649931382537262e+00 -4.261275776684670e-10  1.649931300040733e+00  1.670955892160592e-03 
 1.832825000000164e-05  0.000000000000000e+00  2.130207121808780e-10  1.649931382324527e+00  1.649931382750571e+00  1.649931382537549e+00 -4.260436448078053e-10  1.649931300040998e+00  1.670955892160790e-03 
 1.832875000000164e-05  0.000000000000000e+00  2.130700060831714e-10  1.649931382324819e+00  1.649931382750825e+00  1.649931382537822e+00 -4.260052310911533e-10  1.649931300041421e+00  1.670955892170737e-03 
 1.832925000000164e-05  0.000000000000000e+00  2.131010923278609e-10  1.649931382325011e+00  1.649931382751024e+00  1.649931382538018e+00 -4.260121144739060e-10  1.649931300041377e+00  1.670955892198647e-03 
 1.832975000000165e-05  0.000000000000000e+00  2.131277376804519e-10  1.649931382325029e+00  1.649931382751085e+00  1.649931382538057e+00 -4.260551911272614e-10  1.649931300041554e+00  1.670955892124704e-03 
 1.833025000000165e-05  0.000000000000000e+00  2.131030907293052e-10  1.649931382325063e+00  1.649931382751162e+00  1.649931382538113e+00 -4.260991559590366e-10  1.649931300041567e+00  1.670955891908314e-03 
 1.833075000000165e-05  0.000000000000000e+00  2.131188558962549e-10  1.649931382325122e+00  1.649931382751272e+00  1.649931382538197e+00 -4.261493380397496e-10  1.649931300041531e+00  1.670955892102148e-03 
 1.833125000000165e-05  0.000000000000000e+00  2.131146370487613e-10  1.649931382325169e+00  1.649931382751374e+00  1.649931382538271e+00 -4.262046271463760e-10  1.649931300041723e+00  1.670955892604834e-03 
 1.833175000000165e-05  0.000000000000000e+00  2.131264054128224e-10  1.649931382325266e+00  1.649931382751534e+00  1.649931382538400e+00 -4.262672437249648e-10  1.649931300041955e+00  1.670955892741355e-03 
 1.833225000000165e-05  0.000000000000000e+00  2.131224086099337e-10  1.649931382325389e+00  1.649931382751721e+00  1.649931382538555e+00 -4.263318587049980e-10  1.649931300041979e+00  1.670955892090274e-03 
 1.833275000000165e-05  0.000000000000000e+00  2.131215204315140e-10  1.649931382325560e+00  1.649931382751954e+00  1.649931382538757e+00 -4.263942532389819e-10  1.649931300042171e+00  1.670955892289599e-03 
 1.833325000000165e-05  0.000000000000000e+00  2.131441689812164e-10  1.649931382325696e+00  1.649931382752166e+00  1.649931382538931e+00 -4.264690822708417e-10  1.649931300042554e+00  1.670955892603635e-03 
 1.833375000000165e-05  0.000000000000000e+00  2.131652632186842e-10  1.649931382325851e+00  1.649931382752414e+00  1.649931382539133e+00 -4.265636732725397e-10  1.649931300042703e+00  1.670955892517610e-03 
 1.833425000000165e-05  0.000000000000000e+00  2.131672616201286e-10  1.649931382326070e+00  1.649931382752733e+00  1.649931382539401e+00 -4.266635933447560e-10  1.649931300042828e+00  1.670955892058562e-03 
 1.833475000000166e-05  0.000000000000000e+00  2.131488319179198e-10  1.649931382326311e+00  1.649931382753058e+00  1.649931382539684e+00 -4.267466380269980e-10  1.649931300042955e+00  1.670955892331741e-03 
 1.833525000000166e-05  0.000000000000000e+00  2.131232967883534e-10  1.649931382326618e+00  1.649931382753417e+00  1.649931382540017e+00 -4.267988185091554e-10  1.649931300043308e+00  1.670955891632192e-03 
 1.833575000000166e-05  0.000000000000000e+00  2.130995380156264e-10  1.649931382327026e+00  1.649931382753840e+00  1.649931382540433e+00 -4.268139175422903e-10  1.649931300043628e+00  1.670955892052894e-03 
 1.833625000000166e-05  0.000000000000000e+00  2.130695619939615e-10  1.649931382327577e+00  1.649931382754365e+00  1.649931382540970e+00 -4.267881603681190e-10  1.649931300044304e+00  1.670955892143113e-03 
 1.833675000000166e-05  0.000000000000000e+00  2.130826626256521e-10  1.649931382328204e+00  1.649931382754951e+00  1.649931382541578e+00 -4.267466380269980e-10  1.649931300044816e+00  1.670955892117034e-03 
 1.833725000000166e-05  0.000000000000000e+00  2.131230747437485e-10  1.649931382328768e+00  1.649931382755491e+00  1.649931382542130e+00 -4.267233233434808e-10  1.649931300045280e+00  1.670955892128317e-03 
 1.833775000000166e-05  0.000000000000000e+00  2.131796961180044e-10  1.649931382329253e+00  1.649931382755996e+00  1.649931382542625e+00 -4.267439734917389e-10  1.649931300045826e+00  1.670955892139522e-03 
 1.833825000000166e-05  0.000000000000000e+00  2.132187759684712e-10  1.649931382329664e+00  1.649931382756473e+00  1.649931382543068e+00 -4.268096986947967e-10  1.649931300046381e+00  1.670955892120674e-03 
 1.833875000000166e-05  0.000000000000000e+00  2.132325427339765e-10  1.649931382329907e+00  1.649931382756807e+00  1.649931382543357e+00 -4.269000708490012e-10  1.649931300046668e+00  1.670955892128593e-03 
 1.833925000000167e-05  0.000000000000000e+00  2.132316545555568e-10  1.649931382330079e+00  1.649931382757071e+00  1.649931382543575e+00 -4.269919973154401e-10  1.649931300046900e+00  1.670955892328528e-03 
 1.833975000000167e-05  0.000000000000000e+00  2.132352072692356e-10  1.649931382330187e+00  1.649931382757265e+00  1.649931382543726e+00 -4.270781506221510e-10  1.649931300047105e+00  1.670955892099879e-03 
 1.834025000000167e-05  0.000000000000000e+00  2.132096721396692e-10  1.649931382330369e+00  1.649931382757507e+00  1.649931382543938e+00 -4.271376585762710e-10  1.649931300047187e+00  1.670955891906984e-03 
 1.834075000000167e-05  0.000000000000000e+00  2.131541609884380e-10  1.649931382330594e+00  1.649931382757731e+00  1.649931382544162e+00 -4.271372144870611e-10  1.649931300047353e+00  1.670955892093902e-03 
 1.834125000000167e-05  0.000000000000000e+00  2.130720044846157e-10  1.649931382330958e+00  1.649931382758002e+00  1.649931382544480e+00 -4.270448439314123e-10  1.649931300047727e+00  1.670955891858648e-03 
 1.834175000000167e-05  0.000000000000000e+00  2.130264853406061e-10  1.649931382331451e+00  1.649931382758324e+00  1.649931382544887e+00 -4.268732034518052e-10  1.649931300048311e+00  1.670955891810663e-03 
 1.834225000000167e-05  0.000000000000000e+00  2.130171594671992e-10  1.649931382332105e+00  1.649931382758764e+00  1.649931382545435e+00 -4.266587083634477e-10  1.649931300048963e+00  1.670955891938552e-03 
 1.834275000000167e-05  0.000000000000000e+00  2.130509102471478e-10  1.649931382332871e+00  1.649931382759318e+00  1.649931382546095e+00 -4.264468778103492e-10  1.649931300049560e+00  1.670955891942922e-03 
 1.834325000000167e-05  0.000000000000000e+00  2.130648990572581e-10  1.649931382333713e+00  1.649931382759962e+00  1.649931382546837e+00 -4.262490360673610e-10  1.649931300050093e+00  1.670955891750896e-03 
 1.834375000000168e-05  0.000000000000000e+00  2.131015364170707e-10  1.649931382334572e+00  1.649931382760651e+00  1.649931382547611e+00 -4.260798380784081e-10  1.649931300050938e+00  1.670955891567706e-03 
 1.834425000000168e-05  0.000000000000000e+00  2.131099741120579e-10  1.649931382335422e+00  1.649931382761356e+00  1.649931382548389e+00 -4.259337327283674e-10  1.649931300051835e+00  1.670955891994263e-03 
 1.834475000000168e-05  0.000000000000000e+00  2.131335108401800e-10  1.649931382336326e+00  1.649931382762140e+00  1.649931382549233e+00 -4.258142727309178e-10  1.649931300052397e+00  1.670955891941407e-03 
 1.834525000000168e-05  0.000000000000000e+00  2.132136689425579e-10  1.649931382337148e+00  1.649931382762915e+00  1.649931382550032e+00 -4.257671992746737e-10  1.649931300053336e+00  1.670955891941134e-03 
 1.834575000000168e-05  0.000000000000000e+00  2.132893861528373e-10  1.649931382337780e+00  1.649931382763593e+00  1.649931382550687e+00 -4.258133845524981e-10  1.649931300053790e+00  1.670955891718846e-03 
 1.834625000000168e-05  0.000000000000000e+00  2.133313525831682e-10  1.649931382338301e+00  1.649931382764239e+00  1.649931382551270e+00 -4.259375074866512e-10  1.649931300054297e+00  1.670955892062136e-03 
 1.834675000000168e-05  0.000000000000000e+00  2.133597742925986e-10  1.649931382338814e+00  1.649931382764932e+00  1.649931382551873e+00 -4.261182517950601e-10  1.649931300055041e+00  1.670955891730977e-03 
 1.834725000000168e-05  0.000000000000000e+00  2.133595522479936e-10  1.649931382339255e+00  1.649931382765582e+00  1.649931382552419e+00 -4.263267516790847e-10  1.649931300055412e+00  1.670955891393100e-03 
 1.834775000000168e-05  0.000000000000000e+00  2.133579979357592e-10  1.649931382339566e+00  1.649931382766110e+00  1.649931382552838e+00 -4.265447994811211e-10  1.649931300055958e+00  1.670955891617764e-03 
 1.834825000000169e-05  0.000000000000000e+00  2.133808685300664e-10  1.649931382339749e+00  1.649931382766530e+00  1.649931382553139e+00 -4.267810549407614e-10  1.649931300056427e+00  1.670955891892301e-03 
 1.834875000000169e-05  0.000000000000000e+00  2.134119547747559e-10  1.649931382339800e+00  1.649931382766848e+00  1.649931382553324e+00 -4.270472864220665e-10  1.649931300056354e+00  1.670955891485456e-03 
 1.834925000000169e-05  0.000000000000000e+00  2.134454835100996e-10  1.649931382339797e+00  1.649931382767144e+00  1.649931382553470e+00 -4.273472686833202e-10  1.649931300056624e+00  1.670955891818369e-03 
 1.834975000000169e-05  0.000000000000000e+00  2.134752374871596e-10  1.649931382339814e+00  1.649931382767488e+00  1.649931382553651e+00 -4.276745624309797e-10  1.649931300057075e+00  1.670955891883676e-03 
 1.835025000000169e-05  0.000000000000000e+00  2.135094323563180e-10  1.649931382339810e+00  1.649931382767837e+00  1.649931382553823e+00 -4.280267251743908e-10  1.649931300057101e+00  1.670955891988307e-03 
 1.835075000000169e-05  0.000000000000000e+00  2.134976639922570e-10  1.649931382339821e+00  1.649931382768190e+00  1.649931382554006e+00 -4.283693399997901e-10  1.649931300057219e+00  1.670955891962752e-03 
 1.835125000000169e-05  0.000000000000000e+00  2.134568077849508e-10  1.649931382339801e+00  1.649931382768459e+00  1.649931382554130e+00 -4.286577759415877e-10  1.649931300057401e+00  1.670955891933161e-03 
 1.835175000000169e-05  0.000000000000000e+00  2.134366017259026e-10  1.649931382339843e+00  1.649931382768728e+00  1.649931382554286e+00 -4.288842614386112e-10  1.649931300057770e+00  1.670955892038949e-03 
 1.835225000000169e-05  0.000000000000000e+00  2.134208365589529e-10  1.649931382340055e+00  1.649931382769110e+00  1.649931382554583e+00 -4.290550137397986e-10  1.649931300057885e+00  1.670955891794747e-03 
 1.835275000000170e-05  0.000000000000000e+00  2.134277199417056e-10  1.649931382340469e+00  1.649931382769652e+00  1.649931382555061e+00 -4.291833555214453e-10  1.649931300058188e+00  1.670955891931689e-03 
 1.835325000000170e-05  0.000000000000000e+00  2.134310506107795e-10  1.649931382340976e+00  1.649931382770250e+00  1.649931382555613e+00 -4.292741717648596e-10  1.649931300058828e+00  1.670955891935314e-03 
 1.835375000000170e-05  0.000000000000000e+00  2.134341592352484e-10  1.649931382341560e+00  1.649931382770889e+00  1.649931382556224e+00 -4.293287947376712e-10  1.649931300059484e+00  1.670955891931172e-03 
 1.835425000000170e-05  0.000000000000000e+00  2.134261656294711e-10  1.649931382342245e+00  1.649931382771582e+00  1.649931382556914e+00 -4.293370103880534e-10  1.649931300060048e+00  1.670955892167453e-03 
 1.835475000000170e-05  0.000000000000000e+00  2.134765697547891e-10  1.649931382342895e+00  1.649931382772226e+00  1.649931382557560e+00 -4.293307931391155e-10  1.649931300060773e+00  1.670955891950402e-03 
 1.835525000000170e-05  0.000000000000000e+00  2.135180920959101e-10  1.649931382343580e+00  1.649931382772909e+00  1.649931382558245e+00 -4.293292388268810e-10  1.649931300061446e+00  1.670955892302128e-03 
 1.835575000000170e-05  0.000000000000000e+00  2.135789323176596e-10  1.649931382344263e+00  1.649931382773609e+00  1.649931382558936e+00 -4.293458921722504e-10  1.649931300062145e+00  1.670955891719386e-03 
 1.835625000000170e-05  0.000000000000000e+00  2.136157917220771e-10  1.649931382344953e+00  1.649931382774329e+00  1.649931382559641e+00 -4.293760902385202e-10  1.649931300062835e+00  1.670955892301182e-03 
 1.835675000000170e-05  0.000000000000000e+00  2.136664178920000e-10  1.649931382345696e+00  1.649931382775117e+00  1.649931382560407e+00 -4.294216093825298e-10  1.649931300063489e+00  1.670955891891739e-03 
 1.835725000000171e-05  0.000000000000000e+00  2.137046095640471e-10  1.649931382346436e+00  1.649931382775915e+00  1.649931382561175e+00 -4.294782307567857e-10  1.649931300064381e+00  1.670955891972386e-03 
 1.835775000000171e-05  0.000000000000000e+00  2.137143795266638e-10  1.649931382347110e+00  1.649931382776636e+00  1.649931382561873e+00 -4.295264144360544e-10  1.649931300064944e+00  1.670955892166288e-03 
 1.835825000000171e-05  0.000000000000000e+00  2.137319210504529e-10  1.649931382347775e+00  1.649931382777335e+00  1.649931382562555e+00 -4.295599431713981e-10  1.649931300065777e+00  1.670955891705676e-03 
 1.835875000000171e-05  0.000000000000000e+00  2.137534593771306e-10  1.649931382348468e+00  1.649931382778050e+00  1.649931382563259e+00 -4.295819255872857e-10  1.649931300066312e+00  1.670955891711673e-03 
 1.835925000000171e-05  0.000000000000000e+00  2.137896526477334e-10  1.649931382349124e+00  1.649931382778727e+00  1.649931382563925e+00 -4.296023536909388e-10  1.649931300067173e+00  1.670955891939933e-03 
 1.835975000000171e-05  0.000000000000000e+00  2.138182964017687e-10  1.649931382349771e+00  1.649931382779392e+00  1.649931382564581e+00 -4.296207833931476e-10  1.649931300067605e+00  1.670955891448699e-03 
 1.836025000000171e-05  0.000000000000000e+00  2.138402788176563e-10  1.649931382350423e+00  1.649931382780055e+00  1.649931382565239e+00 -4.296321076679988e-10  1.649931300068177e+00  1.670955891447475e-03 
 1.836075000000171e-05  0.000000000000000e+00  2.138698107501114e-10  1.649931382351154e+00  1.649931382780794e+00  1.649931382565974e+00 -4.296396571845662e-10  1.649931300069119e+00  1.670955892000490e-03 
 1.836125000000171e-05  0.000000000000000e+00  2.139126653588619e-10  1.649931382351866e+00  1.649931382781523e+00  1.649931382566694e+00 -4.296563105299356e-10  1.649931300069621e+00  1.670955891385192e-03 
 1.836175000000172e-05  0.000000000000000e+00  2.139457500049957e-10  1.649931382352453e+00  1.649931382782135e+00  1.649931382567294e+00 -4.296816236148970e-10  1.649931300070272e+00  1.670955891814706e-03 
 1.836225000000172e-05  0.000000000000000e+00  2.139912691490053e-10  1.649931382352982e+00  1.649931382782702e+00  1.649931382567842e+00 -4.297207034653638e-10  1.649931300070820e+00  1.670955891909848e-03 
 1.836275000000172e-05  0.000000000000000e+00  2.140272403750032e-10  1.649931382353555e+00  1.649931382783330e+00  1.649931382568442e+00 -4.297748823489655e-10  1.649931300071469e+00  1.670955891474661e-03 
 1.836325000000172e-05  0.000000000000000e+00  2.140758681434818e-10  1.649931382354111e+00  1.649931382783959e+00  1.649931382569035e+00 -4.298481570685908e-10  1.649931300071960e+00  1.670955891744463e-03 
 1.836375000000172e-05  0.000000000000000e+00  2.141118393694796e-10  1.649931382354589e+00  1.649931382784525e+00  1.649931382569557e+00 -4.299363087767460e-10  1.649931300072730e+00  1.670955891511448e-03 
 1.836425000000172e-05  0.000000000000000e+00  2.141691268775503e-10  1.649931382354956e+00  1.649931382785007e+00  1.649931382569982e+00 -4.300513278820972e-10  1.649931300073203e+00  1.670955891100600e-03 
 1.836475000000172e-05  0.000000000000000e+00  2.142042099251285e-10  1.649931382355244e+00  1.649931382785429e+00  1.649931382570336e+00 -4.301852207788670e-10  1.649931300073443e+00  1.670955891701044e-03 
 1.836525000000172e-05  0.000000000000000e+00  2.142026556128940e-10  1.649931382355526e+00  1.649931382785831e+00  1.649931382570679e+00 -4.303053469101314e-10  1.649931300073705e+00  1.670955891736501e-03 
 1.836575000000172e-05  0.000000000000000e+00  2.141788968401670e-10  1.649931382355849e+00  1.649931382786228e+00  1.649931382571039e+00 -4.303788436743616e-10  1.649931300074064e+00  1.670955891561836e-03 
 1.836625000000173e-05  0.000000000000000e+00  2.142148680661649e-10  1.649931382356247e+00  1.649931382786679e+00  1.649931382571463e+00 -4.304321343795436e-10  1.649931300074420e+00  1.670955891710175e-03 
 1.836675000000173e-05  0.000000000000000e+00  2.142661603699025e-10  1.649931382356673e+00  1.649931382787170e+00  1.649931382571922e+00 -4.304967493595768e-10  1.649931300075069e+00  1.670955891736238e-03 
 1.836725000000173e-05  0.000000000000000e+00  2.142912514102591e-10  1.649931382357134e+00  1.649931382787697e+00  1.649931382572415e+00 -4.305626966072396e-10  1.649931300075470e+00  1.670955891169686e-03 
 1.836775000000173e-05  0.000000000000000e+00  2.143432098478115e-10  1.649931382357598e+00  1.649931382788237e+00  1.649931382572917e+00 -4.306397460851485e-10  1.649931300075827e+00  1.670955891397365e-03 
 1.836825000000173e-05  0.000000000000000e+00  2.143616395500203e-10  1.649931382358021e+00  1.649931382788738e+00  1.649931382573380e+00 -4.307170176076625e-10  1.649931300076533e+00  1.670955892142471e-03 
 1.836875000000173e-05  0.000000000000000e+00  2.144029398465364e-10  1.649931382358354e+00  1.649931382789149e+00  1.649931382573751e+00 -4.307953993532010e-10  1.649931300076894e+00  1.670955892151603e-03 
 1.836925000000173e-05  0.000000000000000e+00  2.144477928567312e-10  1.649931382358591e+00  1.649931382789477e+00  1.649931382574034e+00 -4.308853274181956e-10  1.649931300077230e+00  1.670955891170282e-03 
 1.836975000000173e-05  0.000000000000000e+00  2.144435740092376e-10  1.649931382358806e+00  1.649931382789762e+00  1.649931382574284e+00 -4.309559376025618e-10  1.649931300077343e+00  1.670955891687871e-03 
 1.837025000000173e-05  0.000000000000000e+00  2.144213695487451e-10  1.649931382359031e+00  1.649931382790007e+00  1.649931382574519e+00 -4.309759216170050e-10  1.649931300077563e+00  1.670955892381245e-03 
 1.837075000000173e-05  0.000000000000000e+00  2.144127098091531e-10  1.649931382359351e+00  1.649931382790295e+00  1.649931382574823e+00 -4.309441692385008e-10  1.649931300077860e+00  1.670955892295370e-03 
 1.837125000000174e-05  0.000000000000000e+00  2.144457944552869e-10  1.649931382359739e+00  1.649931382790631e+00  1.649931382575185e+00 -4.308926548901582e-10  1.649931300078304e+00  1.670955892104403e-03 
 1.837175000000174e-05  0.000000000000000e+00  2.145119637475545e-10  1.649931382360166e+00  1.649931382791030e+00  1.649931382575598e+00 -4.308631229577031e-10  1.649931300078769e+00  1.670955891837523e-03 
 1.837225000000174e-05  0.000000000000000e+00  2.145725819246991e-10  1.649931382360524e+00  1.649931382791394e+00  1.649931382575959e+00 -4.308702283850607e-10  1.649931300079055e+00  1.670955891633264e-03 
 1.837275000000174e-05  0.000000000000000e+00  2.145943422959817e-10  1.649931382360866e+00  1.649931382791757e+00  1.649931382576312e+00 -4.308906564887138e-10  1.649931300079411e+00  1.670955891909584e-03 
 1.837325000000174e-05  0.000000000000000e+00  2.146178790241038e-10  1.649931382361191e+00  1.649931382792101e+00  1.649931382576646e+00 -4.309104184585522e-10  1.649931300079854e+00  1.670955891660216e-03 
 1.837375000000174e-05  0.000000000000000e+00  2.146502975364228e-10  1.649931382361510e+00  1.649931382792443e+00  1.649931382576977e+00 -4.309335110974644e-10  1.649931300080049e+00  1.670955891704429e-03 
 1.837425000000174e-05  0.000000000000000e+00  2.146813837811123e-10  1.649931382361753e+00  1.649931382792718e+00  1.649931382577235e+00 -4.309650414313637e-10  1.649931300080239e+00  1.670955891925116e-03 
 1.837475000000174e-05  0.000000000000000e+00  2.147129141150117e-10  1.649931382361908e+00  1.649931382792915e+00  1.649931382577411e+00 -4.310067858170896e-10  1.649931300080459e+00  1.670955892653045e-03 
 1.837525000000174e-05  0.000000000000000e+00  2.147590993928361e-10  1.649931382361955e+00  1.649931382793022e+00  1.649931382577489e+00 -4.310662937712095e-10  1.649931300080531e+00  1.670955891706186e-03 
 1.837575000000175e-05  0.000000000000000e+00  2.148137223656477e-10  1.649931382361954e+00  1.649931382793109e+00  1.649931382577532e+00 -4.311546675239697e-10  1.649931300080694e+00  1.670955891886330e-03 
 1.837625000000175e-05  0.000000000000000e+00  2.148696776060888e-10  1.649931382361844e+00  1.649931382793121e+00  1.649931382577483e+00 -4.312770141012834e-10  1.649931300080755e+00  1.670955892200446e-03 
 1.837675000000175e-05  0.000000000000000e+00  2.148916600219763e-10  1.649931382361675e+00  1.649931382793086e+00  1.649931382577380e+00 -4.314117951764729e-10  1.649931300080695e+00  1.670955891472567e-03 
 1.837725000000175e-05  0.000000000000000e+00  2.148863309514581e-10  1.649931382361435e+00  1.649931382792963e+00  1.649931382577199e+00 -4.315283685940585e-10  1.649931300080466e+00  1.670955891474481e-03 
 1.837775000000175e-05  0.000000000000000e+00  2.148952127356552e-10  1.649931382361239e+00  1.649931382792861e+00  1.649931382577050e+00 -4.316218493727320e-10  1.649931300080256e+00  1.670955891437143e-03 
 1.837825000000175e-05  0.000000000000000e+00  2.149200817314068e-10  1.649931382360996e+00  1.649931382792700e+00  1.649931382576848e+00 -4.317042279211591e-10  1.649931300080115e+00  1.670955891894830e-03 
 1.837875000000175e-05  0.000000000000000e+00  2.149378452998008e-10  1.649931382360740e+00  1.649931382792515e+00  1.649931382576627e+00 -4.317755042393401e-10  1.649931300079960e+00  1.670955891403322e-03 
 1.837925000000175e-05  0.000000000000000e+00  2.149604938495031e-10  1.649931382360576e+00  1.649931382792414e+00  1.649931382576495e+00 -4.318381208179289e-10  1.649931300079770e+00  1.670955891605197e-03 
 1.837975000000175e-05  0.000000000000000e+00  2.149704858567247e-10  1.649931382360533e+00  1.649931382792420e+00  1.649931382576477e+00 -4.318865265418026e-10  1.649931300079920e+00  1.670955892395452e-03 
 1.838025000000176e-05  0.000000000000000e+00  2.149977973431305e-10  1.649931382360602e+00  1.649931382792528e+00  1.649931382576565e+00 -4.319264945706891e-10  1.649931300079966e+00  1.670955891884837e-03 
 1.838075000000176e-05  0.000000000000000e+00  2.150255529187461e-10  1.649931382360671e+00  1.649931382792636e+00  1.649931382576654e+00 -4.319646862427362e-10  1.649931300080206e+00  1.670955891923265e-03 
 1.838125000000176e-05  0.000000000000000e+00  2.150086775287718e-10  1.649931382360769e+00  1.649931382792738e+00  1.649931382576753e+00 -4.319693491794396e-10  1.649931300080372e+00  1.670955891965390e-03 
 1.838175000000176e-05  0.000000000000000e+00  2.149829203546005e-10  1.649931382360948e+00  1.649931382792864e+00  1.649931382576906e+00 -4.319160584742576e-10  1.649931300080475e+00  1.670955891896708e-03 
 1.838225000000176e-05  0.000000000000000e+00  2.150040145920684e-10  1.649931382361177e+00  1.649931382793008e+00  1.649931382577092e+00 -4.318319035689910e-10  1.649931300080432e+00  1.670955891530552e-03 
 1.838275000000176e-05  0.000000000000000e+00  2.150040145920684e-10  1.649931382361377e+00  1.649931382793099e+00  1.649931382577238e+00 -4.317217694449482e-10  1.649931300080585e+00  1.670955891863492e-03 
 1.838325000000176e-05  0.000000000000000e+00  2.149951328078714e-10  1.649931382361647e+00  1.649931382793222e+00  1.649931382577434e+00 -4.315749979610928e-10  1.649931300080818e+00  1.670955892106458e-03 
 1.838375000000176e-05  0.000000000000000e+00  2.149904698711680e-10  1.649931382362023e+00  1.649931382793416e+00  1.649931382577719e+00 -4.313931434296592e-10  1.649931300081098e+00  1.670955891686357e-03 
 1.838425000000176e-05  0.000000000000000e+00  2.150051248150930e-10  1.649931382362508e+00  1.649931382793702e+00  1.649931382578105e+00 -4.311946355528562e-10  1.649931300081417e+00  1.670955891532052e-03 
 1.838475000000177e-05  0.000000000000000e+00  2.150375433274121e-10  1.649931382363012e+00  1.649931382794013e+00  1.649931382578513e+00 -4.310012347019665e-10  1.649931300081954e+00  1.670955891866106e-03 
 1.838525000000177e-05  0.000000000000000e+00  2.150546407619913e-10  1.649931382363525e+00  1.649931382794341e+00  1.649931382578933e+00 -4.308162715460639e-10  1.649931300082346e+00  1.670955892149535e-03 
 1.838575000000177e-05  0.000000000000000e+00  2.151250289017526e-10  1.649931382363991e+00  1.649931382794666e+00  1.649931382579328e+00 -4.306754952665415e-10  1.649931300082645e+00  1.670955891870995e-03 
 1.838625000000177e-05  0.000000000000000e+00  2.152078515393896e-10  1.649931382364369e+00  1.649931382794981e+00  1.649931382579675e+00 -4.306119905095329e-10  1.649931300082998e+00  1.670955891917351e-03 
 1.838675000000177e-05  0.000000000000000e+00  2.152529265941894e-10  1.649931382364550e+00  1.649931382795164e+00  1.649931382579857e+00 -4.306135448217674e-10  1.649931300083175e+00  1.670955891411811e-03 
 1.838725000000177e-05  0.000000000000000e+00  2.152442668545973e-10  1.649931382364613e+00  1.649931382795246e+00  1.649931382579929e+00 -4.306324186131860e-10  1.649931300083348e+00  1.670955891626648e-03 
 1.838775000000177e-05  0.000000000000000e+00  2.152455991222268e-10  1.649931382364626e+00  1.649931382795278e+00  1.649931382579952e+00 -4.306517364938145e-10  1.649931300083510e+00  1.670955891845672e-03 
 1.838825000000177e-05  0.000000000000000e+00  2.152569233970780e-10  1.649931382364629e+00  1.649931382795306e+00  1.649931382579968e+00 -4.306772716233809e-10  1.649931300083521e+00  1.670955891554744e-03 
 1.838875000000177e-05  0.000000000000000e+00  2.152642508690406e-10  1.649931382364703e+00  1.649931382795413e+00  1.649931382580058e+00 -4.307103562695147e-10  1.649931300083524e+00  1.670955891507021e-03 
 1.838925000000178e-05  0.000000000000000e+00  2.152404920963136e-10  1.649931382364862e+00  1.649931382795589e+00  1.649931382580226e+00 -4.307278977933038e-10  1.649931300083566e+00  1.670955891168447e-03 
 1.838975000000178e-05  0.000000000000000e+00  2.152336087135609e-10  1.649931382365024e+00  1.649931382795752e+00  1.649931382580388e+00 -4.307278977933038e-10  1.649931300083835e+00  1.670955891576125e-03 
 1.839025000000178e-05  0.000000000000000e+00  2.152489297913007e-10  1.649931382365242e+00  1.649931382795971e+00  1.649931382580607e+00 -4.307292300609333e-10  1.649931300084048e+00  1.670955891956193e-03 
 1.839075000000178e-05  0.000000000000000e+00  2.152755751438917e-10  1.649931382365541e+00  1.649931382796290e+00  1.649931382580915e+00 -4.307489920307717e-10  1.649931300084285e+00  1.670955891622335e-03 
 1.839125000000178e-05  0.000000000000000e+00  2.153186517972472e-10  1.649931382365843e+00  1.649931382796650e+00  1.649931382581247e+00 -4.308065015834472e-10  1.649931300084461e+00  1.670955891685488e-03 
 1.839175000000178e-05  0.000000000000000e+00  2.153286438044688e-10  1.649931382366056e+00  1.649931382796944e+00  1.649931382581500e+00 -4.308873258196400e-10  1.649931300084850e+00  1.670955891863855e-03 
 1.839225000000178e-05  0.000000000000000e+00  2.153377476332707e-10  1.649931382366155e+00  1.649931382797132e+00  1.649931382581644e+00 -4.309770318400297e-10  1.649931300085094e+00  1.670955891405435e-03 
 1.839275000000178e-05  0.000000000000000e+00  2.153559552908746e-10  1.649931382366169e+00  1.649931382797248e+00  1.649931382581708e+00 -4.310787282690853e-10  1.649931300085075e+00  1.670955891575506e-03 
 1.839325000000178e-05  0.000000000000000e+00  2.153983658104153e-10  1.649931382366089e+00  1.649931382797298e+00  1.649931382581693e+00 -4.312095125413862e-10  1.649931300085046e+00  1.670955891707700e-03 
 1.839375000000179e-05  0.000000000000000e+00  2.154318945457590e-10  1.649931382365946e+00  1.649931382797317e+00  1.649931382581632e+00 -4.313713830583765e-10  1.649931300084970e+00  1.670955891257754e-03 
 1.839425000000179e-05  0.000000000000000e+00  2.154503242479677e-10  1.649931382365832e+00  1.649931382797382e+00  1.649931382581607e+00 -4.315501289653412e-10  1.649931300085054e+00  1.670955891672122e-03 
 1.839475000000179e-05  0.000000000000000e+00  2.154938449905330e-10  1.649931382365806e+00  1.649931382797563e+00  1.649931382581685e+00 -4.317575186263412e-10  1.649931300085020e+00  1.670955891535813e-03 
