 time                   v(REF)                 v(VOCM)                v(OUTP)                v(OUTN)                cm_voutcm              cm_voutdiff            cm_idd                
 2.292250000000030e-05  1.650000000000000e+00  1.649010503977140e+00  1.649012166823483e+00  1.649012167167991e+00  1.649012166995737e+00 -3.445073115670994e-10  1.605418930869815e-03 
 2.292750000000031e-05  1.650000000000000e+00  1.649016081411235e+00  1.649018152545939e+00  1.649018152885267e+00  1.649018152715603e+00 -3.393281211572230e-10  1.605432998536429e-03 
 2.293250000000031e-05  1.650000000000000e+00  1.649022464478291e+00  1.649024904166799e+00  1.649024904490726e+00  1.649024904328762e+00 -3.239271073596228e-10  1.605445333221722e-03 
 2.293750000000031e-05  1.650000000000000e+00  1.649029547086565e+00  1.649032313119153e+00  1.649032313442355e+00  1.649032313280754e+00 -3.232019096799377e-10  1.605455872052150e-03 
 2.294250000000031e-05  1.650000000000000e+00  1.649037219735737e+00  1.649040268034096e+00  1.649040268337858e+00  1.649040268185977e+00 -3.037619045187512e-10  1.605464569179209e-03 
 2.294750000000031e-05  1.650000000000000e+00  1.649045370979216e+00  1.649048656141637e+00  1.649048656428094e+00  1.649048656284865e+00 -2.864566361893139e-10  1.605471407196548e-03 
 2.295250000000031e-05  1.650000000000000e+00  1.649053888676214e+00  1.649057364564480e+00  1.649057364848173e+00  1.649057364706326e+00 -2.836926249472072e-10  1.605476387116313e-03 
 2.295750000000031e-05  1.650000000000000e+00  1.649062661333755e+00  1.649066281604271e+00  1.649066281913506e+00  1.649066281758888e+00 -3.092344158517335e-10  1.605479531341415e-03 
 2.296250000000031e-05  1.650000000000000e+00  1.649071579358515e+00  1.649075298046329e+00  1.649075298363139e+00  1.649075298204734e+00 -3.168094675487509e-10  1.605480885032842e-03 
 2.296750000000031e-05  1.650000000000000e+00  1.649080536150749e+00  1.649084308124411e+00  1.649084308455391e+00  1.649084308289901e+00 -3.309799101458566e-10  1.605480506808874e-03 
 2.297250000000031e-05  1.650000000000000e+00  1.649089429182349e+00  1.649093210628822e+00  1.649093210953730e+00  1.649093210791276e+00 -3.249081004241816e-10  1.605478473734941e-03 
 2.297750000000031e-05  1.650000000000000e+00  1.649098161019069e+00  1.649101909892221e+00  1.649101910192466e+00  1.649101910042344e+00 -3.002442738875288e-10  1.605474881767526e-03 
 2.298250000000031e-05  1.650000000000000e+00  1.649106640099005e+00  1.649110316477721e+00  1.649110316734105e+00  1.649110316605913e+00 -2.563835810320825e-10  1.605469831969271e-03 
 2.298750000000031e-05  1.650000000000000e+00  1.649114781562700e+00  1.649118348023737e+00  1.649118348242977e+00  1.649118348133357e+00 -2.192397374756183e-10  1.605463445414960e-03 
 2.299250000000032e-05  1.650000000000000e+00  1.649122508097964e+00  1.649125930067017e+00  1.649125930252717e+00  1.649125930159867e+00 -1.857001219462973e-10  1.605455855021263e-03 
 2.299750000000032e-05  1.650000000000000e+00  1.649129750259514e+00  1.649132996249940e+00  1.649132996405001e+00  1.649132996327471e+00 -1.550608530465070e-10  1.605447192718498e-03 
 2.300250000000032e-05  1.650000000000000e+00  1.649136446979218e+00  1.649139488819373e+00  1.649139488943406e+00  1.649139488881390e+00 -1.240332281327028e-10  1.605437601374893e-03 
 2.300750000000032e-05  1.650000000000000e+00  1.649142545904477e+00  1.649145358905388e+00  1.649145359003052e+00  1.649145358954220e+00 -9.766387698562085e-11  1.605427230338729e-03 
 2.301250000000032e-05  1.650000000000000e+00  1.649148003689079e+00  1.649150566768570e+00  1.649150566875279e+00  1.649150566821925e+00 -1.067084198780321e-10  1.605416227340922e-03 
 2.301750000000032e-05  1.650000000000000e+00  1.649152785966893e+00  1.649155081748322e+00  1.649155081903890e+00  1.649155081826106e+00 -1.555675588349459e-10  1.605404743762500e-03 
 2.302250000000032e-05  1.650000000000000e+00  1.649156867511836e+00  1.649158882400487e+00  1.649158882599884e+00  1.649158882500186e+00 -1.993976095349126e-10  1.605392931390090e-03 
 2.302750000000032e-05  1.650000000000000e+00  1.649160232093309e+00  1.649161956244736e+00  1.649161956464383e+00  1.649161956354560e+00 -2.196474113702607e-10  1.605380936486835e-03 
 2.303250000000032e-05  1.650000000000000e+00  1.649162872169358e+00  1.649164299417938e+00  1.649164299650522e+00  1.649164299534230e+00 -2.325841741424028e-10  1.605368900211852e-03 
 2.303750000000032e-05  1.650000000000000e+00  1.649164788674977e+00  1.649165916450233e+00  1.649165916680080e+00  1.649165916565156e+00 -2.298474743867018e-10  1.605356959944451e-03 
 2.304250000000032e-05  1.650000000000000e+00  1.649165990672632e+00  1.649166819905539e+00  1.649166820098332e+00  1.649166820001936e+00 -1.927937809398372e-10  1.605345246714100e-03 
 2.304750000000032e-05  1.650000000000000e+00  1.649166494906389e+00  1.649167029833362e+00  1.649167029994248e+00  1.649167029913805e+00 -1.608861932567152e-10  1.605333883735637e-03 
 2.305250000000033e-05  1.650000000000000e+00  1.649166325284891e+00  1.649166573279145e+00  1.649166573429958e+00  1.649166573354552e+00 -1.508126956650813e-10  1.605322984840961e-03 
 2.305750000000033e-05  1.650000000000000e+00  1.649165512292450e+00  1.649165483651936e+00  1.649165483794856e+00  1.649165483723396e+00 -1.429198981384161e-10  1.605312651250156e-03 
 2.306250000000033e-05  1.650000000000000e+00  1.649164092354134e+00  1.649163800058322e+00  1.649163800185135e+00  1.649163800121729e+00 -1.268121163633396e-10  1.605302975770415e-03 
 2.306750000000033e-05  1.650000000000000e+00  1.649162107230901e+00  1.649161566674061e+00  1.649161566795235e+00  1.649161566734648e+00 -1.211744038442930e-10  1.605294042401666e-03 
 2.307250000000033e-05  1.650000000000000e+00  1.649159603213822e+00  1.649158831945467e+00  1.649158832061409e+00  1.649158832003438e+00 -1.159419227292346e-10  1.605285915913170e-03 
 2.307750000000033e-05  1.650000000000000e+00  1.649156630554926e+00  1.649155647972727e+00  1.649155648079368e+00  1.649155648026047e+00 -1.066409183181349e-10  1.605278657149506e-03 
 2.308250000000033e-05  1.650000000000000e+00  1.649153242637128e+00  1.649152069702223e+00  1.649152069799922e+00  1.649152069751072e+00 -9.769940412240885e-11  1.605272309383021e-03 
 2.308750000000033e-05  1.650000000000000e+00  1.649149495262948e+00  1.649148154196721e+00  1.649148154313457e+00  1.649148154255089e+00 -1.167359542364466e-10  1.605266906528797e-03 
 2.309250000000033e-05  1.650000000000000e+00  1.649145445880099e+00  1.649143959842112e+00  1.649143959980616e+00  1.649143959911364e+00 -1.385045411694819e-10  1.605262467330504e-03 
 2.309750000000033e-05  1.650000000000000e+00  1.649141152916779e+00  1.649139545719422e+00  1.649139545877415e+00  1.649139545798418e+00 -1.579929520545420e-10  1.605259002831507e-03 
 2.310250000000033e-05  1.650000000000000e+00  1.649136675102848e+00  1.649134970927675e+00  1.649134971101706e+00  1.649134971014691e+00 -1.740310118236721e-10  1.605256512303836e-03 
 2.310750000000033e-05  1.650000000000000e+00  1.649132070703158e+00  1.649130293788361e+00  1.649130293971208e+00  1.649130293879784e+00 -1.828477369514303e-10  1.605254978724768e-03 
 2.311250000000033e-05  1.650000000000000e+00  1.649127397008159e+00  1.649125571401699e+00  1.649125571583889e+00  1.649125571492794e+00 -1.821900408316424e-10  1.605254382996317e-03 
 2.311750000000034e-05  1.650000000000000e+00  1.649122709601522e+00  1.649120858876212e+00  1.649120859042105e+00  1.649120858959158e+00 -1.658928550085648e-10  1.605254687296564e-03 
 2.312250000000034e-05  1.650000000000000e+00  1.649118061896540e+00  1.649116208894224e+00  1.649116209038106e+00  1.649116208966165e+00 -1.438824615007661e-10  1.605255853359466e-03 
 2.312750000000034e-05  1.650000000000000e+00  1.649113504608235e+00  1.649111671243141e+00  1.649111671382840e+00  1.649111671312991e+00 -1.396986970547687e-10  1.605257831185940e-03 
 2.313250000000034e-05  1.650000000000000e+00  1.649109085210830e+00  1.649107292225864e+00  1.649107292362366e+00  1.649107292294115e+00 -1.365019208776630e-10  1.605260561937632e-03 
 2.313750000000034e-05  1.650000000000000e+00  1.649104847649873e+00  1.649103114463425e+00  1.649103114604200e+00  1.649103114533812e+00 -1.407742811210255e-10  1.605263984708129e-03 
 2.314250000000034e-05  1.650000000000000e+00  1.649100832011842e+00  1.649099176556659e+00  1.649099176688464e+00  1.649099176622562e+00 -1.318052333942887e-10  1.605268033041672e-03 
 2.314750000000034e-05  1.650000000000000e+00  1.649097074142398e+00  1.649095512713597e+00  1.649095512837425e+00  1.649095512775510e+00 -1.238278368731471e-10  1.605272632811478e-03 
 2.315250000000034e-05  1.650000000000000e+00  1.649093605476210e+00  1.649092152613025e+00  1.649092152727794e+00  1.649092152670410e+00 -1.147690831260206e-10  1.605277708431898e-03 
 2.315750000000034e-05  1.650000000000000e+00  1.649090452811000e+00  1.649089121208754e+00  1.649089121321776e+00  1.649089121265265e+00 -1.130222582190754e-10  1.605283183170416e-03 
 2.316250000000034e-05  1.650000000000000e+00  1.649087638273521e+00  1.649086438724133e+00  1.649086438855937e+00  1.649086438790035e+00 -1.318036790820543e-10  1.605288979039559e-03 
 2.316750000000034e-05  1.650000000000000e+00  1.649085179210243e+00  1.649084120552533e+00  1.649084120685740e+00  1.649084120619136e+00 -1.332070009851805e-10  1.605295014687145e-03 
 2.317250000000034e-05  1.650000000000000e+00  1.649083088255788e+00  1.649082177373937e+00  1.649082177485236e+00  1.649082177429587e+00 -1.112987479956473e-10  1.605301213315085e-03 
 2.317750000000035e-05  1.650000000000000e+00  1.649081373330764e+00  1.649080615149896e+00  1.649080615236929e+00  1.649080615193413e+00 -8.703260334641527e-11  1.605307499610045e-03 
 2.318250000000035e-05  1.650000000000000e+00  1.649080037794936e+00  1.649079435299472e+00  1.649079435373754e+00  1.649079435336613e+00 -7.428258008701505e-11  1.605313797351860e-03 
 2.318750000000035e-05  1.650000000000000e+00  1.649079080609127e+00  1.649078634903766e+00  1.649078634989305e+00  1.649078634946535e+00 -8.553957542289936e-11  1.605320035025181e-03 
 2.319250000000035e-05  1.650000000000000e+00  1.649078496545907e+00  1.649078206937688e+00  1.649078207033145e+00  1.649078206985417e+00 -9.545697565727096e-11  1.605326146947373e-03 
 2.319750000000035e-05  1.650000000000000e+00  1.649078276380287e+00  1.649078140447082e+00  1.649078140548493e+00  1.649078140497787e+00 -1.014115458275455e-10  1.605332069084132e-03 
 2.320250000000035e-05  1.650000000000000e+00  1.649078407106453e+00  1.649078420789909e+00  1.649078420904258e+00  1.649078420847083e+00 -1.143487526888975e-10  1.605337738772383e-03 
 2.320750000000035e-05  1.650000000000000e+00  1.649078872359925e+00  1.649079030064303e+00  1.649079030206687e+00  1.649079030135495e+00 -1.423836604175222e-10  1.605343105150204e-03 
 2.321250000000035e-05  1.650000000000000e+00  1.649079652710516e+00  1.649079947463408e+00  1.649079947657101e+00  1.649079947560255e+00 -1.936928395451787e-10  1.605348124321997e-03 
 2.321750000000035e-05  1.650000000000000e+00  1.649080726033312e+00  1.649081149622830e+00  1.649081149887015e+00  1.649081149754922e+00 -2.641848961815185e-10  1.605352750196343e-03 
 2.322250000000035e-05  1.650000000000000e+00  1.649082067719341e+00  1.649082610829074e+00  1.649082611146479e+00  1.649082610987776e+00 -3.174052132237648e-10  1.605356946218949e-03 
 2.322750000000035e-05  1.650000000000000e+00  1.649083651248889e+00  1.649084303617389e+00  1.649084303967630e+00  1.649084303792509e+00 -3.502407253108686e-10  1.605360686032879e-03 
 2.323250000000035e-05  1.650000000000000e+00  1.649085448581958e+00  1.649086199160130e+00  1.649086199519582e+00  1.649086199339856e+00 -3.594522457461835e-10  1.605363949311208e-03 
 2.323750000000035e-05  1.650000000000000e+00  1.649087430397262e+00  1.649088267510216e+00  1.649088267849284e+00  1.649088267679750e+00 -3.390678848802509e-10  1.605366716238059e-03 
 2.324250000000036e-05  1.650000000000000e+00  1.649089566517027e+00  1.649090477991430e+00  1.649090478319938e+00  1.649090478155684e+00 -3.285078875592262e-10  1.605368975975338e-03 
 2.324750000000036e-05  1.650000000000000e+00  1.649091826355420e+00  1.649092799688424e+00  1.649092800008614e+00  1.649092799848519e+00 -3.201905407479444e-10  1.605370726358155e-03 
 2.325250000000036e-05  1.650000000000000e+00  1.649094179218754e+00  1.649095201748755e+00  1.649095202078689e+00  1.649095201913722e+00 -3.299338580120548e-10  1.605371969400071e-03 
 2.325750000000036e-05  1.650000000000000e+00  1.649096594625104e+00  1.649097653657981e+00  1.649097654009872e+00  1.649097653833927e+00 -3.518907387700665e-10  1.605372710790295e-03 
 2.326250000000036e-05  1.650000000000000e+00  1.649099042729367e+00  1.649100125712472e+00  1.649100126078187e+00  1.649100125895330e+00 -3.657154579173039e-10  1.605372964567436e-03 
 2.326750000000036e-05  1.650000000000000e+00  1.649101494570781e+00  1.649102589237106e+00  1.649102589580827e+00  1.649102589408966e+00 -3.437214957102697e-10  1.605372750231425e-03 
 2.327250000000036e-05  1.650000000000000e+00  1.649103922359938e+00  1.649105016833819e+00  1.649105017126721e+00  1.649105016980270e+00 -2.929028131148925e-10  1.605372087949275e-03 
 2.327750000000036e-05  1.650000000000000e+00  1.649106299760674e+00  1.649107382624580e+00  1.649107382888725e+00  1.649107382756652e+00 -2.641444840634222e-10  1.605371003331036e-03 
 2.328250000000036e-05  1.650000000000000e+00  1.649108602133621e+00  1.649109662610962e+00  1.649109662849413e+00  1.649109662730187e+00 -2.384512587383369e-10  1.605369528955787e-03 
 2.328750000000036e-05  1.650000000000000e+00  1.649110806714113e+00  1.649111834721513e+00  1.649111834946881e+00  1.649111834834197e+00 -2.253681685715492e-10  1.605367697308997e-03 
 2.329250000000036e-05  1.650000000000000e+00  1.649112892789816e+00  1.649113879047273e+00  1.649113879267328e+00  1.649113879157301e+00 -2.200546411756932e-10  1.605365542327561e-03 
 2.329750000000036e-05  1.650000000000000e+00  1.649114841893944e+00  1.649115777989537e+00  1.649115778204698e+00  1.649115778097118e+00 -2.151610001277504e-10  1.605363104089520e-03 
 2.330250000000037e-05  1.650000000000000e+00  1.649116637868472e+00  1.649117516307810e+00  1.649117516517294e+00  1.649117516412552e+00 -2.094839857136321e-10  1.605360421366726e-03 
 2.330750000000037e-05  1.650000000000000e+00  1.649118266991300e+00  1.649119081241690e+00  1.649119081474123e+00  1.649119081357906e+00 -2.324329617664489e-10  1.605357533307213e-03 
 2.331250000000037e-05  1.650000000000000e+00  1.649119718024540e+00  1.649120462574436e+00  1.649120462825209e+00  1.649120462699823e+00 -2.507734020440466e-10  1.605354485523717e-03 
 2.331750000000037e-05  1.650000000000000e+00  1.649120982173337e+00  1.649121652534395e+00  1.649121652774850e+00  1.649121652654623e+00 -2.404552112977854e-10  1.605351316070532e-03 
 2.332250000000037e-05  1.650000000000000e+00  1.649122053092738e+00  1.649122645783560e+00  1.649122646023932e+00  1.649122645903746e+00 -2.403719445709385e-10  1.605348064750373e-03 
 2.332750000000037e-05  1.650000000000000e+00  1.649122926909383e+00  1.649123439458077e+00  1.649123439718186e+00  1.649123439588132e+00 -2.601094895027245e-10  1.605344771921785e-03 
 2.333250000000037e-05  1.650000000000000e+00  1.649123602111053e+00  1.649124033060023e+00  1.649124033335929e+00  1.649124033197976e+00 -2.759061867863011e-10  1.605341477125443e-03 
 2.333750000000037e-05  1.650000000000000e+00  1.649124079485367e+00  1.649124428362977e+00  1.649124428642172e+00  1.649124428502575e+00 -2.791957776082654e-10  1.605338219275272e-03 
 2.334250000000037e-05  1.650000000000000e+00  1.649124362072684e+00  1.649124629356587e+00  1.649124629649529e+00  1.649124629503058e+00 -2.929418929653593e-10  1.605335030903483e-03 
 2.334750000000037e-05  1.650000000000000e+00  1.649124454897565e+00  1.649124641966183e+00  1.649124642251914e+00  1.649124642109048e+00 -2.857307723758140e-10  1.605331943874450e-03 
 2.335250000000037e-05  1.650000000000000e+00  1.649124364979533e+00  1.649124474056258e+00  1.649124474327995e+00  1.649124474192126e+00 -2.717372993288336e-10  1.605328994326129e-03 
 2.335750000000037e-05  1.650000000000000e+00  1.649124101089002e+00  1.649124135183425e+00  1.649124135432756e+00  1.649124135308091e+00 -2.493310002904536e-10  1.605326204336781e-03 
 2.336250000000037e-05  1.650000000000000e+00  1.649123673580614e+00  1.649123636435698e+00  1.649123636629133e+00  1.649123636532416e+00 -1.934346016696509e-10  1.605323601299738e-03 
 2.336750000000038e-05  1.650000000000000e+00  1.649123094217875e+00  1.649122990193455e+00  1.649122990344749e+00  1.649122990269102e+00 -1.512940883685587e-10  1.605321206504755e-03 
 2.337250000000038e-05  1.650000000000000e+00  1.649122375963339e+00  1.649122209997472e+00  1.649122210128004e+00  1.649122210062738e+00 -1.305315855404388e-10  1.605319037182478e-03 
 2.337750000000038e-05  1.650000000000000e+00  1.649121532848338e+00  1.649121310357427e+00  1.649121310489207e+00  1.649121310423317e+00 -1.317805864431421e-10  1.605317109102848e-03 
 2.338250000000038e-05  1.650000000000000e+00  1.649120579654451e+00  1.649120306465437e+00  1.649120306613621e+00  1.649120306539529e+00 -1.481841316319787e-10  1.605315432052422e-03 
 2.338750000000038e-05  1.650000000000000e+00  1.649119531782892e+00  1.649119214052353e+00  1.649119214213188e+00  1.649119214132770e+00 -1.608349009529775e-10  1.605314016258636e-03 
 2.339250000000038e-05  1.650000000000000e+00  1.649118405020860e+00  1.649118049164988e+00  1.649118049309768e+00  1.649118049237378e+00 -1.447804098830829e-10  1.605312864725206e-03 
 2.339750000000038e-05  1.650000000000000e+00  1.649117215456480e+00  1.649116828025106e+00  1.649116828151191e+00  1.649116828088149e+00 -1.260846982376052e-10  1.605311980601067e-03 
 2.340250000000038e-05  1.650000000000000e+00  1.649115979116952e+00  1.649115566726506e+00  1.649115566849059e+00  1.649115566787783e+00 -1.225524126624578e-10  1.605311361184792e-03 
 2.340750000000038e-05  1.650000000000000e+00  1.649114711962601e+00  1.649114281254927e+00  1.649114281382514e+00  1.649114281318721e+00 -1.275872740791328e-10  1.605311005502880e-03 
 2.341250000000038e-05  1.650000000000000e+00  1.649113429540605e+00  1.649112987076895e+00  1.649112987204476e+00  1.649112987140685e+00 -1.275815009194048e-10  1.605310901086465e-03 
 2.341750000000038e-05  1.650000000000000e+00  1.649112146958661e+00  1.649111699143202e+00  1.649111699272889e+00  1.649111699208045e+00 -1.296867058186990e-10  1.605311043501228e-03 
 2.342250000000038e-05  1.650000000000000e+00  1.649110878636001e+00  1.649110431667439e+00  1.649110431790179e+00  1.649110431728809e+00 -1.227398183090145e-10  1.605311416904817e-03 
 2.342750000000039e-05  1.650000000000000e+00  1.649109638294064e+00  1.649109198091535e+00  1.649109198221992e+00  1.649109198156764e+00 -1.304572005977889e-10  1.605312008803303e-03 
 2.343250000000039e-05  1.650000000000000e+00  1.649108438735439e+00  1.649108010911248e+00  1.649108011052502e+00  1.649108010981875e+00 -1.412534533784537e-10  1.605312805856323e-03 
 2.343750000000039e-05  1.650000000000000e+00  1.649107291733473e+00  1.649106881505112e+00  1.649106881670079e+00  1.649106881587596e+00 -1.649669290060274e-10  1.605313785872782e-03 
 2.344250000000039e-05  1.650000000000000e+00  1.649106208032950e+00  1.649105820210972e+00  1.649105820406288e+00  1.649105820308630e+00 -1.953159856071807e-10  1.605314934308873e-03 
 2.344750000000039e-05  1.650000000000000e+00  1.649105197189262e+00  1.649104836148541e+00  1.649104836351400e+00  1.649104836249971e+00 -2.028592849256938e-10  1.605316229542653e-03 
 2.345250000000039e-05  1.650000000000000e+00  1.649104267452291e+00  1.649103937044756e+00  1.649103937247528e+00  1.649103937146142e+00 -2.027720213959583e-10  1.605317647311551e-03 
 2.345750000000039e-05  1.650000000000000e+00  1.649103425868554e+00  1.649103129445375e+00  1.649103129647560e+00  1.649103129546468e+00 -2.021851575051414e-10  1.605319170739892e-03 
 2.346250000000039e-05  1.650000000000000e+00  1.649102678182390e+00  1.649102418563458e+00  1.649102418772096e+00  1.649102418667777e+00 -2.086379957688678e-10  1.605320775721836e-03 
 2.346750000000039e-05  1.650000000000000e+00  1.649102028796918e+00  1.649101808261387e+00  1.649101808488785e+00  1.649101808375086e+00 -2.273983223943787e-10  1.605322441624599e-03 
 2.347250000000039e-05  1.650000000000000e+00  1.649101480849503e+00  1.649101301157768e+00  1.649101301391058e+00  1.649101301274413e+00 -2.332900539414595e-10  1.605324147092528e-03 
 2.347750000000039e-05  1.650000000000000e+00  1.649101036226973e+00  1.649100898592409e+00  1.649100898826418e+00  1.649100898709413e+00 -2.340090343722068e-10  1.605325870850747e-03 
 2.348250000000039e-05  1.650000000000000e+00  1.649100695549971e+00  1.649100600674153e+00  1.649100600902415e+00  1.649100600788284e+00 -2.282616318183273e-10  1.605327593545054e-03 
 2.348750000000039e-05  1.650000000000000e+00  1.649100458253572e+00  1.649100406313752e+00  1.649100406537620e+00  1.649100406425686e+00 -2.238678131760707e-10  1.605329294835152e-03 
 2.349250000000040e-05  1.650000000000000e+00  1.649100322612867e+00  1.649100313303893e+00  1.649100313531731e+00  1.649100313417812e+00 -2.278381927567352e-10  1.605330957115027e-03 
 2.349750000000040e-05  1.650000000000000e+00  1.649100285878435e+00  1.649100318425737e+00  1.649100318668009e+00  1.649100318546873e+00 -2.422722022998869e-10  1.605332564238502e-03 
 2.350250000000040e-05  1.650000000000000e+00  1.649100344255018e+00  1.649100417444415e+00  1.649100417703117e+00  1.649100417573766e+00 -2.587015046628949e-10  1.605334097788218e-03 
 2.350750000000040e-05  1.650000000000000e+00  1.649100493086592e+00  1.649100605306447e+00  1.649100605565642e+00  1.649100605436044e+00 -2.591955539088531e-10  1.605335548136860e-03 
 2.351250000000040e-05  1.650000000000000e+00  1.649100726819959e+00  1.649100876080598e+00  1.649100876329476e+00  1.649100876205037e+00 -2.488782513410115e-10  1.605336895718196e-03 
 2.351750000000040e-05  1.650000000000000e+00  1.649101039212918e+00  1.649101223184192e+00  1.649101223420051e+00  1.649101223302122e+00 -2.358591100204421e-10  1.605338135559965e-03 
 2.352250000000040e-05  1.650000000000000e+00  1.649101423415857e+00  1.649101639479990e+00  1.649101639710916e+00  1.649101639595453e+00 -2.309259450328227e-10  1.605339257028735e-03 
 2.352750000000040e-05  1.650000000000000e+00  1.649101872063865e+00  1.649102117355021e+00  1.649102117589920e+00  1.649102117472470e+00 -2.348989891487463e-10  1.605340250755094e-03 
 2.353250000000040e-05  1.650000000000000e+00  1.649102377379735e+00  1.649102648814933e+00  1.649102649042053e+00  1.649102648928493e+00 -2.271207666382224e-10  1.605341112232750e-03 
 2.353750000000040e-05  1.650000000000000e+00  1.649102931250204e+00  1.649103225605140e+00  1.649103225816893e+00  1.649103225711016e+00 -2.117523933975463e-10  1.605341836277037e-03 
 2.354250000000040e-05  1.650000000000000e+00  1.649103525383251e+00  1.649103839287746e+00  1.649103839495867e+00  1.649103839391807e+00 -2.081212979732072e-10  1.605342422200555e-03 
 2.354750000000040e-05  1.650000000000000e+00  1.649104151366612e+00  1.649104481367845e+00  1.649104481585877e+00  1.649104481476861e+00 -2.180322589140360e-10  1.605342867355074e-03 
 2.355250000000041e-05  1.650000000000000e+00  1.649104800766985e+00  1.649105143402380e+00  1.649105143620151e+00  1.649105143511266e+00 -2.177709124140392e-10  1.605343173308900e-03 
 2.355750000000041e-05  1.650000000000000e+00  1.649105465276157e+00  1.649105817075584e+00  1.649105817266678e+00  1.649105817171131e+00 -1.910944735783460e-10  1.605343342593170e-03 
 2.356250000000041e-05  1.650000000000000e+00  1.649106136781164e+00  1.649106494331119e+00  1.649106494494838e+00  1.649106494412979e+00 -1.637197044601635e-10  1.605343381625358e-03 
 2.356750000000041e-05  1.650000000000000e+00  1.649106807466655e+00  1.649107167428581e+00  1.649107167581447e+00  1.649107167505014e+00 -1.528659421268230e-10  1.605343293723140e-03 
 2.357250000000041e-05  1.650000000000000e+00  1.649107469815713e+00  1.649107828975288e+00  1.649107829095935e+00  1.649107829035611e+00 -1.206470479075961e-10  1.605343084816950e-03 
 2.357750000000041e-05  1.650000000000000e+00  1.649108116701858e+00  1.649108471963338e+00  1.649108472069609e+00  1.649108472016474e+00 -1.062714360955397e-10  1.605342761269967e-03 
 2.358250000000041e-05  1.650000000000000e+00  1.649108741472332e+00  1.649109089924894e+00  1.649109090011003e+00  1.649109089967948e+00 -8.610956392374192e-11  1.605342330775225e-03 
 2.358750000000041e-05  1.650000000000000e+00  1.649109338030619e+00  1.649109676967879e+00  1.649109677023022e+00  1.649109676995451e+00 -5.514388945471183e-11  1.605341807283361e-03 
 2.359250000000041e-05  1.650000000000000e+00  1.649109900842481e+00  1.649110227768813e+00  1.649110227806732e+00  1.649110227787772e+00 -3.791877922765252e-11  1.605341196600544e-03 
 2.359750000000041e-05  1.650000000000000e+00  1.649110424966080e+00  1.649110737623375e+00  1.649110737657935e+00  1.649110737640655e+00 -3.455968844434665e-11  1.605340511674900e-03 
 2.360250000000041e-05  1.650000000000000e+00  1.649110906163541e+00  1.649111202564605e+00  1.649111202595519e+00  1.649111202580062e+00 -3.091371603147763e-11  1.605339761886591e-03 
 2.360750000000041e-05  1.650000000000000e+00  1.649111340829416e+00  1.649111619239039e+00  1.649111619291391e+00  1.649111619265215e+00 -5.235256672619926e-11  1.605338958147033e-03 
 2.361250000000041e-05  1.650000000000000e+00  1.649111726043773e+00  1.649111985008249e+00  1.649111985112536e+00  1.649111985060392e+00 -1.042863573275099e-10  1.605338114813378e-03 
 2.361750000000042e-05  1.650000000000000e+00  1.649112059570080e+00  1.649112297933478e+00  1.649112298074573e+00  1.649112298004026e+00 -1.410951355751422e-10  1.605337239678261e-03 
 2.362250000000042e-05  1.650000000000000e+00  1.649112339843494e+00  1.649112556711363e+00  1.649112556898093e+00  1.649112556804728e+00 -1.867299648239396e-10  1.605336344649709e-03 
 2.362750000000042e-05  1.650000000000000e+00  1.649112565977195e+00  1.649112760755709e+00  1.649112760984859e+00  1.649112760870284e+00 -2.291500322826323e-10  1.605335442817805e-03 
 2.363250000000042e-05  1.650000000000000e+00  1.649112737725160e+00  1.649112910085642e+00  1.649112910350448e+00  1.649112910218045e+00 -2.648059549414938e-10  1.605334542877100e-03 
 2.363750000000042e-05  1.650000000000000e+00  1.649112855461754e+00  1.649113005346409e+00  1.649113005638100e+00  1.649113005492255e+00 -2.916908936612117e-10  1.605333654286014e-03 
 2.364250000000042e-05  1.650000000000000e+00  1.649112920167731e+00  1.649113047777726e+00  1.649113048087224e+00  1.649113047932475e+00 -3.094973166639647e-10  1.605332788011786e-03 
 2.364750000000042e-05  1.650000000000000e+00  1.649112933371599e+00  1.649113039152888e+00  1.649113039469192e+00  1.649113039311040e+00 -3.163036499387317e-10  1.605331952015407e-03 
 2.365250000000042e-05  1.650000000000000e+00  1.649112897075078e+00  1.649112981694111e+00  1.649112981989083e+00  1.649112981841597e+00 -2.949720467881889e-10  1.605331152950804e-03 
 2.365750000000042e-05  1.650000000000000e+00  1.649112813731761e+00  1.649112878047005e+00  1.649112878307641e+00  1.649112878177323e+00 -2.606357352163968e-10  1.605330398917606e-03 
 2.366250000000042e-05  1.650000000000000e+00  1.649112686299306e+00  1.649112731367600e+00  1.649112731607821e+00  1.649112731487711e+00 -2.402209542395894e-10  1.605329699647915e-03 
 2.366750000000042e-05  1.650000000000000e+00  1.649112518046048e+00  1.649112545103970e+00  1.649112545323324e+00  1.649112545213647e+00 -2.193543124917596e-10  1.605329056193513e-03 
 2.367250000000042e-05  1.650000000000000e+00  1.649112312651822e+00  1.649112323094670e+00  1.649112323276079e+00  1.649112323185375e+00 -1.814093320007260e-10  1.605328479361260e-03 
 2.367750000000043e-05  1.650000000000000e+00  1.649112074024061e+00  1.649112069381737e+00  1.649112069521224e+00  1.649112069451481e+00 -1.394866444570653e-10  1.605327966996746e-03 
 2.368250000000043e-05  1.650000000000000e+00  1.649111806288491e+00  1.649111788192892e+00  1.649111788296285e+00  1.649111788244589e+00 -1.033928498372916e-10  1.605327526856170e-03 
