 frequency              vinn_real              vinn_imag              outn_real              outn_imag             
 1.000000000000053e+00  1.000000000000000e+00  0.000000000000000e+00  9.999988105052655e-01  9.947329276407926e-04 
 1.011579454259953e+00  1.000000000000000e+00  0.000000000000000e+00  9.999988330288948e-01  9.833463361250165e-04 
 1.023292992280809e+00  1.000000000000000e+00  0.000000000000000e+00  9.999988550398244e-01  9.720900850925786e-04 
 1.035142166679399e+00  1.000000000000000e+00  0.000000000000000e+00  9.999988765497252e-01  9.609626825738302e-04 
 1.047128548050956e+00  1.000000000000000e+00  0.000000000000000e+00  9.999988975700017e-01  9.499626536766932e-04 
 1.059253725177346e+00  1.000000000000000e+00  0.000000000000000e+00  9.999989181117992e-01  9.390885403912005e-04 
 1.071519305237664e+00  1.000000000000000e+00  0.000000000000000e+00  9.999989381860092e-01  9.283389013962786e-04 
 1.083926914021262e+00  1.000000000000000e+00  0.000000000000000e+00  9.999989578032749e-01  9.177123118687389e-04 
 1.096478196143244e+00  1.000000000000000e+00  0.000000000000000e+00  9.999989769739980e-01  9.072073632944548e-04 
 1.109174815262461e+00  1.000000000000000e+00  0.000000000000000e+00  9.999989957083428e-01  8.968226632816968e-04 
 1.122018454302024e+00  1.000000000000000e+00  0.000000000000000e+00  9.999990140162427e-01  8.865568353766090e-04 
 1.135010815672377e+00  1.000000000000000e+00  0.000000000000000e+00  9.999990319074045e-01  8.764085188807906e-04 
 1.148153621496945e+00  1.000000000000000e+00  0.000000000000000e+00  9.999990493913142e-01  8.663763686709706e-04 
 1.161448613840406e+00  1.000000000000000e+00  0.000000000000000e+00  9.999990664772423e-01  8.564590550207401e-04 
 1.174897554939593e+00  1.000000000000000e+00  0.000000000000000e+00  9.999990831742477e-01  8.466552634243306e-04 
 1.188502227437083e+00  1.000000000000000e+00  0.000000000000000e+00  9.999990994911836e-01  8.369636944224030e-04 
 1.202264434617478e+00  1.000000000000000e+00  0.000000000000000e+00  9.999991154367007e-01  8.273830634298333e-04 
 1.216186000646434e+00  1.000000000000000e+00  0.000000000000000e+00  9.999991310192544e-01  8.179121005654702e-04 
 1.230268770812449e+00  1.000000000000000e+00  0.000000000000000e+00  9.999991462471064e-01  8.085495504838362e-04 
 1.244514611771453e+00  1.000000000000000e+00  0.000000000000000e+00  9.999991611283304e-01  7.992941722087587e-04 
 1.258925411794236e+00  1.000000000000000e+00  0.000000000000000e+00  9.999991756708169e-01  7.901447389689032e-04 
 1.273503081016732e+00  1.000000000000000e+00  0.000000000000000e+00  9.999991898822761e-01  7.811000380351888e-04 
 1.288249551693205e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992037702439e-01  7.721588705600644e-04 
 1.303166778452371e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992173420832e-01  7.633200514186233e-04 
 1.318256738556480e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992306049897e-01  7.545824090515377e-04 
 1.333521432163398e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992435659963e-01  7.459447853097881e-04 
 1.348962882591728e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992562319748e-01  7.374060353011727e-04 
 1.364583136589000e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992686096403e-01  7.289650272385701e-04 
 1.380384264602961e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992807055563e-01  7.206206422899412e-04 
 1.396368361056015e+00  1.000000000000000e+00  0.000000000000000e+00  9.999992925261360e-01  7.123717744300454e-04 
 1.412537544622833e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993040776465e-01  7.042173302938558e-04 
 1.428893958511182e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993153662130e-01  6.961562290316499e-04 
 1.445439770746008e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993263978203e-01  6.881874021657605e-04 
 1.462177174456800e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993371783181e-01  6.803097934489648e-04 
 1.479108388168290e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993477134220e-01  6.725223587244945e-04 
 1.496235656094517e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993580087178e-01  6.648240657876480e-04 
 1.513561248436293e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993680696644e-01  6.572138942489856e-04 
 1.531087461682116e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993779015957e-01  6.496908353990923e-04 
 1.548816618912568e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993875097254e-01  6.422538920748871e-04 
 1.566751070108237e+00  1.000000000000000e+00  0.000000000000000e+00  9.999993968991475e-01  6.349020785274605e-04 
 1.584893192461203e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994060748405e-01  6.276344202914279e-04 
 1.603245390690132e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994150416693e-01  6.204499540557767e-04 
 1.621810097359022e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994238043883e-01  6.133477275361901e-04 
 1.640589773199632e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994323676437e-01  6.063267993488360e-04 
 1.659586907437655e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994407359757e-01  5.993862388855944e-04 
 1.678804018122656e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994489138212e-01  5.925251261907190e-04 
 1.698243652461841e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994569055166e-01  5.857425518389071e-04 
 1.717908387157686e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994647152989e-01  5.790376168147643e-04 
 1.737800828749474e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994723473089e-01  5.724094323936508e-04 
 1.757923613958793e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994798055931e-01  5.658571200238905e-04 
 1.778279410039024e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994870941062e-01  5.593798112103291e-04 
 1.798870915128891e+00  1.000000000000000e+00  0.000000000000000e+00  9.999994942167126e-01  5.529766473992220e-04 
 1.819700858610088e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995011771888e-01  5.466467798644434e-04 
 1.840772001469061e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995079792257e-01  5.403893695949963e-04 
 1.862087136662974e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995146264290e-01  5.342035871838073e-04 
 1.883649089489909e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995211223235e-01  5.280886127178001e-04 
 1.905460717963356e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995274703537e-01  5.220436356692213e-04 
 1.927524913191047e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995336738851e-01  5.160678547882128e-04 
 1.949844599758157e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995397362069e-01  5.101604779966139e-04 
 1.972422736114967e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995456605335e-01  5.043207222829778e-04 
 1.995262314968995e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995514500060e-01  4.985478135987906e-04 
 2.018366363681678e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995571076941e-01  4.928409867558767e-04 
 2.041737944669647e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995626365976e-01  4.871994853249814e-04 
 2.065380155810649e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995680396481e-01  4.816225615355104e-04 
 2.089296130854161e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995733197100e-01  4.761094761764193e-04 
 2.113489039836770e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995784795831e-01  4.706594984982376e-04 
 2.137962089502357e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995835220031e-01  4.652719061162129e-04 
 2.162718523727146e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995884496440e-01  4.599459849145647e-04 
 2.187761623949680e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995932651178e-01  4.546810289518319e-04 
 2.213094709605767e+00  1.000000000000000e+00  0.000000000000000e+00  9.999995979709781e-01  4.494763403673083e-04 
 2.238721138568471e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996025697203e-01  4.443312292885438e-04 
 2.264644307593193e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996070637820e-01  4.392450137399066e-04 
 2.290867652767908e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996114555465e-01  4.342170195521940e-04 
 2.317394649968615e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996157473425e-01  4.292465802732734e-04 
 2.344228815320061e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996199414452e-01  4.243330370797495e-04 
 2.371373705661795e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996240400785e-01  4.194757386896418e-04 
 2.398832919019632e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996280454154e-01  4.146740412760605e-04 
 2.426610095082559e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996319595800e-01  4.099273083818723e-04 
 2.454708915685176e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996357846471e-01  4.052349108353406e-04 
 2.483133105295718e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996395226454e-01  4.005962266667332e-04 
 2.511886431509729e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996431755563e-01  3.960106410258837e-04 
 2.540972705549456e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996467453168e-01  3.914775461006968e-04 
 2.570395782769017e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996502338198e-01  3.869963410365867e-04 
 2.600159563165427e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996536429145e-01  3.825664318568355e-04 
 2.630267991895539e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996569744091e-01  3.781872313838668e-04 
 2.660725059798969e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996602300691e-01  3.738581591614168e-04 
 2.691534803927077e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996634116219e-01  3.695786413775993e-04 
 2.722701308078075e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996665207534e-01  3.653481107888485e-04 
 2.754228703338331e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996695591126e-01  3.611660066447346e-04 
 2.786121168629938e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996725283102e-01  3.570317746136392e-04 
 2.818382931264623e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996754299205e-01  3.529448667092804e-04 
 2.851018267504081e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996782654823e-01  3.489047412180812e-04 
 2.884031503126780e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996810364989e-01  3.449108626273666e-04 
 2.917427014001343e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996837444393e-01  3.409627015543845e-04 
 2.951209226666564e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996863907396e-01  3.370597346761386e-04 
 2.985382618918140e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996889768028e-01  3.332014446600237e-04 
 3.019951720402199e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996915039997e-01  3.293873200952561e-04 
 3.054921113215698e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996939736709e-01  3.256168554250879e-04 
 3.090295432513777e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996963871255e-01  3.218895508797977e-04 
 3.126079367124144e+00  1.000000000000000e+00  0.000000000000000e+00  9.999996987456432e-01  3.182049124104483e-04 
 3.162277660168571e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997010504744e-01  3.145624516234024e-04 
 3.198895109691592e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997033028415e-01  3.109616857155881e-04 
 3.235936569296479e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997055039381e-01  3.074021374105051e-04 
 3.273406948788581e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997076549318e-01  3.038833348949637e-04 
 3.311311214826112e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997097569630e-01  3.004048117565477e-04 
 3.349654391578480e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997118111459e-01  2.969661069217933e-04 
 3.388441561392232e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997138185700e-01  2.935667645950753e-04 
 3.427677865464713e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997157802997e-01  2.902063341981932e-04 
 3.467368504525528e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997176973748e-01  2.868843703106488e-04 
 3.507518739525895e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997195708120e-01  2.836004326106068e-04 
 3.548133892335972e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997214016046e-01  2.803540858165322e-04 
 3.589219346450272e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997231907235e-01  2.771448996294953e-04 
 3.630780547701236e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997249391167e-01  2.739724486761359e-04 
 3.672823004981073e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997266477119e-01  2.708363124522832e-04 
 3.715352290971954e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997283174145e-01  2.677360752672179e-04 
 3.758374042884673e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997299491101e-01  2.646713261885745e-04 
 3.801893963205847e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997315436638e-01  2.616416589878733e-04 
 3.845917820453773e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997331019213e-01  2.586466720866758e-04 
 3.890451449943047e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997346247083e-01  2.556859685033572e-04 
 3.935500754558019e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997361128323e-01  2.527591558004874e-04 
 3.981071705535220e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997375670825e-01  2.498658460328147e-04 
 4.027170343254841e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997389882302e-01  2.470056556958447e-04 
 4.073802778041381e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997403770283e-01  2.441782056750079e-04 
 4.120975190973559e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997417342138e-01  2.413831211954093e-04 
 4.168693834703615e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997430605058e-01  2.386200317721527e-04 
 4.216965034286087e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997443566080e-01  2.358885711612344e-04 
 4.265795188016194e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997456232068e-01  2.331883773109980e-04 
 4.315190768277923e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997468609746e-01  2.305190923141461e-04 
 4.365158322401935e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997480705674e-01  2.278803623603002e-04 
 4.415704473533403e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997492526264e-01  2.252718376891040e-04 
 4.466835921509913e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997504077783e-01  2.226931725438638e-04 
 4.518559443749510e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997515366361e-01  2.201440251257196e-04 
 4.570881896149040e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997526397979e-01  2.176240575483396e-04 
 4.623810213992897e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997537178485e-01  2.151329357931351e-04 
 4.677351412872279e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997547713596e-01  2.126703296649868e-04 
 4.731512589615106e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997558008903e-01  2.102359127484784e-04 
 4.786300923226688e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997568069856e-01  2.078293623646308e-04 
 4.841723675841302e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997577901795e-01  2.054503595281316e-04 
 4.897788193684774e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997587509932e-01  2.030985889050552e-04 
 4.954501908048218e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997596899363e-01  2.007737387710649e-04 
 5.011872336273044e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997606075063e-01  1.984755009700952e-04 
 5.069907082747369e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997615041897e-01  1.962035708735063e-04 
 5.128613839913978e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997623804621e-01  1.939576473397065e-04 
 5.188000389289945e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997632367881e-01  1.917374326742358e-04 
 5.248074602498064e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997640736220e-01  1.895426325903080e-04 
 5.308844442310225e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997648914071e-01  1.873729561698029e-04 
 5.370317963702874e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997656905770e-01  1.852281158247064e-04 
 5.432503314924683e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997664715558e-01  1.831078272589908e-04 
 5.495408738576601e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997672347573e-01  1.810118094309320e-04 
 5.559042572704396e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997679805862e-01  1.789397845158584e-04 
 5.623413251903855e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997687094377e-01  1.768914778693252e-04 
 5.688529308438784e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997694216987e-01  1.748666179907116e-04 
 5.754399373371943e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997701177469e-01  1.728649364872330e-04 
 5.821032177709093e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997707979509e-01  1.708861680383668e-04 
 5.888436553556273e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997714626715e-01  1.689300503606845e-04 
 5.956621435290493e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997721122612e-01  1.669963241730863e-04 
 6.025595860743970e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997727470649e-01  1.650847331624342e-04 
 6.095368972402089e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997733674181e-01  1.631950239495780e-04 
 6.165950018615225e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997739736507e-01  1.613269460557702e-04 
 6.237348354824601e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997745660836e-01  1.594802518694660e-04 
 6.309573444802345e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997751450310e-01  1.576546966135024e-04 
 6.382634861905905e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997757108001e-01  1.558500383126538e-04 
 6.456542290346979e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997762636907e-01  1.540660377615581e-04 
 6.531305526475153e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997768039960e-01  1.523024584930108e-04 
 6.606934480076395e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997773320023e-01  1.505590667466220e-04 
 6.683439175686586e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997778479899e-01  1.488356314378311e-04 
 6.760829753920263e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997783522322e-01  1.471319241272777e-04 
 6.839116472814744e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997788449965e-01  1.454477189905217e-04 
 6.918309709189821e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997793265439e-01  1.437827927881113e-04 
 6.998419960023197e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997797971301e-01  1.421369248359925e-04 
 7.079457843841847e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997802570045e-01  1.405098969762580e-04 
 7.161434102129494e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997807064110e-01  1.389014935482308e-04 
 7.244359600750380e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997811455875e-01  1.373115013598783e-04 
 7.328245331389526e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997815747673e-01  1.357397096595550e-04 
 7.413102413009667e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997819941776e-01  1.341859101080663e-04 
 7.498942093325056e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997824040410e-01  1.326498967510552e-04 
 7.585775750292341e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997828045750e-01  1.311314659917016e-04 
 7.673614893618699e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997831959914e-01  1.296304165637372e-04 
 7.762471166287433e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997835784982e-01  1.281465495047675e-04 
 7.852356346101240e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997839522982e-01  1.266796681298993e-04 
 7.943282347243344e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997843175895e-01  1.252295780056713e-04 
 8.035261221856709e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997846745655e-01  1.237960869242811e-04 
 8.128305161641537e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997850234160e-01  1.223790048781095e-04 
 8.222426499471263e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997853643254e-01  1.209781440345343e-04 
 8.317637711027269e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997856974751e-01  1.195933187110342e-04 
 8.413951416452516e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997860230413e-01  1.182243453505763e-04 
 8.511380382024337e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997863411966e-01  1.168710424972860e-04 
 8.609937521846586e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997866521098e-01  1.155332307723955e-04 
 8.709635899561393e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997869559458e-01  1.142107328504672e-04 
 8.810488730080735e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997872528654e-01  1.129033734358895e-04 
 8.912509381338056e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997875430268e-01  1.116109792396418e-04 
 9.015711376060178e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997878265828e-01  1.103333789563250e-04 
 9.120108393559715e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997881036845e-01  1.090704032414554e-04 
 9.225714271548256e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997883744789e-01  1.078218846890185e-04 
 9.332543007970543e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997886391089e-01  1.065876578092792e-04 
 9.440608762859874e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997888977151e-01  1.053675590068465e-04 
 9.549925860215009e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997891504349e-01  1.041614265589893e-04 
 9.660508789898792e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997893974023e-01  1.029691005942003e-04 
 9.772372209558773e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997896387476e-01  1.017904230710050e-04 
 9.885530946570062e+00  1.000000000000000e+00  0.000000000000000e+00  9.999997898745994e-01  1.006252377570137e-04 
 1.000000000000068e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997901050827e-01  9.947339020821311e-05 
 1.011579454259968e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997903303193e-01  9.833472774849490e-05 
 1.023292992280824e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997905504289e-01  9.720909944941883e-05 
 1.035142166679415e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997907655283e-01  9.609635611020737e-05 
 1.047128548050971e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997909757317e-01  9.499635023796927e-05 
 1.059253725177362e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997911811500e-01  9.390893602814958e-05 
 1.071519305237680e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997913818924e-01  9.283396934520349e-05 
 1.083926914021278e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997915780652e-01  9.177130770349133e-05 
 1.096478196143260e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997917697729e-01  9.072081024839241e-05 
 1.109174815262478e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997919571166e-01  8.968233773763465e-05 
 1.122018454302041e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997921401960e-01  8.865575252283854e-05 
 1.135010815672393e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997923191078e-01  8.764091853127176e-05 
 1.148153621496962e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997924939471e-01  8.663770124781302e-05 
 1.161448613840423e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997926648068e-01  8.564596769712234e-05 
 1.174897554939611e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997928317770e-01  8.466558642601512e-05 
 1.188502227437101e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997929949465e-01  8.369642748603846e-05 
 1.202264434617496e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997931544020e-01  8.273836241624649e-05 
 1.216186000646453e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997933102276e-01  8.179126422617299e-05 
 1.230268770812467e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997934625064e-01  8.085500737899918e-05 
 1.244514611771472e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997936113189e-01  7.992946777491376e-05 
 1.258925411794255e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997937567440e-01  7.901452273466374e-05 
 1.273503081016751e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997938988587e-01  7.811005098329348e-05 
 1.288249551693224e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997940377384e-01  7.721593263406977e-05 
 1.303166778452391e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997941734570e-01  7.633204917259105e-05 
 1.318256738556500e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997943060863e-01  7.545828344107850e-05 
 1.333521432163418e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997944356964e-01  7.459451962284681e-05 
 1.348962882591748e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997945623564e-01  7.374064322695294e-05 
 1.364583136589020e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997946861331e-01  7.289654107302046e-05 
 1.380384264602982e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997948070926e-01  7.206210127623762e-05 
 1.396368361056036e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997949252983e-01  7.123721323252708e-05 
 1.412537544622854e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997950408137e-01  7.042176760388568e-05 
 1.428893958511204e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997951536993e-01  6.961565630389154e-05 
 1.445439770746029e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997952640156e-01  6.881877248337764e-05 
 1.462177174456821e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997953718206e-01  6.803101051626886e-05 
 1.479108388168312e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997954771719e-01  6.725226598558143e-05 
 1.496235656094539e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997955801249e-01  6.648243566958266e-05 
 1.513561248436315e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997956807344e-01  6.572141752810900e-05 
 1.531087461682139e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997957790538e-01  6.496911068904066e-05 
 1.548816618912591e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997958751351e-01  6.422541543493120e-05 
 1.566751070108260e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997959690295e-01  6.349023318979014e-05 
 1.584893192461226e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997960607864e-01  6.276346650601673e-05 
 1.603245390690156e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997961504549e-01  6.204501905148345e-05 
 1.621810097359045e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997962380821e-01  6.133479559676728e-05 
 1.640589773199656e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997963237147e-01  6.063270200252721e-05 
 1.659586907437679e+01  1.000000000000000e+00  0.000000000000000e+00  9.999997964073981e-01  5.993864520702610e-05 
