 time                   tr_ref                 tr_voutcm              tr_vcmfb               tr_error              
 5.250499999999568e-06  1.750000000000000e+00  1.748992821338648e+00  2.484897985642677e+00 -1.007178661352137e-03 
 5.251499999999568e-06  1.750000000000000e+00  1.748992821333763e+00  2.484897985642668e+00 -1.007178666237118e-03 
 5.252499999999567e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.253499999999567e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.254499999999567e-06  1.750000000000000e+00  1.748992821336650e+00  2.484897985642673e+00 -1.007178663350539e-03 
 5.255499999999566e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.256499999999566e-06  1.750000000000000e+00  1.748992821345087e+00  2.484897985642690e+00 -1.007178654912844e-03 
 5.257499999999566e-06  1.750000000000000e+00  1.748992821333985e+00  2.484897985642668e+00 -1.007178666015074e-03 
 5.258499999999565e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.259499999999565e-06  1.750000000000000e+00  1.748992821342423e+00  2.484897985642685e+00 -1.007178657577379e-03 
 5.260499999999564e-06  1.750000000000000e+00  1.748992821345976e+00  2.484897985642692e+00 -1.007178654024665e-03 
 5.261499999999564e-06  1.750000000000000e+00  1.748992821335762e+00  2.484897985642672e+00 -1.007178664238717e-03 
 5.262499999999564e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.263499999999563e-06  1.750000000000000e+00  1.748992821336872e+00  2.484897985642674e+00 -1.007178663128494e-03 
 5.264499999999563e-06  1.750000000000000e+00  1.748992821347752e+00  2.484897985642696e+00 -1.007178652248308e-03 
 5.265499999999563e-06  1.750000000000000e+00  1.748992821338648e+00  2.484897985642677e+00 -1.007178661352137e-03 
 5.266499999999562e-06  1.750000000000000e+00  1.748992821340424e+00  2.484897985642681e+00 -1.007178659575780e-03 
 5.267499999999562e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.268499999999562e-06  1.750000000000000e+00  1.748992821336428e+00  2.484897985642673e+00 -1.007178663572583e-03 
 5.269499999999561e-06  1.750000000000000e+00  1.748992821347974e+00  2.484897985642696e+00 -1.007178652026264e-03 
 5.270499999999561e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.271499999999561e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.272499999999560e-06  1.750000000000000e+00  1.748992821341979e+00  2.484897985642684e+00 -1.007178658021468e-03 
 5.273499999999560e-06  1.750000000000000e+00  1.748992821333319e+00  2.484897985642667e+00 -1.007178666681208e-03 
 5.274499999999560e-06  1.750000000000000e+00  1.748992821336428e+00  2.484897985642673e+00 -1.007178663572583e-03 
 5.275499999999559e-06  1.750000000000000e+00  1.748992821341757e+00  2.484897985642684e+00 -1.007178658243513e-03 
 5.276499999999559e-06  1.750000000000000e+00  1.748992821344643e+00  2.484897985642689e+00 -1.007178655356933e-03 
 5.277499999999559e-06  1.750000000000000e+00  1.748992821342867e+00  2.484897985642686e+00 -1.007178657133290e-03 
 5.278499999999558e-06  1.750000000000000e+00  1.748992821340646e+00  2.484897985642681e+00 -1.007178659353736e-03 
 5.279499999999558e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.280499999999558e-06  1.750000000000000e+00  1.748992821340869e+00  2.484897985642682e+00 -1.007178659131691e-03 
 5.281499999999557e-06  1.750000000000000e+00  1.748992821337316e+00  2.484897985642675e+00 -1.007178662684405e-03 
 5.282499999999557e-06  1.750000000000000e+00  1.748992821332431e+00  2.484897985642665e+00 -1.007178667569386e-03 
 5.283499999999556e-06  1.750000000000000e+00  1.748992821334651e+00  2.484897985642669e+00 -1.007178665348940e-03 
 5.284499999999556e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.285499999999556e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.286499999999555e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.287499999999555e-06  1.750000000000000e+00  1.748992821345087e+00  2.484897985642690e+00 -1.007178654912844e-03 
 5.288499999999555e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.289499999999554e-06  1.750000000000000e+00  1.748992821344643e+00  2.484897985642689e+00 -1.007178655356933e-03 
 5.290499999999554e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.291499999999554e-06  1.750000000000000e+00  1.748992821335984e+00  2.484897985642672e+00 -1.007178664016672e-03 
 5.292499999999553e-06  1.750000000000000e+00  1.748992821334207e+00  2.484897985642669e+00 -1.007178665793029e-03 
 5.293499999999553e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.294499999999553e-06  1.750000000000000e+00  1.748992821337760e+00  2.484897985642676e+00 -1.007178662240316e-03 
 5.295499999999552e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.296499999999552e-06  1.750000000000000e+00  1.748992821341313e+00  2.484897985642683e+00 -1.007178658687602e-03 
 5.297499999999552e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.298499999999551e-06  1.750000000000000e+00  1.748992821335984e+00  2.484897985642672e+00 -1.007178664016672e-03 
 5.299499999999551e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.300499999999551e-06  1.750000000000000e+00  1.748992821342423e+00  2.484897985642685e+00 -1.007178657577379e-03 
 5.301499999999550e-06  1.750000000000000e+00  1.748992821341091e+00  2.484897985642682e+00 -1.007178658909647e-03 
 5.302499999999550e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.303499999999550e-06  1.750000000000000e+00  1.748992821336428e+00  2.484897985642673e+00 -1.007178663572583e-03 
 5.304499999999549e-06  1.750000000000000e+00  1.748992821345087e+00  2.484897985642690e+00 -1.007178654912844e-03 
 5.305499999999549e-06  1.750000000000000e+00  1.748992821342423e+00  2.484897985642685e+00 -1.007178657577379e-03 
 5.306499999999548e-06  1.750000000000000e+00  1.748992821342201e+00  2.484897985642684e+00 -1.007178657799424e-03 
 5.307499999999548e-06  1.750000000000000e+00  1.748992821347530e+00  2.484897985642695e+00 -1.007178652470353e-03 
 5.308499999999548e-06  1.750000000000000e+00  1.748992821347308e+00  2.484897985642695e+00 -1.007178652692398e-03 
 5.309499999999547e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.310499999999547e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.311499999999547e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.312499999999546e-06  1.750000000000000e+00  1.748992821337316e+00  2.484897985642675e+00 -1.007178662684405e-03 
 5.313499999999546e-06  1.750000000000000e+00  1.748992821338870e+00  2.484897985642678e+00 -1.007178661130093e-03 
 5.314499999999546e-06  1.750000000000000e+00  1.748992821333541e+00  2.484897985642667e+00 -1.007178666459163e-03 
 5.315499999999545e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.316499999999545e-06  1.750000000000000e+00  1.748992821338648e+00  2.484897985642677e+00 -1.007178661352137e-03 
 5.317499999999545e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.318499999999544e-06  1.750000000000000e+00  1.748992821339536e+00  2.484897985642679e+00 -1.007178660463959e-03 
 5.319499999999544e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.320499999999544e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.321499999999543e-06  1.750000000000000e+00  1.748992821341757e+00  2.484897985642684e+00 -1.007178658243513e-03 
 5.322499999999543e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.323499999999543e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.324499999999542e-06  1.750000000000000e+00  1.748992821343977e+00  2.484897985642688e+00 -1.007178656023067e-03 
 5.325499999999542e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.326499999999541e-06  1.750000000000000e+00  1.748992821346642e+00  2.484897985642693e+00 -1.007178653358531e-03 
 5.327499999999541e-06  1.750000000000000e+00  1.748992821344865e+00  2.484897985642690e+00 -1.007178655134888e-03 
 5.328499999999541e-06  1.750000000000000e+00  1.748992821343311e+00  2.484897985642687e+00 -1.007178656689200e-03 
 5.329499999999540e-06  1.750000000000000e+00  1.748992821343533e+00  2.484897985642687e+00 -1.007178656467156e-03 
 5.330499999999540e-06  1.750000000000000e+00  1.748992821341757e+00  2.484897985642684e+00 -1.007178658243513e-03 
 5.331499999999540e-06  1.750000000000000e+00  1.748992821342201e+00  2.484897985642684e+00 -1.007178657799424e-03 
 5.332499999999539e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.333499999999539e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.334499999999539e-06  1.750000000000000e+00  1.748992821339092e+00  2.484897985642678e+00 -1.007178660908048e-03 
 5.335499999999538e-06  1.750000000000000e+00  1.748992821335984e+00  2.484897985642672e+00 -1.007178664016672e-03 
 5.336499999999538e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.337499999999538e-06  1.750000000000000e+00  1.748992821344865e+00  2.484897985642690e+00 -1.007178655134888e-03 
 5.338499999999537e-06  1.750000000000000e+00  1.748992821346198e+00  2.484897985642692e+00 -1.007178653802621e-03 
 5.339499999999537e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.340499999999537e-06  1.750000000000000e+00  1.748992821340646e+00  2.484897985642681e+00 -1.007178659353736e-03 
 5.341499999999536e-06  1.750000000000000e+00  1.748992821343311e+00  2.484897985642687e+00 -1.007178656689200e-03 
 5.342499999999536e-06  1.750000000000000e+00  1.748992821349084e+00  2.484897985642698e+00 -1.007178650916041e-03 
 5.343499999999536e-06  1.750000000000000e+00  1.748992821340202e+00  2.484897985642680e+00 -1.007178659797825e-03 
 5.344499999999535e-06  1.750000000000000e+00  1.748992821340424e+00  2.484897985642681e+00 -1.007178659575780e-03 
 5.345499999999535e-06  1.750000000000000e+00  1.748992821348640e+00  2.484897985642697e+00 -1.007178651360130e-03 
 5.346499999999535e-06  1.750000000000000e+00  1.748992821341091e+00  2.484897985642682e+00 -1.007178658909647e-03 
 5.347499999999534e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.348499999999534e-06  1.750000000000000e+00  1.748992821342423e+00  2.484897985642685e+00 -1.007178657577379e-03 
 5.349499999999533e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.350499999999533e-06  1.750000000000000e+00  1.748992821339536e+00  2.484897985642679e+00 -1.007178660463959e-03 
 5.351499999999533e-06  1.750000000000000e+00  1.748992821338648e+00  2.484897985642677e+00 -1.007178661352137e-03 
 5.352499999999532e-06  1.750000000000000e+00  1.748992821338870e+00  2.484897985642678e+00 -1.007178661130093e-03 
 5.353499999999532e-06  1.750000000000000e+00  1.748992821341979e+00  2.484897985642684e+00 -1.007178658021468e-03 
 5.354499999999532e-06  1.750000000000000e+00  1.748992821342201e+00  2.484897985642684e+00 -1.007178657799424e-03 
 5.355499999999531e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.356499999999531e-06  1.750000000000000e+00  1.748992821337538e+00  2.484897985642675e+00 -1.007178662462360e-03 
 5.357499999999531e-06  1.750000000000000e+00  1.748992821336872e+00  2.484897985642674e+00 -1.007178663128494e-03 
 5.358499999999530e-06  1.750000000000000e+00  1.748992821341979e+00  2.484897985642684e+00 -1.007178658021468e-03 
 5.359499999999530e-06  1.750000000000000e+00  1.748992821344865e+00  2.484897985642690e+00 -1.007178655134888e-03 
 5.360499999999530e-06  1.750000000000000e+00  1.748992821339092e+00  2.484897985642678e+00 -1.007178660908048e-03 
 5.361499999999529e-06  1.750000000000000e+00  1.748992821346642e+00  2.484897985642693e+00 -1.007178653358531e-03 
 5.362499999999529e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.363499999999529e-06  1.750000000000000e+00  1.748992821343977e+00  2.484897985642688e+00 -1.007178656023067e-03 
 5.364499999999528e-06  1.750000000000000e+00  1.748992821334207e+00  2.484897985642669e+00 -1.007178665793029e-03 
 5.365499999999528e-06  1.750000000000000e+00  1.748992821343089e+00  2.484897985642686e+00 -1.007178656911245e-03 
 5.366499999999528e-06  1.750000000000000e+00  1.748992821338648e+00  2.484897985642677e+00 -1.007178661352137e-03 
 5.367499999999527e-06  1.750000000000000e+00  1.748992821340869e+00  2.484897985642682e+00 -1.007178659131691e-03 
 5.368499999999527e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.369499999999527e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.370499999999526e-06  1.750000000000000e+00  1.748992821343533e+00  2.484897985642687e+00 -1.007178656467156e-03 
 5.371499999999526e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.372499999999525e-06  1.750000000000000e+00  1.748992821343977e+00  2.484897985642688e+00 -1.007178656023067e-03 
 5.373499999999525e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.374499999999525e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.375499999999524e-06  1.750000000000000e+00  1.748992821340869e+00  2.484897985642682e+00 -1.007178659131691e-03 
 5.376499999999524e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.377499999999524e-06  1.750000000000000e+00  1.748992821346198e+00  2.484897985642692e+00 -1.007178653802621e-03 
 5.378499999999523e-06  1.750000000000000e+00  1.748992821341979e+00  2.484897985642684e+00 -1.007178658021468e-03 
 5.379499999999523e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.380499999999523e-06  1.750000000000000e+00  1.748992821343533e+00  2.484897985642687e+00 -1.007178656467156e-03 
 5.381499999999522e-06  1.750000000000000e+00  1.748992821337538e+00  2.484897985642675e+00 -1.007178662462360e-03 
 5.382499999999522e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.383499999999522e-06  1.750000000000000e+00  1.748992821333541e+00  2.484897985642667e+00 -1.007178666459163e-03 
 5.384499999999521e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.385499999999521e-06  1.750000000000000e+00  1.748992821345754e+00  2.484897985642692e+00 -1.007178654246710e-03 
 5.386499999999521e-06  1.750000000000000e+00  1.748992821340646e+00  2.484897985642681e+00 -1.007178659353736e-03 
 5.387499999999520e-06  1.750000000000000e+00  1.748992821343533e+00  2.484897985642687e+00 -1.007178656467156e-03 
 5.388499999999520e-06  1.750000000000000e+00  1.748992821342867e+00  2.484897985642686e+00 -1.007178657133290e-03 
 5.389499999999520e-06  1.750000000000000e+00  1.748992821333763e+00  2.484897985642668e+00 -1.007178666237118e-03 
 5.390499999999519e-06  1.750000000000000e+00  1.748992821345531e+00  2.484897985642691e+00 -1.007178654468754e-03 
 5.391499999999519e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.392499999999519e-06  1.750000000000000e+00  1.748992821345309e+00  2.484897985642691e+00 -1.007178654690799e-03 
 5.393499999999518e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.394499999999518e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.395499999999517e-06  1.750000000000000e+00  1.748992821336650e+00  2.484897985642673e+00 -1.007178663350539e-03 
 5.396499999999517e-06  1.750000000000000e+00  1.748992821345531e+00  2.484897985642691e+00 -1.007178654468754e-03 
 5.397499999999517e-06  1.750000000000000e+00  1.748992821345309e+00  2.484897985642691e+00 -1.007178654690799e-03 
 5.398499999999516e-06  1.750000000000000e+00  1.748992821344421e+00  2.484897985642689e+00 -1.007178655578977e-03 
 5.399499999999516e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.400499999999516e-06  1.750000000000000e+00  1.748992821344865e+00  2.484897985642690e+00 -1.007178655134888e-03 
 5.401499999999515e-06  1.750000000000000e+00  1.748992821341091e+00  2.484897985642682e+00 -1.007178658909647e-03 
 5.402499999999515e-06  1.750000000000000e+00  1.748992821348862e+00  2.484897985642698e+00 -1.007178651138085e-03 
 5.403499999999515e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.404499999999514e-06  1.750000000000000e+00  1.748992821340646e+00  2.484897985642681e+00 -1.007178659353736e-03 
 5.405499999999514e-06  1.750000000000000e+00  1.748992821342867e+00  2.484897985642686e+00 -1.007178657133290e-03 
 5.406499999999514e-06  1.750000000000000e+00  1.748992821344865e+00  2.484897985642690e+00 -1.007178655134888e-03 
 5.407499999999513e-06  1.750000000000000e+00  1.748992821341979e+00  2.484897985642684e+00 -1.007178658021468e-03 
 5.408499999999513e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.409499999999513e-06  1.750000000000000e+00  1.748992821340646e+00  2.484897985642681e+00 -1.007178659353736e-03 
 5.410499999999512e-06  1.750000000000000e+00  1.748992821335762e+00  2.484897985642672e+00 -1.007178664238717e-03 
 5.411499999999512e-06  1.750000000000000e+00  1.748992821331543e+00  2.484897985642663e+00 -1.007178668457565e-03 
 5.412499999999512e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.413499999999511e-06  1.750000000000000e+00  1.748992821340869e+00  2.484897985642682e+00 -1.007178659131691e-03 
 5.414499999999511e-06  1.750000000000000e+00  1.748992821340869e+00  2.484897985642682e+00 -1.007178659131691e-03 
 5.415499999999510e-06  1.750000000000000e+00  1.748992821336650e+00  2.484897985642673e+00 -1.007178663350539e-03 
 5.416499999999510e-06  1.750000000000000e+00  1.748992821334651e+00  2.484897985642669e+00 -1.007178665348940e-03 
 5.417499999999510e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.418499999999509e-06  1.750000000000000e+00  1.748992821347530e+00  2.484897985642695e+00 -1.007178652470353e-03 
 5.419499999999509e-06  1.750000000000000e+00  1.748992821349972e+00  2.484897985642700e+00 -1.007178650027862e-03 
 5.420499999999509e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.421499999999508e-06  1.750000000000000e+00  1.748992821346198e+00  2.484897985642692e+00 -1.007178653802621e-03 
 5.422499999999508e-06  1.750000000000000e+00  1.748992821341091e+00  2.484897985642682e+00 -1.007178658909647e-03 
 5.423499999999508e-06  1.750000000000000e+00  1.748992821341757e+00  2.484897985642684e+00 -1.007178658243513e-03 
 5.424499999999507e-06  1.750000000000000e+00  1.748992821339758e+00  2.484897985642680e+00 -1.007178660241914e-03 
 5.425499999999507e-06  1.750000000000000e+00  1.748992821335095e+00  2.484897985642670e+00 -1.007178664904851e-03 
 5.426499999999507e-06  1.750000000000000e+00  1.748992821335984e+00  2.484897985642672e+00 -1.007178664016672e-03 
 5.427499999999506e-06  1.750000000000000e+00  1.748992821344421e+00  2.484897985642689e+00 -1.007178655578977e-03 
 5.428499999999506e-06  1.750000000000000e+00  1.748992821340424e+00  2.484897985642681e+00 -1.007178659575780e-03 
 5.429499999999506e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.430499999999505e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.431499999999505e-06  1.750000000000000e+00  1.748992821343089e+00  2.484897985642686e+00 -1.007178656911245e-03 
 5.432499999999505e-06  1.750000000000000e+00  1.748992821334651e+00  2.484897985642669e+00 -1.007178665348940e-03 
 5.433499999999504e-06  1.750000000000000e+00  1.748992821335984e+00  2.484897985642672e+00 -1.007178664016672e-03 
 5.434499999999504e-06  1.750000000000000e+00  1.748992821339092e+00  2.484897985642678e+00 -1.007178660908048e-03 
 5.435499999999504e-06  1.750000000000000e+00  1.748992821336650e+00  2.484897985642673e+00 -1.007178663350539e-03 
 5.436499999999503e-06  1.750000000000000e+00  1.748992821340202e+00  2.484897985642680e+00 -1.007178659797825e-03 
 5.437499999999503e-06  1.750000000000000e+00  1.748992821342867e+00  2.484897985642686e+00 -1.007178657133290e-03 
 5.438499999999502e-06  1.750000000000000e+00  1.748992821337760e+00  2.484897985642676e+00 -1.007178662240316e-03 
 5.439499999999502e-06  1.750000000000000e+00  1.748992821340202e+00  2.484897985642680e+00 -1.007178659797825e-03 
 5.440499999999502e-06  1.750000000000000e+00  1.748992821347974e+00  2.484897985642696e+00 -1.007178652026264e-03 
 5.441499999999501e-06  1.750000000000000e+00  1.748992821342423e+00  2.484897985642685e+00 -1.007178657577379e-03 
 5.442499999999501e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.443499999999501e-06  1.750000000000000e+00  1.748992821336872e+00  2.484897985642674e+00 -1.007178663128494e-03 
 5.444499999999500e-06  1.750000000000000e+00  1.748992821340869e+00  2.484897985642682e+00 -1.007178659131691e-03 
 5.445499999999500e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.446499999999500e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.447499999999499e-06  1.750000000000000e+00  1.748992821345309e+00  2.484897985642691e+00 -1.007178654690799e-03 
 5.448499999999499e-06  1.750000000000000e+00  1.748992821334651e+00  2.484897985642669e+00 -1.007178665348940e-03 
 5.449499999999499e-06  1.750000000000000e+00  1.748992821335095e+00  2.484897985642670e+00 -1.007178664904851e-03 
 5.450499999999498e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.451499999999498e-06  1.750000000000000e+00  1.748992821336872e+00  2.484897985642674e+00 -1.007178663128494e-03 
 5.452499999999498e-06  1.750000000000000e+00  1.748992821342201e+00  2.484897985642684e+00 -1.007178657799424e-03 
 5.453499999999497e-06  1.750000000000000e+00  1.748992821340202e+00  2.484897985642680e+00 -1.007178659797825e-03 
 5.454499999999497e-06  1.750000000000000e+00  1.748992821339092e+00  2.484897985642678e+00 -1.007178660908048e-03 
 5.455499999999497e-06  1.750000000000000e+00  1.748992821336428e+00  2.484897985642673e+00 -1.007178663572583e-03 
 5.456499999999496e-06  1.750000000000000e+00  1.748992821336872e+00  2.484897985642674e+00 -1.007178663128494e-03 
 5.457499999999496e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.458499999999496e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.459499999999495e-06  1.750000000000000e+00  1.748992821344421e+00  2.484897985642689e+00 -1.007178655578977e-03 
 5.460499999999495e-06  1.750000000000000e+00  1.748992821337316e+00  2.484897985642675e+00 -1.007178662684405e-03 
 5.461499999999494e-06  1.750000000000000e+00  1.748992821343755e+00  2.484897985642688e+00 -1.007178656245111e-03 
 5.462499999999494e-06  1.750000000000000e+00  1.748992821341313e+00  2.484897985642683e+00 -1.007178658687602e-03 
 5.463499999999494e-06  1.750000000000000e+00  1.748992821343089e+00  2.484897985642686e+00 -1.007178656911245e-03 
 5.464499999999493e-06  1.750000000000000e+00  1.748992821340202e+00  2.484897985642680e+00 -1.007178659797825e-03 
 5.465499999999493e-06  1.750000000000000e+00  1.748992821335984e+00  2.484897985642672e+00 -1.007178664016672e-03 
 5.466499999999493e-06  1.750000000000000e+00  1.748992821337094e+00  2.484897985642674e+00 -1.007178662906449e-03 
 5.467499999999492e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.468499999999492e-06  1.750000000000000e+00  1.748992821338426e+00  2.484897985642677e+00 -1.007178661574182e-03 
 5.469499999999492e-06  1.750000000000000e+00  1.748992821343311e+00  2.484897985642687e+00 -1.007178656689200e-03 
 5.470499999999491e-06  1.750000000000000e+00  1.748992821339314e+00  2.484897985642679e+00 -1.007178660686003e-03 
 5.471499999999491e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.472499999999491e-06  1.750000000000000e+00  1.748992821337316e+00  2.484897985642675e+00 -1.007178662684405e-03 
 5.473499999999490e-06  1.750000000000000e+00  1.748992821339980e+00  2.484897985642680e+00 -1.007178660019870e-03 
 5.474499999999490e-06  1.750000000000000e+00  1.748992821337982e+00  2.484897985642676e+00 -1.007178662018271e-03 
 5.475499999999490e-06  1.750000000000000e+00  1.748992821343977e+00  2.484897985642688e+00 -1.007178656023067e-03 
 5.476499999999489e-06  1.750000000000000e+00  1.748992821337316e+00  2.484897985642675e+00 -1.007178662684405e-03 
 5.477499999999489e-06  1.750000000000000e+00  1.748992821341535e+00  2.484897985642683e+00 -1.007178658465557e-03 
 5.478499999999489e-06  1.750000000000000e+00  1.748992821338648e+00  2.484897985642677e+00 -1.007178661352137e-03 
 5.479499999999488e-06  1.750000000000000e+00  1.748992821339092e+00  2.484897985642678e+00 -1.007178660908048e-03 
 5.480499999999488e-06  1.750000000000000e+00  1.748992821332875e+00  2.484897985642666e+00 -1.007178667125297e-03 
 5.481499999999487e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.482499999999487e-06  1.750000000000000e+00  1.748992821342645e+00  2.484897985642685e+00 -1.007178657355334e-03 
 5.483499999999487e-06  1.750000000000000e+00  1.748992821336872e+00  2.484897985642674e+00 -1.007178663128494e-03 
 5.484499999999486e-06  1.750000000000000e+00  1.748992821335539e+00  2.484897985642671e+00 -1.007178664460762e-03 
 5.485499999999486e-06  1.750000000000000e+00  1.748992821338204e+00  2.484897985642676e+00 -1.007178661796226e-03 
 5.486499999999486e-06  1.750000000000000e+00  1.748992821342867e+00  2.484897985642686e+00 -1.007178657133290e-03 
 5.487499999999485e-06  1.750000000000000e+00  1.748992821347308e+00  2.484897985642695e+00 -1.007178652692398e-03 
 5.488499999999485e-06  1.750000000000000e+00  1.748992821337538e+00  2.484897985642675e+00 -1.007178662462360e-03 
 5.489499999999485e-06  1.750000000000000e+00  1.748992821341091e+00  2.484897985642682e+00 -1.007178658909647e-03 
