 frequency              onoise_spectrum       
 1.196740531307176e-01  6.720711619814024e-04 
 1.199499303149311e-01  6.712545932138157e-04 
 1.202264434617345e-01  6.704390287610147e-04 
 1.205035940371729e-01  6.696244673746234e-04 
 1.207813835106712e-01  6.688109078078312e-04 
 1.210598133550414e-01  6.679983488153907e-04 
 1.213388850464908e-01  6.671867891536170e-04 
 1.216186000646299e-01  6.663762275803855e-04 
 1.218989598924797e-01  6.655666628551298e-04 
 1.221799660164802e-01  6.647580937388396e-04 
 1.224616199264979e-01  6.639505189940573e-04 
 1.227439231158337e-01  6.631439373848799e-04 
 1.230268770812311e-01  6.623383476769529e-04 
 1.233104833228839e-01  6.615337486374715e-04 
 1.235947433444440e-01  6.607301390351752e-04 
 1.238796586530298e-01  6.599275176403498e-04 
 1.241652307592340e-01  6.591258832248232e-04 
 1.244514611771314e-01  6.583252345619616e-04 
 1.247383514242872e-01  6.575255704266737e-04 
 1.250259030217649e-01  6.567268895954003e-04 
 1.253141174941344e-01  6.559291908461201e-04 
 1.256029963694803e-01  6.551324729583439e-04 
 1.258925411794095e-01  6.543367347131126e-04 
 1.261827534590598e-01  6.535419748929952e-04 
 1.264736347471079e-01  6.527481922820894e-04 
 1.267651865857773e-01  6.519553856660175e-04 
 1.270574105208469e-01  6.511635538319230e-04 
 1.273503081016588e-01  6.503726955684731e-04 
 1.276438808811270e-01  6.495828096658518e-04 
 1.279381304157451e-01  6.487938949157630e-04 
 1.282330582655948e-01  6.480059501114235e-04 
 1.285286659943541e-01  6.472189740475649e-04 
 1.288249551693060e-01  6.464329655204290e-04 
 1.291219273613460e-01  6.456479233277699e-04 
 1.294195841449911e-01  6.448638462688470e-04 
 1.297179270983881e-01  6.440807331444256e-04 
 1.300169578033215e-01  6.432985827567765e-04 
 1.303166778452224e-01  6.425173939096707e-04 
 1.306170888131766e-01  6.417371654083811e-04 
 1.309181922999331e-01  6.409578960596774e-04 
 1.312199899019127e-01  6.401795846718261e-04 
 1.315224832192162e-01  6.394022300545884e-04 
 1.318256738556331e-01  6.386258310192178e-04 
 1.321295634186498e-01  6.378503863784579e-04 
 1.324341535194588e-01  6.370758949465428e-04 
 1.327394457729662e-01  6.363023555391911e-04 
 1.330454417978013e-01  6.355297669736090e-04 
 1.333521432163246e-01  6.347581280684833e-04 
 1.336595516546364e-01  6.339874376439840e-04 
 1.339676687425856e-01  6.332176945217596e-04 
 1.342764961137785e-01  6.324488975249368e-04 
 1.345860354055869e-01  6.316810454781162e-04 
 1.348962882591574e-01  6.309141372073755e-04 
 1.352072563194198e-01  6.301481715402610e-04 
 1.355189412350956e-01  6.293831473057907e-04 
 1.358313446587074e-01  6.286190633344510e-04 
 1.361444682465869e-01  6.278559184581935e-04 
 1.364583136588844e-01  6.270937115104362e-04 
 1.367728825595768e-01  6.263324413260580e-04 
 1.370881766164772e-01  6.255721067413989e-04 
 1.374041975012433e-01  6.248127065942590e-04 
 1.377209468893864e-01  6.240542397238944e-04 
 1.380384264602803e-01  6.232967049710165e-04 
 1.383566378971698e-01  6.225401011777914e-04 
 1.386755828871806e-01  6.217844271878359e-04 
 1.389952631213270e-01  6.210296818462164e-04 
 1.393156802945220e-01  6.202758639994474e-04 
 1.396368361055854e-01  6.195229724954895e-04 
 1.399587322572534e-01  6.187710061837481e-04 
 1.402813704561874e-01  6.180199639150705e-04 
 1.406047524129829e-01  6.172698445417459e-04 
 1.409288798421790e-01  6.165206469175003e-04 
 1.412537544622669e-01  6.157723698974977e-04 
 1.415793779956996e-01  6.150250123383380e-04 
 1.419057521689006e-01  6.142785730980538e-04 
 1.422328787122734e-01  6.135330510361087e-04 
 1.425607593602102e-01  6.127884450133973e-04 
 1.428893958511016e-01  6.120447538922418e-04 
 1.432187899273457e-01  6.113019765363897e-04 
 1.435489433353569e-01  6.105601118110144e-04 
 1.438798578255758e-01  6.098191585827108e-04 
 1.442115351524781e-01  6.090791157194939e-04 
 1.445439770745840e-01  6.083399820907997e-04 
 1.448771853544673e-01  6.076017565674797e-04 
 1.452111617587654e-01  6.068644380218021e-04 
 1.455459080581877e-01  6.061280253274466e-04 
 1.458814260275259e-01  6.053925173595076e-04 
 1.462177174456629e-01  6.046579129944867e-04 
 1.465547840955822e-01  6.039242111102961e-04 
 1.468926277643777e-01  6.031914105862532e-04 
 1.472312502432628e-01  6.024595103030807e-04 
 1.475706533275804e-01  6.017285091429028e-04 
 1.479108388168116e-01  6.009984059892473e-04 
 1.482518085145862e-01  6.002691997270391e-04 
 1.485935642286915e-01  5.995408892426026e-04 
 1.489361077710823e-01  5.988134734236574e-04 
 1.492794409578904e-01  5.980869511593155e-04 
 1.496235656094341e-01  5.973613213400846e-04 
 1.499684835502281e-01  5.966365828578600e-04 
 1.503141966089929e-01  5.959127346059266e-04 
 1.506607066186649e-01  5.951897754789575e-04 
 1.510080154164055e-01  5.944677043730101e-04 
 1.513561248436114e-01  5.937465201855257e-04 
 1.517050367459243e-01  5.930262218153274e-04 
 1.520547529732401e-01  5.923068081626177e-04 
 1.524052753797197e-01  5.915882781289791e-04 
 1.527566058237978e-01  5.908706306173685e-04 
 1.531087461681935e-01  5.901538645321203e-04 
 1.534616982799199e-01  5.894379787789387e-04 
 1.538154640302939e-01  5.887229722649026e-04 
 1.541700452949464e-01  5.880088438984588e-04 
 1.545254439538318e-01  5.872955925894222e-04 
 1.548816618912385e-01  5.865832172489735e-04 
 1.552387009957986e-01  5.858717167896595e-04 
 1.555965631604977e-01  5.851610901253883e-04 
 1.559552502826856e-01  5.844513361714287e-04 
 1.563147642640857e-01  5.837424538444103e-04 
 1.566751070108051e-01  5.830344420623194e-04 
 1.570362804333454e-01  5.823272997444980e-04 
 1.573982864466121e-01  5.816210258116431e-04 
 1.577611269699250e-01  5.809156191858033e-04 
 1.581248039270284e-01  5.802110787903784e-04 
 1.584893192461014e-01  5.795074035501176e-04 
 1.588546748597679e-01  5.788045923911164e-04 
 1.592208727051070e-01  5.781026442408171e-04 
 1.595879147236632e-01  5.774015580280052e-04 
 1.599558028614568e-01  5.767013326828086e-04 
 1.603245390689940e-01  5.760019671366962e-04 
 1.606941253012776e-01  5.753034603224752e-04 
 1.610645635178169e-01  5.746058111742907e-04 
 1.614358556826384e-01  5.739090186276223e-04 
 1.618080037642964e-01  5.732130816192832e-04 
 1.621810097358827e-01  5.725179990874217e-04 
 1.625548755750381e-01  5.718237699715118e-04 
 1.629296032639619e-01  5.711303932123600e-04 
 1.633051947894231e-01  5.704378677520981e-04 
 1.636816521427705e-01  5.697461925341843e-04 
 1.640589773199435e-01  5.690553665034003e-04 
 1.644371723214827e-01  5.683653886058494e-04 
 1.648162391525403e-01  5.676762577889553e-04 
 1.651961798228910e-01  5.669879730014607e-04 
 1.655769963469423e-01  5.663005331934254e-04 
 1.659586907437455e-01  5.656139373162249e-04 
 1.663412650370064e-01  5.649281843225475e-04 
 1.667247212550957e-01  5.642432731663944e-04 
 1.671090614310601e-01  5.635592028030773e-04 
 1.674942876026330e-01  5.628759721892157e-04 
 1.678804018122453e-01  5.621935802827381e-04 
 1.682674061070360e-01  5.615120260428762e-04 
 1.686553025388633e-01  5.608313084301665e-04 
 1.690440931643156e-01  5.601514264064483e-04 
 1.694337800447220e-01  5.594723789348609e-04 
 1.698243652461636e-01  5.587941649798423e-04 
 1.702158508394842e-01  5.581167835071282e-04 
 1.706082389003014e-01  5.574402334837498e-04 
 1.710015315090178e-01  5.567645138780319e-04 
 1.713957307508315e-01  5.560896236595916e-04 
 1.717908387157478e-01  5.554155617993377e-04 
 1.721868574985896e-01  5.547423272694674e-04 
 1.725837891990092e-01  5.540699190434648e-04 
 1.729816359214990e-01  5.533983360961010e-04 
 1.733803997754026e-01  5.527275774034303e-04 
 1.737800828749263e-01  5.520576419427906e-04 
 1.741806873391502e-01  5.513885286927998e-04 
 1.745822152920391e-01  5.507202366333560e-04 
 1.749846688624544e-01  5.500527647456338e-04 
 1.753880501841648e-01  5.493861120120861e-04 
 1.757923613958579e-01  5.487202774164375e-04 
 1.761976046411515e-01  5.480552599436893e-04 
 1.766037820686050e-01  5.473910585801090e-04 
 1.770108958317306e-01  5.467276723132382e-04 
 1.774189480890050e-01  5.460651001318850e-04 
 1.778279410038807e-01  5.454033410261239e-04 
 1.782378767447973e-01  5.447423939872943e-04 
 1.786487574851934e-01  5.440822580079986e-04 
 1.790605854035177e-01  5.434229320821024e-04 
 1.794733626832409e-01  5.427644152047298e-04 
 1.798870915128670e-01  5.421067063722637e-04 
 1.803017740859451e-01  5.414498045823452e-04 
 1.807174126010808e-01  5.407937088338688e-04 
 1.811340092619484e-01  5.401384181269844e-04 
 1.815515662773016e-01  5.394839314630932e-04 
 1.819700858609864e-01  5.388302478448474e-04 
 1.823895702319518e-01  5.381773662761484e-04 
 1.828100216142622e-01  5.375252857621447e-04 
 1.832314422371091e-01  5.368740053092295e-04 
 1.836538343348225e-01  5.362235239250435e-04 
 1.840772001468834e-01  5.355738406184676e-04 
 1.845015419179352e-01  5.349249543996238e-04 
 1.849268618977956e-01  5.342768642798756e-04 
 1.853531623414689e-01  5.336295692718219e-04 
 1.857804455091575e-01  5.329830683893005e-04 
 1.862087136662744e-01  5.323373606473833e-04 
 1.866379690834546e-01  5.316924450623744e-04 
 1.870682140365676e-01  5.310483206518119e-04 
 1.874994508067294e-01  5.304049864344623e-04 
 1.879316816803143e-01  5.297624414303217e-04 
 1.883649089489675e-01  5.291206846606129e-04 
 1.887991349096168e-01  5.284797151477851e-04 
 1.892343618644849e-01  5.278395319155101e-04 
 1.896705921211020e-01  5.272001339886833e-04 
 1.901078279923173e-01  5.265615203934218e-04 
 1.905460717963120e-01  5.259236901570604e-04 
 1.909853258566110e-01  5.252866423081519e-04 
 1.914255925020957e-01  5.246503758764678e-04 
 1.918668740670161e-01  5.240148898929920e-04 
 1.923091728910029e-01  5.233801833899220e-04 
 1.927524913190806e-01  5.227462554006679e-04 
 1.931968317016794e-01  5.221131049598498e-04 
 1.936421963946477e-01  5.214807311032966e-04 
 1.940885877592647e-01  5.208491328680427e-04 
 1.945360081622531e-01  5.202183092923311e-04 
 1.949844599757914e-01  5.195882594156071e-04 
 1.954339455775262e-01  5.189589822785183e-04 
 1.958844673505857e-01  5.183304769229144e-04 
 1.963360276835914e-01  5.177027423918441e-04 
 1.967886289706712e-01  5.170757777295543e-04 
 1.972422736114720e-01  5.164495819814894e-04 
 1.976969640111727e-01  5.158241541942867e-04 
 1.981527025804964e-01  5.151994934157795e-04 
 1.986094917357237e-01  5.145755986949910e-04 
 1.990673338987052e-01  5.139524690821359e-04 
 1.995262314968744e-01  5.133301036286188e-04 
 1.999861869632608e-01  5.127085013870298e-04 
 2.004472027365025e-01  5.120876614111467e-04 
 2.009092812608592e-01  5.114675827559317e-04 
 2.013724249862252e-01  5.108482644775288e-04 
 2.018366363681424e-01  5.102297056332650e-04 
 2.023019178678134e-01  5.096119052816465e-04 
 2.027682719521144e-01  5.089948624823585e-04 
 2.032357010936083e-01  5.083785762962626e-04 
 2.037042077705579e-01  5.077630457853973e-04 
 2.041737944669390e-01  5.071482700129730e-04 
 2.046444636724535e-01  5.065342480433760e-04 
 2.051162178825425e-01  5.059209789421606e-04 
 2.055890595984001e-01  5.053084617760527e-04 
 2.060629913269859e-01  5.046966956129451e-04 
 2.065380155810388e-01  5.040856795218984e-04 
 2.070141348790901e-01  5.034754125731383e-04 
 2.074913517454768e-01  5.028658938380543e-04 
 2.079696687103553e-01  5.022571223891966e-04 
 2.084490883097146e-01  5.016490973002797e-04 
 2.089296130853896e-01  5.010418176461738e-04 
 2.094112455850749e-01  5.004352825029088e-04 
 2.098939883623380e-01  4.998294909476717e-04 
 2.103778439766331e-01  4.992244420588032e-04 
 2.108628149933144e-01  4.986201349157981e-04 
 2.113489039836501e-01  4.980165685993035e-04 
 2.118361135248356e-01  4.974137421911166e-04 
 2.123244462000073e-01  4.968116547741846e-04 
 2.128139045982565e-01  4.962103054326019e-04 
 2.133044913146429e-01  4.956096932516087e-04 
 2.137962089502085e-01  4.950098173175911e-04 
 2.142890601119911e-01  4.944106767180779e-04 
 2.147830474130386e-01  4.938122705417406e-04 
 2.152781734724224e-01  4.932145978783895e-04 
 2.157744409152517e-01  4.926176578189769e-04 
 2.162718523726870e-01  4.920214494555898e-04 
 2.167704104819544e-01  4.914259718814531e-04 
 2.172701178863594e-01  4.908312241909254e-04 
 2.177709772353008e-01  4.902372054795008e-04 
 2.182729911842850e-01  4.896439148438026e-04 
 2.187761623949400e-01  4.890513513815859e-04 
 2.192804935350296e-01  4.884595141917351e-04 
 2.197859872784672e-01  4.878684023742616e-04 
 2.202926463053303e-01  4.872780150303039e-04 
 2.208004733018746e-01  4.866883512621245e-04 
 2.213094709605483e-01  4.860994101731098e-04 
 2.218196419800064e-01  4.855111908677674e-04 
 2.223309890651248e-01  4.849236924517263e-04 
 2.228435149270148e-01  4.843369140317347e-04 
 2.233572222830376e-01  4.837508547156576e-04 
 2.238721138568183e-01  4.831655136124773e-04 
 2.243881923782609e-01  4.825808898322895e-04 
 2.249054605835623e-01  4.819969824863059e-04 
 2.254239212152271e-01  4.814137906868478e-04 
 2.259435770220819e-01  4.808313135473491e-04 
 2.264644307592900e-01  4.802495501823520e-04 
 2.269864851883662e-01  4.796684997075067e-04 
 2.275097430771910e-01  4.790881612395693e-04 
 2.280342072000257e-01  4.785085338964037e-04 
 2.285598803375269e-01  4.779296167969737e-04 
 2.290867652767611e-01  4.773514090613477e-04 
 2.296148648112200e-01  4.767739098106947e-04 
 2.301441817408346e-01  4.761971181672833e-04 
 2.306747188719906e-01  4.756210332544800e-04 
 2.312064790175431e-01  4.750456541967482e-04 
 2.317394649968315e-01  4.744709801196467e-04 
 2.322736796356942e-01  4.738970101498281e-04 
 2.328091257664843e-01  4.733237434150380e-04 
 2.333458062280837e-01  4.727511790441135e-04 
 2.338837238659189e-01  4.721793161669798e-04 
 2.344228815319755e-01  4.716081539146531e-04 
 2.349632820848140e-01  4.710376914192356e-04 
 2.355049283895842e-01  4.704679278139149e-04 
 2.360478233180409e-01  4.698988622329634e-04 
 2.365919697485590e-01  4.693304938117366e-04 
 2.371373705661486e-01  4.687628216866715e-04 
 2.376840286624707e-01  4.681958449952851e-04 
 2.382319469358520e-01  4.676295628761744e-04 
 2.387811282913007e-01  4.670639744690125e-04 
 2.393315756405216e-01  4.664990789145497e-04 
 2.398832919019318e-01  4.659348753546112e-04 
 2.404362800006761e-01  4.653713629320956e-04 
 2.409905428686422e-01  4.648085407909728e-04 
 2.415460834444766e-01  4.642464080762850e-04 
 2.421029046736004e-01  4.636849639341419e-04 
 2.426610095082241e-01  4.631242075117236e-04 
 2.432204009073640e-01  4.625641379572753e-04 
 2.437810818368576e-01  4.620047544201079e-04 
 2.443430552693795e-01  4.614460560505969e-04 
 2.449063241844568e-01  4.608880420001799e-04 
 2.454708915684853e-01  4.603307114213566e-04 
 2.460367604147449e-01  4.597740634676866e-04 
 2.466039337234160e-01  4.592180972937868e-04 
 2.471724145015951e-01  4.586628120553339e-04 
 2.477422057633106e-01  4.581082069090584e-04 
 2.483133105295390e-01  4.575542810127474e-04 
 2.488857318282210e-01  4.570010335252396e-04 
 2.494594726942773e-01  4.564484636064274e-04 
 2.500345361696250e-01  4.558965704172528e-04 
 2.506109253031931e-01  4.553453531197074e-04 
 2.511886431509397e-01  4.547948108768317e-04 
 2.517676927758672e-01  4.542449428527115e-04 
 2.523480772480390e-01  4.536957482124793e-04 
 2.529297996445960e-01  4.531472261223117e-04 
 2.535128630497722e-01  4.525993757494267e-04 
 2.540972705549119e-01  4.520521962620857e-04 
 2.546830252584854e-01  4.515056868295889e-04 
 2.552701302661060e-01  4.509598466222764e-04 
 2.558585886905458e-01  4.504146748115245e-04 
 2.564484036517529e-01  4.498701705697474e-04 
 2.570395782768675e-01  4.493263330703929e-04 
 2.576321157002386e-01  4.487831614879432e-04 
 2.582260190634406e-01  4.482406549979129e-04 
 2.588212915152901e-01  4.476988127768469e-04 
 2.594179362118623e-01  4.471576340023204e-04 
 2.600159563165080e-01  4.466171178529366e-04 
 2.606153549998703e-01  4.460772635083268e-04 
 2.612161354399014e-01  4.455380701491473e-04 
 2.618183008218792e-01  4.449995369570795e-04 
 2.624218543384247e-01  4.444616631148274e-04 
 2.630267991895187e-01  4.439244478061174e-04 
 2.636331385825185e-01  4.433878902156961e-04 
 2.642408757321751e-01  4.428519895293311e-04 
 2.648500138606504e-01  4.423167449338057e-04 
 2.654605561975342e-01  4.417821556169221e-04 
 2.660725059798612e-01  4.412482207674969e-04 
 2.666858664521282e-01  4.407149395753618e-04 
 2.673006408663113e-01  4.401823112313607e-04 
 2.679168324818832e-01  4.396503349273495e-04 
 2.685344445658308e-01  4.391190098561946e-04 
 2.691534803926715e-01  4.385883352117719e-04 
 2.697739432444719e-01  4.380583101889645e-04 
 2.703958364108642e-01  4.375289339836627e-04 
 2.710191631890640e-01  4.370002057927622e-04 
 2.716439268838879e-01  4.364721248141622e-04 
 2.722701308077708e-01  4.359446902467652e-04 
 2.728977782807836e-01  4.354179012904753e-04 
 2.735268726306507e-01  4.348917571461965e-04 
 2.741574171927676e-01  4.343662570158322e-04 
 2.747894153102191e-01  4.338414001022837e-04 
 2.754228703337959e-01  4.333171856094483e-04 
 2.760577856220138e-01  4.327936127422195e-04 
 2.766941645411303e-01  4.322706807064840e-04 
 2.773320104651631e-01  4.317483887091206e-04 
 2.779713267759079e-01  4.312267359580018e-04 
 2.786121168629559e-01  4.307057216619884e-04 
 2.792543841237127e-01  4.301853450309308e-04 
 2.798981319634151e-01  4.296656052756678e-04 
 2.805433637951501e-01  4.291465016080235e-04 
 2.811900830398728e-01  4.286280332408084e-04 
 2.818382931264240e-01  4.281101993878167e-04 
 2.824879974915493e-01  4.275929992638250e-04 
 2.831391995799164e-01  4.270764320845919e-04 
 2.837919028441340e-01  4.265604970668565e-04 
 2.844461107447699e-01  4.260451934283363e-04 
 2.851018267503692e-01  4.255305203877270e-04 
 2.857590543374728e-01  4.250164771647017e-04 
 2.864177969906362e-01  4.245030629799074e-04 
 2.870780582024471e-01  4.239902770549664e-04 
 2.877398414735449e-01  4.234781186124734e-04 
 2.884031503126385e-01  4.229665868759954e-04 
 2.890679882365254e-01  4.224556810700692e-04 
 2.897343587701101e-01  4.219454004202013e-04 
 2.904022654464228e-01  4.214357441528662e-04 
 2.910717118066382e-01  4.209267114955050e-04 
 2.917427014000943e-01  4.204183016765243e-04 
 2.924152377843111e-01  4.199105139252957e-04 
 2.930893245250095e-01  4.194033474721538e-04 
 2.937649651961304e-01  4.188968015483946e-04 
 2.944421633798534e-01  4.183908753862757e-04 
 2.951209226666158e-01  4.178855682190128e-04 
 2.958012466551317e-01  4.173808792807821e-04 
 2.964831389524114e-01  4.168768078067152e-04 
 2.971666031737796e-01  4.163733530329002e-04 
 2.978516429428959e-01  4.158705141963799e-04 
 2.985382618917728e-01  4.153682905351503e-04 
 2.992264636607957e-01  4.148666812881608e-04 
 2.999162518987419e-01  4.143656856953104e-04 
 3.006076302627998e-01  4.138653029974493e-04 
 3.013006024185887e-01  4.133655324363747e-04 
 3.019951720401782e-01  4.128663732548342e-04 
 3.026913428101070e-01  4.123678246965187e-04 
 3.033891184194034e-01  4.118698860060662e-04 
 3.040885025676042e-01  4.113725564290575e-04 
 3.047894989627745e-01  4.108758352120172e-04 
 3.054921113215274e-01  4.103797216024103e-04 
 3.061963433690438e-01  4.098842148486434e-04 
 3.069021988390917e-01  4.093893142000614e-04 
 3.076096814740467e-01  4.088950189069478e-04 
 3.083187950249113e-01  4.084013282205221e-04 
 3.090295432513348e-01  4.079082413929403e-04 
 3.097419299216337e-01  4.074157576772931e-04 
 3.104559588128111e-01  4.069238763276035e-04 
 3.111716337105773e-01  4.064325965988267e-04 
 3.118889584093691e-01  4.059419177468502e-04 
 3.126079367123709e-01  4.054518390284898e-04 
 3.133285724315338e-01  4.049623597014904e-04 
 3.140508693875969e-01  4.044734790245248e-04 
 3.147748314101067e-01  4.039851962571914e-04 
 3.155004623374377e-01  4.034975106600138e-04 
 3.162277660168129e-01  4.030104214944398e-04 
 3.169567463043240e-01  4.025239280228400e-04 
 3.176874070649519e-01  4.020380295085064e-04 
 3.184197521725872e-01  4.015527252156513e-04 
 3.191537855100508e-01  4.010680144094072e-04 
 3.198895109691144e-01  4.005838963558235e-04 
 3.206269324505211e-01  4.001003703218673e-04 
 3.213660538640062e-01  3.996174355754213e-04 
 3.221068791283178e-01  3.991350913852829e-04 
 3.228494121712378e-01  3.986533370211628e-04 
 3.235936569296025e-01  3.981721717536855e-04 
 3.243396173493234e-01  3.976915948543837e-04 
 3.250872973854084e-01  3.972116055957034e-04 
 3.258367010019828e-01  3.967322032509979e-04 
 3.265878321723097e-01  3.962533870945279e-04 
 3.273406948788121e-01  3.957751564014621e-04 
 3.280952931130928e-01  3.952975104478730e-04 
 3.288516308759568e-01  3.948204485107394e-04 
 3.296097121774314e-01  3.943439698679418e-04 
 3.303695410367883e-01  3.938680737982630e-04 
 3.311311214825646e-01  3.933927595813880e-04 
 3.318944575525838e-01  3.929180264978998e-04 
 3.326595532939778e-01  3.924438738292813e-04 
 3.334264127632082e-01  3.919703008579122e-04 
 3.341950400260874e-01  3.914973068670690e-04 
 3.349654391578007e-01  3.910248911409234e-04 
 3.357376142429277e-01  3.905530529645418e-04 
 3.365115693754637e-01  3.900817916238828e-04 
 3.372873086588418e-01  3.896111064057974e-04 
 3.380648362059544e-01  3.891409965980271e-04 
 3.388441561391753e-01  3.886714614892027e-04 
 3.396252725903811e-01  3.882025003688450e-04 
 3.404081897009734e-01  3.877341125273611e-04 
 3.411929116219010e-01  3.872662972560437e-04 
 3.419794425136812e-01  3.867990538470720e-04 
 3.427677865464226e-01  3.863323815935090e-04 
 3.435579478998468e-01  3.858662797893004e-04 
 3.443499307633106e-01  3.854007477292738e-04 
 3.451437393358283e-01  3.849357847091376e-04 
 3.459393778260939e-01  3.844713900254798e-04 
 3.467368504525035e-01  3.840075629757668e-04 
 3.475361614431776e-01  3.835443028583429e-04 
 3.483373150359835e-01  3.830816089724277e-04 
 3.491403154785577e-01  3.826194806181168e-04 
 3.499451670283288e-01  3.821579170963801e-04 
 3.507518739525394e-01  3.816969177090605e-04 
 3.515604405282695e-01  3.812364817588717e-04 
 3.523708710424584e-01  3.807766085493994e-04 
 3.531831697919282e-01  3.803172973850986e-04 
 3.539973410834058e-01  3.798585475712928e-04 
 3.548133892335465e-01  3.794003584141728e-04 
 3.556313185689563e-01  3.789427292207969e-04 
 3.564511334262151e-01  3.784856592990873e-04 
 3.572728381518997e-01  3.780291479578321e-04 
 3.580964371026067e-01  3.775731945066805e-04 
 3.589219346449758e-01  3.771177982561461e-04 
 3.597493351557128e-01  3.766629585176014e-04 
 3.605786430216129e-01  3.762086746032797e-04 
 3.614098626395836e-01  3.757549458262738e-04 
 3.622429984166688e-01  3.753017715005329e-04 
 3.630780547700715e-01  3.748491509408640e-04 
 3.639150361271772e-01  3.743970834629291e-04 
 3.647539469255778e-01  3.739455683832445e-04 
 3.655947916130948e-01  3.734946050191807e-04 
 3.664375746478031e-01  3.730441926889605e-04 
 3.672823004980544e-01  3.725943307116565e-04 
 3.681289736425011e-01  3.721450184071934e-04 
 3.689775985701199e-01  3.716962550963444e-04 
 3.698281797802356e-01  3.712480401007303e-04 
 3.706807217825454e-01  3.708003727428187e-04 
 3.715352290971418e-01  3.703532523459252e-04 
 3.723917062545377e-01  3.699066782342073e-04 
 3.732501577956897e-01  3.694606497326685e-04 
 3.741105882720224e-01  3.690151661671544e-04 
 3.749730022454524e-01  3.685702268643519e-04 
 3.758374042884130e-01  3.681258311517891e-04 
 3.767037989838776e-01  3.676819783578332e-04 
 3.775721909253847e-01  3.672386678116906e-04 
 3.784425847170619e-01  3.667958988434044e-04 
 3.793149849736504e-01  3.663536707838544e-04 
 3.801893963205296e-01  3.659119829647557e-04 
 3.810658233937413e-01  3.654708347186581e-04 
 3.819442708400147e-01  3.650302253789437e-04 
 3.828247433167907e-01  3.645901542798283e-04 
 3.837072454922467e-01  3.641506207563574e-04 
 3.845917820453214e-01  3.637116241444075e-04 
 3.854783576657396e-01  3.632731637806825e-04 
 3.863669770540368e-01  3.628352390027181e-04 
 3.872576449215848e-01  3.623978491488732e-04 
 3.881503659906158e-01  3.619609935583336e-04 
 3.890451449942480e-01  3.615246715711112e-04 
 3.899419866765107e-01  3.610888825280405e-04 
 3.908408957923692e-01  3.606536257707794e-04 
 3.917418771077502e-01  3.602189006418076e-04 
 3.926449353995668e-01  3.597847064844254e-04 
 3.935500754557443e-01  3.593510426427525e-04 
 3.944573020752452e-01  3.589179084617280e-04 
 3.953666200680946e-01  3.584853032871082e-04 
 3.962780342554060e-01  3.580532264654663e-04 
 3.971915494694068e-01  3.576216773441906e-04 
 3.981071705534637e-01  3.571906552714843e-04 
 3.990249023621084e-01  3.567601595963641e-04 
 3.999447497610637e-01  3.563301896686600e-04 
 4.008667176272689e-01  3.559007448390120e-04 
 4.017908108489059e-01  3.554718244588717e-04 
 4.027170343254250e-01  3.550434278804995e-04 
 4.036453929675708e-01  3.546155544569649e-04 
 4.045758916974084e-01  3.541882035421448e-04 
 4.055085354483494e-01  3.537613744907215e-04 
 4.064433291651783e-01  3.533350666581834e-04 
 4.073802778040782e-01  3.529092794008242e-04 
 4.083193863326575e-01  3.524840120757391e-04 
 4.092606597299761e-01  3.520592640408269e-04 
 4.102041029865720e-01  3.516350346547881e-04 
 4.111497211044873e-01  3.512113232771221e-04 
 4.120975190972951e-01  3.507881292681289e-04 
 4.130475019901262e-01  3.503654519889060e-04 
 4.139996748196951e-01  3.499432908013488e-04 
 4.149540426343276e-01  3.495216450681491e-04 
 4.159106104939866e-01  3.491005141527933e-04 
 4.168693834702998e-01  3.486798974195628e-04 
 4.178303666465861e-01  3.482597942335319e-04 
 4.187935651178825e-01  3.478402039605675e-04 
 4.197589839909716e-01  3.474211259673279e-04 
 4.207266283844081e-01  3.470025596212612e-04 
 4.216965034285461e-01  3.465845042906057e-04 
 4.226686142655667e-01  3.461669593443872e-04 
 4.236429660495047e-01  3.457499241524186e-04 
 4.246195639462764e-01  3.453333980853010e-04 
 4.255984131337065e-01  3.449173805144185e-04 
 4.265795188015560e-01  3.445018708119411e-04 
 4.275628861515494e-01  3.440868683508223e-04 
 4.285485203974026e-01  3.436723725047964e-04 
 4.295364267648502e-01  3.432583826483807e-04 
 4.305266104916735e-01  3.428448981568726e-04 
 4.315190768277279e-01  3.424319184063489e-04 
 4.325138310349713e-01  3.420194427736642e-04 
 4.335108783874914e-01  3.416074706364518e-04 
 4.345102241715339e-01  3.411960013731205e-04 
 4.355118736855308e-01  3.407850343628552e-04 
 4.365158322401281e-01  3.403745689856153e-04 
 4.375221051582140e-01  3.399646046221331e-04 
 4.385306977749476e-01  3.395551406539152e-04 
 4.395416154377862e-01  3.391461764632380e-04 
 4.405548635065150e-01  3.387377114331496e-04 
 4.415704473532741e-01  3.383297449474674e-04 
 4.425883723625880e-01  3.379222763907776e-04 
 4.436086439313938e-01  3.375153051484344e-04 
 4.446312674690699e-01  3.371088306065590e-04 
 4.456562483974644e-01  3.367028521520378e-04 
 4.466835921509241e-01  3.362973691725223e-04 
 4.477133041763234e-01  3.358923810564282e-04 
 4.487453899330929e-01  3.354878871929337e-04 
 4.497798548932486e-01  3.350838869719796e-04 
 4.508167045414207e-01  3.346803797842672e-04 
 4.518559443748828e-01  3.342773650212579e-04 
 4.528975799035811e-01  3.338748420751728e-04 
 4.539416166501634e-01  3.334728103389902e-04 
 4.549880601500087e-01  3.330712692064470e-04 
 4.560369159512562e-01  3.326702180720347e-04 
